50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.6713,,,,,,,,,,,,,,f42ddd7c-1be3-44c8-a017-5a63df63e594,992,,"[47.4, 31.9]",69308,20,,,,,-0.48503473,,Right Foot,,,,"[69.6, 20.2]",,Ground Pass,,25.094421,,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['4306edd4-6c2f-4f76-a6e7-c6a36fe0c944', '786171bb-314f-4792-b8be-485a02c6488c']",36,,,,,,,,,,,,,,,Barcelona,217,00:20:36.947,Pass,,47.4,31.9,69.6,20.2,4,3,6,1,0.012626,0.016118,0.0034920000000000003,0.0034920000000000003,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.4668,,,,,,,,,,,,,,0eaa726e-4e49-44ed-aa63-bd554ad6ac78,996,,"[53.2, 55.4]",69308,20,,,,,-1.1313375,,Right Foot,,,,"[65.0, 30.3]",,High Pass,,27.735357,,,,Rubén Gracia Calmache,,,,,,1,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,43,Villarreal,222,['2968ea28-da10-457b-a5c7-d3d59a6fd6e8'],41,,,,,,,,,,,,,,,Villarreal,222,00:20:41.009,Pass,,53.2,55.4,65.0,30.3,5,5,6,2,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.201032,,,,,,,,,,,,,,b332d502-7ef3-47b2-8ea2-05ad493f0a5d,1002,,"[65.7, 33.2]",69308,21,,True,,,1.8319352,,Right Foot,,,,"[62.6, 44.8]",,Ground Pass,,12.007081,,,,Santiago Cazorla González,,,,,Free Kick,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,44,Villarreal,222,['aab53c6f-ba80-4f98-a12a-6c1cdf7e8a87'],2,,,,,,,,,,,,,,,Villarreal,222,00:21:02.073,Pass,,65.7,33.2,62.6,44.8,6,3,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.9731,,,,,,,,,,,,,,18cda38f-4c56-4513-80f9-8f4975efa05b,1004,,"[62.6, 45.2]",69308,21,,True,,,1.4677147,,Left Foot,,,,"[63.2, 51.0]",,Ground Pass,,5.8309517,,Incomplete,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Right Midfield,44,Villarreal,222,['91ad9537-bf61-4667-819d-1bb7565376d9'],3,,,,,,,,,,,,,,,Villarreal,222,00:21:03.380,Pass,,62.6,45.2,63.2,51.0,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.7553,,,,,,,,,,,,,,cdfc8874-edab-476c-9f77-b74fd1fe407c,1007,,"[62.9, 38.8]",69308,21,,True,,,-0.57230884,,Right Foot,,,,"[73.3, 32.1]",,Ground Pass,,12.371338,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['5c531ecf-8701-4105-b9d9-ea461b2c30b9'],4,,,,,,,,,,,,,,,Barcelona,217,00:21:04.653,Pass,,62.9,38.8,73.3,32.1,6,3,7,3,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,0.21274357,0.21274357,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.8158,,,,,,,,,,,,,,956376e6-9919-4f3d-ac6b-9edeb61892fb,1009,,"[73.5, 31.7]",69308,21,,,,,-0.23659116,64318d24-96c7-4262-8ea9-c779f3bf3123,Right Foot,,,,"[98.8, 25.6]",True,Ground Pass,,26.024988,,,,David Villa Sánchez,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Barcelona,217,['0729b02a-bd7b-4edd-97e6-908d424323e5'],5,,,,,,,,,,,,,,,Barcelona,217,00:21:05.957,Pass,,73.5,31.7,98.8,25.6,7,3,9,2,0.019971,0.028552,0.008581000000000002,0.008581000000000002,,,0.21274357,0.21274357,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.762693,,,,,,,,,,,,,,64318d24-96c7-4262-8ea9-c779f3bf3123,1016,,"[111.9, 28.6]",69308,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,45,Barcelona,217,['9a380df1-85a6-4734-b097-0cc597ce4c12'],9,,Right Foot,"[120.0, 39.6, 0.1]",,"[{'location': [105.0, 22.6], 'player': {'id': 20127, 'name': 'Carlos Marchena López'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 32.5], 'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 44.4], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 34.5], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 39.0], 'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 29.6], 'player': {'id': 25984, 'name': 'Ángel Domingo López Ruano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.0, 52.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 35.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",956376e6-9919-4f3d-ac6b-9edeb61892fb,True,Goal,0.21274357,Normal,Open Play,,,,Barcelona,217,00:21:09.906,Shot,,111.9,28.6,,,11,2,0,0,0.064426,0.006383,-0.058043,0.0,,0.21274357,0.21274357,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.146155,,,,,,,,,,,,,,9affc383-ae9a-467f-aa4e-9c3e6bd126ac,1018,,"[61.0, 41.0]",69308,22,,True,,,-1.5707964,,Right Foot,,,,"[61.0, 40.3]",,Ground Pass,,0.7,,,,Giuseppe Rossi,,,,,Kick Off,1,From Kick Off,Nilmar Honorato da Silva,26698.0,Right Center Forward,46,Villarreal,222,['cfb0ef0c-faac-4326-ab7d-b9fa03896bfa'],12,,,,,,,,,,,,,,,Villarreal,222,00:22:12.129,Pass,,61.0,41.0,61.0,40.3,5,4,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,3.288799,,,,,,,,,,,,,,0f93b267-f6df-4f19-8b6c-ab2bc38c7a98,1020,,"[60.3, 41.6]",69308,22,,True,,,2.4450686,,Right Foot,,,,"[43.8, 55.4]",,Ground Pass,,21.510231,,,,Santiago Cazorla González,,,,,,1,From Kick Off,Giuseppe Rossi,7141.0,Left Center Forward,46,Villarreal,222,['6bd01dc7-97ed-431b-9f18-a0acd92ae67b'],12,,,,,,,,,,,,,,,Villarreal,222,00:22:12.318,Pass,,60.3,41.6,43.8,55.4,5,4,4,5,0.014846,0.012692,-0.0021539999999999997,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.099671,,,,,,,,,,,,,,6ffb3b9f-2804-4e11-9e85-a818a1ab61fb,1024,,"[43.4, 55.2]",69308,22,,,,,-1.4893442,,Right Foot,,,,"[44.2, 45.4]",,Ground Pass,,9.832599,,,,Bruno Soriano Llido,,,,,Free Kick,1,From Free Kick,Carlos Marchena López,20127.0,Right Center Back,47,Villarreal,222,['2a531dc8-77ce-459b-85b7-f19b0af790e9'],19,,,,,,,,,,,,,,,Villarreal,222,00:22:19.424,Pass,,43.4,55.2,44.2,45.4,4,5,4,4,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.0043,,,,,,,,,,,,,,43c95f5c-c8dd-42e1-a830-bcba6cad3b8f,1028,,"[45.2, 47.5]",69308,22,,,,,1.6832235,,Left Foot,,,,"[43.8, 59.9]",,Ground Pass,,12.478782,,,,Carlos Marchena López,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,47,Villarreal,222,"['87149a20-9b09-49c3-9583-dde75aa3c39a', 'b621015c-c2b9-4955-a8ac-9fdb106ff998']",21,,,,,,,,,,,,,,,Villarreal,222,00:22:21.925,Pass,True,45.2,47.5,43.8,59.9,4,4,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.0699,,,,,,,,,,,,,,c87ade52-8afe-48e3-abcb-8e8a24696966,1031,,"[50.7, 69.9]",69308,22,,,,,0.90837,,Right Foot,,,,"[58.5, 79.9]",,Ground Pass,,12.682271,,,,Ángel Domingo López Ruano,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Right Center Back,47,Villarreal,222,['dea10666-5b8b-4245-a14a-98dd8d2c945d'],25,,,,,,,,,,,,,,,Villarreal,222,00:22:25.389,Pass,,50.7,69.9,58.5,79.9,4,6,5,7,0.012147,0.012483,0.0003359999999999995,0.0003359999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.7895,,,,,,,,,,,,,,1836f2fb-1852-40d8-847c-ea0e8c2ce132,1034,,"[59.7, 79.9]",69308,22,,,,,-0.7798116,,Right Foot,,,,"[68.7, 71.0]",,Ground Pass,,12.657409,,,,Nilmar Honorato da Silva,,,,,,1,From Free Kick,Ángel Domingo López Ruano,25984.0,Right Back,47,Villarreal,222,['b389a74c-c010-4b80-b591-b6ecf7274b47'],26,,,,,,,,,,,,,,,Villarreal,222,00:22:26.998,Pass,,59.7,79.9,68.7,71.0,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.210627,,,,,,,,,,,,,,a78a9847-eca0-4fd4-a771-7b842e55b010,1041,,"[51.1, 20.5]",69308,22,,,,,0.7853982,,Right Foot,,,,"[53.1, 22.5]",,Ground Pass,,2.828427,,Incomplete,,Xavier Hernández Creus,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Villarreal,222,"['92dc5ac7-a016-48c8-a6d8-69ccbcae2198', '9f5245cb-e984-467e-93f6-32c7742239fa']",31,,,,,,,,,,,,,,,Barcelona,217,00:22:31.259,Pass,,51.1,20.5,53.1,22.5,4,1,5,2,0.012147,0.014291,0.002144,0.002144,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.6461,,,,,,,,,,,,,,ca2d5bf7-19ce-40c2-8d02-64b6d1de85d0,1044,,"[47.8, 30.0]",69308,22,,,,,-0.3416155,,Right Foot,,,,"[52.3, 28.4]",,Ground Pass,,4.7759814,,,,Xavier Hernández Creus,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,48,Barcelona,217,['ea626f56-00c7-484a-be87-0d01d398687f'],32,,,,,,,,,,,,,,,Barcelona,217,00:22:32.213,Pass,,47.8,30.0,52.3,28.4,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.802121,,,,,,,,,,,,,,1443ce13-cdd9-4fe7-8c91-e8dc408022e9,1047,,"[52.3, 28.4]",69308,22,,,,,2.884269,,Right Foot,,,,"[39.0, 31.9]",,Ground Pass,,13.752818,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['0752b9c7-374a-4f8f-8482-022346992992'],32,,,,,,,,,,,,,,,Barcelona,217,00:22:32.899,Pass,,52.3,28.4,39.0,31.9,5,2,3,3,0.014291,0.011324,-0.002966999999999999,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.291268,,,,,,,,,,,,,,0f65988b-c714-4923-ac8d-034463ed5c46,1051,,"[41.1, 32.1]",69308,22,,,,,3.0124068,,Right Foot,,,,"[8.0, 36.4]",,Ground Pass,,33.378136,,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,48,Barcelona,217,"['25557924-687f-4e4c-b076-e774530fda5b', '54f5a60a-a02e-4520-9563-92714c3c3302']",34,,,,,,,,,,,,,,,Barcelona,217,00:22:34.600,Pass,True,41.1,32.1,8.0,36.4,3,3,0,3,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.459536,,,,,,,,,,,,,,6604cbec-762c-4c4e-8c79-2d3fd313cded,1054,,"[8.2, 42.5]",69308,22,,,,,0.5637825,,Right Foot,,,,"[56.6, 73.1]",,High Pass,,57.261856,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['90678363-a85a-4c47-8d04-d86d325195d6'],38,,,,,,,,,,,,,,,Barcelona,217,00:22:38.835,Pass,,8.2,42.5,56.6,73.1,0,4,5,7,0.009411,0.012483,0.003072,0.003072,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.693037,,,,,,,,,,,,,,fd283121-878c-47c6-a3aa-035a0e839731,1057,,"[63.5, 71.1]",69308,22,,,,,-1.012197,,Right Foot,,,,"[70.5, 59.9]",,Ground Pass,,13.207574,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,['0f403d4a-0061-4b14-8ad9-2efa1aa70a04'],43,,,,,,,,,,,,,,,Barcelona,217,00:22:43.674,Pass,,63.5,71.1,70.5,59.9,6,7,7,5,0.014736,0.019351,0.004614999999999999,0.004614999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.94831,,,,,,,,,,,,,,0acd0325-5fe2-4c4b-a563-149184d001c7,1061,,"[64.5, 57.4]",69308,22,,,,,-2.5938528,,Right Foot,,,,"[54.5, 51.3]",,Ground Pass,,11.713667,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,48,Barcelona,217,['36102ac2-0d9c-4b30-b4b0-973414401f23'],45,,,,,,,,,,,,,,,Barcelona,217,00:22:45.061,Pass,,64.5,57.4,54.5,51.3,6,5,5,5,0.016856,0.014291,-0.0025649999999999996,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.840249,,,,,,,,,,,,,,323e2dd6-1e31-47b2-b5a3-57ee237a8246,1064,,"[57.6, 45.6]",69308,22,,,,,-0.74837804,,Right Foot,,,,"[68.8, 35.2]",,Ground Pass,,15.283978,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['1067d8af-4b28-49df-9f5e-cb92cbec45e2'],47,,,,,,,,,,,,,,,Barcelona,217,00:22:47.423,Pass,,57.6,45.6,68.8,35.2,5,4,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.9406,,,,,,,,,,,,,,83e6b949-709a-4ce7-b0db-7e179ab02a26,1068,,"[72.3, 36.8]",69308,22,,,,,0.2791407,,Right Foot,,,,"[88.0, 41.3]",,Ground Pass,,16.332176,,Incomplete,,David Villa Sánchez,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,"['4ed4f651-f69a-40c9-b968-5208b7e23d10', '95c0972a-62c4-4a61-b003-3ddfa906ac72', 'd922ffee-5dbe-4fbd-9e78-232ed1491427']",49,,,,,,,,,,,,,,,Barcelona,217,00:22:49.933,Pass,True,72.3,36.8,88.0,41.3,7,3,8,4,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.1392,,,,,,,,,,,,,,ec575f9d-f99c-4134-9309-5eb7420a3313,1073,,"[35.0, 48.5]",69308,22,,,,,2.2825027,,Right Foot,,,,"[28.1, 56.5]",,Ground Pass,,10.564564,,,,Ángel Domingo López Ruano,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,49,Villarreal,222,['5fde581c-bf94-44dd-af16-37c50e3959e3'],52,,,,,,,,,,,,,,,Villarreal,222,00:22:52.404,Pass,,35.0,48.5,28.1,56.5,3,4,2,5,0.011324,0.010013,-0.0013110000000000014,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.9373,,,,,,,,,,,,,,8f578f07-e6ca-4b2a-8deb-d924b161dc79,1077,,"[30.5, 55.6]",69308,22,,,,,-0.67851096,,Right Foot,,,,"[43.4, 45.2]",,Ground Pass,,16.570154,,,,Borja Valero Iglesias,,,,,,1,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,49,Villarreal,222,"['66191299-5c76-4655-b7f9-5f33237ee87b', 'ec2dffd7-e5e0-4393-a16f-0159a85e1fad']",53,,,,,,,,,,,,,,,Villarreal,222,00:22:53.969,Pass,True,30.5,55.6,43.4,45.2,2,5,4,4,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.7134,,,,,,,,,,,,,,fb0c4597-69b0-48e1-b0a2-0fd4b80da8b6,1083,,"[42.4, 46.5]",69308,23,,,,,-0.1933579,,Right Foot,,,,"[71.0, 40.9]",,High Pass,,29.143095,,,,Nilmar Honorato da Silva,,,,,Free Kick,1,From Free Kick,Carlos Marchena López,20127.0,Right Center Back,50,Villarreal,222,['5f75963f-45a4-412b-b571-026b386ce05e'],1,,,,,,,,,,,,,,,Villarreal,222,00:23:01.064,Pass,,42.4,46.5,71.0,40.9,4,4,7,4,0.012626,0.019971,0.007344999999999999,0.007344999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.149309,,,,,,,,,,,,,,991d447f-525c-4fe4-80e2-6836afa3be90,1098,,"[50.9, 50.1]",69308,23,,,,,0.8053955,,Right Foot,,,,"[55.8, 55.2]",,Ground Pass,,7.072482,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,51,Barcelona,217,['bcf782c2-cb00-4a6e-872b-48b798c0af59'],6,,,,,,,,,,,,,,,Barcelona,217,00:23:06.693,Pass,,50.9,50.1,55.8,55.2,4,4,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.833005,,,,,,,,,,,,,,fb5b0c91-b119-4503-bd5e-cba02120ebcb,1101,,"[56.2, 52.1]",69308,23,,,,,-1.7043253,,Right Foot,,,,"[55.3, 45.4]",,Ground Pass,,6.7601776,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,51,Barcelona,217,['048bf127-0878-4de5-bb81-39733c51cffa'],8,,,,,,,,,,,,,,,Barcelona,217,00:23:08.853,Pass,,56.2,52.1,55.3,45.4,5,5,5,4,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.525354,,,,,,,,,,,,,,984c1573-b4c3-4aa6-bcbf-4bd93104eb56,1104,,"[55.6, 45.4]",69308,23,,,,,-1.4035424,,Right Foot,,,,"[58.2, 30.0]",,Ground Pass,,15.617938,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['30850095-34e6-404d-82ba-11e3f60ec955'],10,,,,,,,,,,,,,,,Barcelona,217,00:23:10.332,Pass,,55.6,45.4,58.2,30.0,5,4,5,2,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.551842,,,,,,,,,,,,,,4ccddeb5-8f5e-4f21-b434-6091b1338853,1107,,"[59.6, 24.9]",69308,23,,,,,-1.152572,,Right Foot,,,,"[70.0, 1.5]",,Ground Pass,,25.60703,,,,David Villa Sánchez,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['7f248290-ce36-4ed8-b2f0-6ba057963b50'],12,,,,,,,,,,,,,,,Barcelona,217,00:23:12.674,Pass,,59.6,24.9,70.0,1.5,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.51188,,,,,,,,,,,,,,8d25c091-5962-476d-ab81-2aab71881113,1110,,"[69.8, 4.1]",69308,23,,,,,2.3483207,,Right Foot,,,,"[63.5, 10.5]",,Ground Pass,,8.980535,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,51,Barcelona,217,['f8c9f5ca-2943-40f4-97ad-529a9f029909'],16,,,,,,,,,,,,,,,Barcelona,217,00:23:16.835,Pass,,69.8,4.1,63.5,10.5,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.883599,,,,,,,,,,,,,,48a16f4e-2926-43fb-a724-66660c7e5aab,1113,,"[63.5, 10.5]",69308,23,,,,,1.5572836,,Right Foot,,,,"[63.7, 25.3]",,Ground Pass,,14.801352,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['47b7cc58-0dd2-44a7-8a6f-3ea767050279'],18,,,,,,,,,,,,,,,Barcelona,217,00:23:18.726,Pass,,63.5,10.5,63.7,25.3,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.409285,,,,,,,,,,,,,,f0c0a7c4-79aa-497f-833d-36991bbcd50e,1117,,"[63.3, 23.3]",69308,23,,,,,-1.5707964,,Left Foot,,,,"[63.3, 10.4]",,Ground Pass,,12.9,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,"['17e0cc70-4e2a-4bcd-8f1c-182894271150', 'bafec254-b888-451f-9474-644da6fda22c']",19,,,,,,,,,,,,,,,Barcelona,217,00:23:19.991,Pass,True,63.3,23.3,63.3,10.4,6,2,6,0,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.956591,,,,,,,,,,,,,,2d299817-3c73-4a30-8430-7ae4600a3e31,1121,,"[61.3, 11.3]",69308,23,,,,,1.4963075,,Right Foot,,,,"[62.3, 24.7]",,Ground Pass,,13.437262,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,"['2dd3501e-106d-4f0b-84d6-f0542b73eb1e', 'a16b07d7-877d-4773-b51f-e9ea863a7ebf']",22,,,,,,,,,,,,,,,Barcelona,217,00:23:22.488,Pass,True,61.3,11.3,62.3,24.7,5,1,6,2,0.013845,0.016856,0.003011,0.003011,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
