50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.159,,,,,,,,,,,,,,,950049ea-ee83-4c76-9797-d632f6226857,3033,,"[92.5, 59.9]",69305,72,,,,,-1.0157375,,Right Foot,,,,"[106.7, 37.0]",,High Pass,,26.945314,,Incomplete,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,174,Barcelona,217,['fa6d4ca4-52df-4035-9e28-acde81161958'],49,,,,,,,,,,,,,,,Barcelona,217,00:27:49.002,Pass,,92.5,59.9,106.7,37.0,9,5,10,3,0.028552,0.108051,0.07949899999999999,0.07949899999999999,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.0143,,,,,,,,,,,,,,,acc2a0c7-4f32-4635-a4b6-110b9d4d2205,3037,,"[29.0, 31.7]",69305,72,,,,,0.6953414,,Right Foot,,,,"[45.3, 45.3]",,Low Pass,,21.22852,,,,Pablo Daniel Piatti,,,,,,2,Regular Play,Kalu Uche,26495.0,Center Attacking Midfield,175,Almería,403,['30a6c638-f4ff-470d-8bdf-04ceb90d0afc'],52,,,,,,,,,,,,,,,Almería,403,00:27:52.634,Pass,,29.0,31.7,45.3,45.3,2,3,4,4,0.010165,0.012626,0.0024609999999999996,0.0024609999999999996,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.0457,,,,,,,,,,,,,,,6391a2cf-e476-4cc8-881b-b517ffc64558,3040,,"[57.6, 31.7]",69305,72,,,,,0.7058849,,Left Foot,,,,"[84.7, 54.8]",,High Pass,,35.60927,,,,Henok Goitom,,,,,,2,Regular Play,Pablo Daniel Piatti,6763.0,Center Forward,175,Almería,403,['d2a13383-2425-4f26-bce4-df14e3c5a4dc'],56,,,,,,,,,,,,,,,Almería,403,00:27:56.148,Pass,,57.6,31.7,84.7,54.8,5,3,8,5,0.014846,0.024122,0.009276000000000001,0.009276000000000001,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.4495,,,,,,,,,,,,,,,1bd7b467-7e50-4016-b83f-cd86e9e1c766,3044,,"[103.1, 68.2]",69305,73,,,,,2.8921795,,Right Foot,,,,"[92.5, 70.9]",,Ground Pass,,10.938464,,,,Kalu Uche,,,,,,2,Regular Play,Henok Goitom,26647.0,Left Wing,175,Almería,403,"['3b64744c-4dfc-410e-a54d-96df168766fe', '72bb6263-f867-4104-9b4c-fc4cecb9a8b0']",4,,,,,,,,,,,,,,,Almería,403,00:28:04.815,Pass,True,103.1,68.2,92.5,70.9,10,6,9,7,0.04067,0.027563,-0.013106999999999997,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.441825,,,,,,,,,,,,,,,ea872ebc-13a2-4fd8-91ab-a05a63028ed8,3047,,"[91.1, 74.7]",69305,73,,,,,-1.7409152,,Right Foot,,,,"[88.3, 58.4]",,Ground Pass,,16.538742,,,,Henok Goitom,,,,,,2,Regular Play,Kalu Uche,26495.0,Center Attacking Midfield,175,Almería,403,['2b685712-cb31-4d63-9e62-d42eed4c090c'],6,,,,,,,,,,,,,,,Almería,403,00:28:06.523,Pass,,91.1,74.7,88.3,58.4,9,7,8,5,0.027563,0.024122,-0.0034409999999999996,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.9425,,,,,,,,,,,,,,,1e045416-3de4-4575-bb78-a1a5f33b6b96,3050,,"[83.9, 56.1]",69305,73,,,,,0.08360355,,Left Foot,,,,"[119.7, 59.1]",,Ground Pass,,35.92548,,Out,,Pablo Daniel Piatti,,,,,,2,Regular Play,Henok Goitom,26647.0,Left Wing,175,Almería,403,['98d8e049-5179-4ff1-9d47-8a1d8ffcd2d6'],9,,,,,,,,,,,,,,,Almería,403,00:28:09.562,Pass,,83.9,56.1,119.7,59.1,8,5,11,5,0.024122,0.064426,0.04030399999999999,0.04030399999999999,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.6102,,,,,,,,,,,,,,,95389546-61b7-4cc1-b555-ba617ce8ae71,3052,,"[7.0, 45.0]",69305,73,,,,,-0.432299,,Right Foot,,,,"[65.3, 18.1]",,High Pass,,64.206696,,,,Seydou Kéita,,,,,Goal Kick,2,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,176,Barcelona,217,['49cd1ac7-1af6-4c4d-8aca-c302543d7ee6'],43,,,,,,,,,,,,,,,Barcelona,217,00:28:43.876,Pass,,7.0,45.0,65.3,18.1,0,4,6,1,0.009411,0.016118,0.006707000000000001,0.006707000000000001,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.194,,,,,,,,,,,,,,,ed3f7e4d-bc1b-43cc-b188-95b7b5b84b92,3055,,"[66.0, 22.6]",69305,73,,,,True,0.04874185,,,,,,"[78.3, 23.2]",,Low Pass,,12.314626,,,,David Villa Sánchez,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,176,Barcelona,217,"['a8770642-5b46-47c0-811a-ab6b067f5781', 'c893c33c-9f25-424f-a929-60dc0ecc91db']",46,,,,,,,,,,,,,,,Barcelona,217,00:28:46.486,Pass,True,66.0,22.6,78.3,23.2,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.267591,,,,,,,,,,,,,,,a051bb80-163d-4e48-8b79-a7ab957442a6,3060,,"[79.3, 21.5]",69305,73,,,,,1.7084484,,Left Foot,,,,"[76.1, 44.6]",,Ground Pass,,23.320591,,,,Xavier Hernández Creus,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,177,Barcelona,217,['d2771b64-2731-49c4-8fdc-3e235c9c08c4'],59,,,,,,,,,,,,,,,Barcelona,217,00:28:59.628,Pass,,79.3,21.5,76.1,44.6,7,2,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.647779,,,,,,,,,,,,,,,83dcfb79-6d29-4624-b681-b74719388d0d,3063,,"[75.5, 44.6]",69305,74,,,,,-1.4654189,,Right Foot,,,,"[76.6, 34.2]",,Ground Pass,,10.458012,,,,Andrés Iniesta Luján,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,177,Barcelona,217,['ac120850-b95b-4a41-a607-60524e1d392f'],3,,,,,,,,,,,,,,,Barcelona,217,00:29:03.207,Pass,,75.5,44.6,76.6,34.2,7,4,7,3,0.019971,0.019971,0.0,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.0627,,,,,,,,,,,,,,,373d549d-17d8-4864-9e77-e67e0f0166b0,3066,,"[76.6, 34.2]",69305,74,,,,,1.498459,,Right Foot,,,,"[77.6, 48.0]",,Ground Pass,,13.8361845,,,,Xavier Hernández Creus,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,177,Barcelona,217,['1c72603b-8bcb-407e-8a88-c13816f512ee'],5,,,,,,,,,,,,,,,Barcelona,217,00:29:05.227,Pass,,76.6,34.2,77.6,48.0,7,3,7,4,0.019971,0.019971,0.0,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.642069,,,,,,,,,,,,,,,05abe98b-78aa-4be4-82da-c2ebe46a16a6,3069,,"[79.1, 48.7]",69305,74,,,,,1.8807031,,Right Foot,,,,"[73.4, 66.5]",,Ground Pass,,18.690372,,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,177,Barcelona,217,['b8f46176-3300-4c67-b4c8-09b3399e8bcd'],7,,,,,,,,,,,,,,,Barcelona,217,00:29:07.011,Pass,,79.1,48.7,73.4,66.5,7,4,7,6,0.019971,0.018703,-0.0012679999999999983,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.6286,,,,,,,,,,,,,,,eed7afa0-d81d-46ed-818c-7b3683684ffa,3072,,"[75.1, 64.3]",69305,74,,,,,0.7404846,,Right Foot,,,,"[84.4, 72.8]",,Ground Pass,,12.599206,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,177,Barcelona,217,['52490f03-7163-41cc-b158-98ba3c3e609c'],10,,,,,,,,,,,,,,,Barcelona,217,00:29:10.386,Pass,,75.1,64.3,84.4,72.8,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.87807,,,,,,,,,,,,,,,f36d05c5-fbfd-446b-b59a-63309d7c2e77,3075,,"[84.4, 72.8]",69305,74,,,,,-2.3435369,,Left Foot,,,,"[76.6, 64.8]",,Ground Pass,,11.1731825,,,,Daniel Alves da Silva,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,177,Barcelona,217,['1fb1d6e6-4c99-4180-8b0a-f513a66f8704'],11,,,,,,,,,,,,,,,Barcelona,217,00:29:11.064,Pass,,84.4,72.8,76.6,64.8,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.061329,,,,,,,,,,,,,,,f1d283ee-2296-445c-9786-356490649080,3078,,"[76.6, 64.8]",69305,74,,,,,-2.4495187,,Right Foot,,,,"[65.5, 55.6]",,Ground Pass,,14.417004,,,,Seydou Kéita,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,177,Barcelona,217,['21a63e57-1727-4e65-bf19-5e6bb8bcf50e'],12,,,,,,,,,,,,,,,Barcelona,217,00:29:12.660,Pass,,76.6,64.8,65.5,55.6,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.889049,,,,,,,,,,,,,,,ee44f9a8-ab69-4555-8ba9-e1166cc651e3,3081,,"[58.8, 54.0]",69305,74,,,,,2.9588711,,Right Foot,,,,"[49.6, 55.7]",,Ground Pass,,9.355747,,,,Javier Alejandro Mascherano,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,177,Barcelona,217,['2c1a802f-3ba5-478e-847e-f294a3d5fbeb'],15,,,,,,,,,,,,,,,Barcelona,217,00:29:15.207,Pass,,58.8,54.0,49.6,55.7,5,5,4,5,0.014291,0.012692,-0.0015989999999999997,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.0756,,,,,,,,,,,,,,,d2fe7702-7014-43f1-b25f-092c92cf331d,3084,,"[49.6, 55.7]",69305,74,,,,,-1.6714998,,Right Foot,,,,"[46.7, 27.0]",,Ground Pass,,28.846144,,,,Gerard Piqué Bernabéu,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,177,Barcelona,217,['d1b480c7-5337-4073-a8f5-844c9e8f3ac3'],16,,,,,,,,,,,,,,,Barcelona,217,00:29:16.742,Pass,,49.6,55.7,46.7,27.0,4,5,4,2,0.012692,0.012692,0.0,0.0,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,4.5197,,,,,,,,,,,,,,,dca432c0-8075-41b4-9b0f-1d46d96156b1,3087,,"[53.3, 37.8]",69305,74,,,,,0.5738273,,Right Foot,,,,"[114.1, 77.1]",,High Pass,,72.39565,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,177,Barcelona,217,['da1ac38f-fbdd-4f28-9a03-2393006efb27'],21,,,,,,,,,,,,,,,Barcelona,217,00:29:21.800,Pass,,53.3,37.8,114.1,77.1,5,3,11,7,0.014846,0.037926,0.023080000000000003,0.023080000000000003,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.4838,,,,,,,,,,,,,,,f83f7f3f-702b-4ebb-bb1f-b2176a30ca6a,3090,,"[115.2, 76.0]",69305,74,,,,,-1.8499562,,Left Foot,True,,,"[106.4, 45.3]",,High Pass,,31.936342,,Incomplete,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,177,Barcelona,217,['c924fa31-bd64-4c63-bc7d-2eafe5ed42af'],28,,,,,,,,,,,,,,,Barcelona,217,00:29:28.222,Pass,,115.2,76.0,106.4,45.3,11,7,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,,,0.029013025,0.029013025,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.3729,,,,,,,,,,,,,,,007a3cdd-5a30-4121-b76e-daf2394822cc,3094,,"[95.0, 35.0]",69305,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,177,Barcelona,217,['44d0956d-5913-4fe8-9ef8-6cb228d05097'],32,,Right Foot,"[120.0, 50.1, 5.3]",True,"[{'location': [107.4, 37.6], 'player': {'id': 6922, 'name': 'Míchel Macedo Rocha Machado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 45.1], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 41.4], 'player': {'id': 26651, 'name': 'Hernán Darío Bernardello'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 35.4], 'player': {'id': 16688, 'name': 'Marcelo Andrés Silva Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 45.0], 'player': {'id': 26434, 'name': 'Santiago Wilmer Acasiete Ariadela'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 40.6], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 36.6], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 48.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 77.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.1, 55.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.6, 65.4], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 57.9], 'player': {'id': 26440, 'name': 'Juan Manuel Ortiz Palazón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,Off T,0.029013025,Volley,Open Play,,,,Barcelona,217,00:29:32.260,Shot,,95.0,35.0,,,9,3,0,0,0.035113,0.006383,-0.02873,0.0,,0.029013025,0.029013025,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.6327,,,,,,,,,,,,,,,05944fca-792b-4190-9ef9-cdc3b1f21761,3096,,"[6.0, 44.0]",69305,74,,,,,0.4159367,,Right Foot,,,,"[66.9, 70.9]",,High Pass,,66.57642,,,,Kalu Uche,,,,,Goal Kick,2,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,178,Almería,403,['e4bc0c38-8515-4a19-8640-77d978c53764'],51,,,,,,,,,,,,,,,Almería,403,00:29:51.228,Pass,,6.0,44.0,66.9,70.9,0,4,6,7,0.009411,0.014736,0.005325000000000002,0.005325000000000002,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.5334,,,,,,,,,,,,,,,76d8f555-c94c-4a8d-9631-0a8ad646606f,3100,,"[58.5, 1.0]",69305,75,,True,,,0.6167109,,,,,,"[71.9, 10.5]",,High Pass,,16.425894,,Incomplete,,,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,179,Barcelona,217,['b9f70376-1012-427b-a33b-21e82f951dcc'],4,,,,,,,,,,,,,,,Barcelona,217,00:30:04.471,Pass,,58.5,1.0,71.9,10.5,5,0,7,1,0.012483,0.018703,0.006220000000000002,0.006220000000000002,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.672,,,,,,,,,,,,,,,652515d6-6606-49cd-a47c-c384e754c8b0,3103,,"[41.2, 75.6]",69305,75,,,,,-2.5648763,,Left Foot,,,,"[10.3, 55.5]",,Ground Pass,,36.862175,,,,Diego Alves Carreira,,,,,,2,From Throw In,Marcelo Andrés Silva Fernández,16688.0,Right Center Back,179,Barcelona,217,"['2ec85d59-5a8d-4309-83ad-38b601a9e636', '86dd149f-68fb-4896-8e3c-c4f6783e3641']",10,,,,,,,,,,,,,,,Almería,403,00:30:10.197,Pass,True,41.2,75.6,10.3,55.5,3,7,0,5,0.009777,0.00888,-0.0008969999999999985,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,3.427999,,,,,,,,,,,,,,,c5a8e64a-7464-44dc-9933-f8291a6849ec,3106,,"[9.9, 51.0]",69305,75,,,,,-0.3468349,,Left Foot,,,,"[68.0, 30.0]",,High Pass,,61.778717,,Incomplete,,,,,,,,2,From Throw In,Diego Alves Carreira,25144.0,Goalkeeper,179,Barcelona,217,['9942ab9c-b638-49d3-a0a5-958a757f909e'],14,,,,,,,,,,,,,,,Almería,403,00:30:14.482,Pass,,9.9,51.0,68.0,30.0,0,5,6,2,0.00888,0.016856,0.007975999999999999,0.007975999999999999,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.058896,,,,,,,,,,,,,,,9942ab9c-b638-49d3-a0a5-958a757f909e,3107,,"[53.0, 51.0]",69305,75,,,,,-0.6769149,,Head,,,,"[58.6, 46.5]",,Low Pass,,7.18401,,,,Xavier Hernández Creus,,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,179,Barcelona,217,"['23892319-fdd5-41ed-bf81-e2fd0f86f2d9', 'c5a8e64a-7464-44dc-9933-f8291a6849ec']",17,,,,,,,,,,,,,,,Barcelona,217,00:30:17.910,Pass,,53.0,51.0,58.6,46.5,5,5,5,4,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.268984,,,,,,,,,,,,,,,847eeb92-b69c-4a1c-821f-e89ea0b5765d,3110,,"[55.4, 45.7]",69305,75,,,,,-2.4355257,,Right Foot,,,,"[42.5, 34.7]",,Ground Pass,,16.95317,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,179,Barcelona,217,['a6fd2d36-7e9c-41eb-9cf6-21b9aeb89bb0'],20,,,,,,,,,,,,,,,Barcelona,217,00:30:20.747,Pass,,55.4,45.7,42.5,34.7,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.0324,,,,,,,,,,,,,,,091f9846-a2f3-4690-acf1-19eb7f550d41,3113,,"[49.9, 32.1]",69305,75,,,,,-0.57790196,,Right Foot,,,,"[70.6, 18.6]",,Ground Pass,,24.713154,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,179,Barcelona,217,['a6a5db50-db85-41dc-a873-c41ed141297c'],23,,,,,,,,,,,,,,,Barcelona,217,00:30:23.812,Pass,,49.9,32.1,70.6,18.6,4,3,6,1,0.012626,0.016118,0.0034920000000000003,0.0034920000000000003,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.3797,,,,,,,,,,,,,,,0005d7d7-5a95-49be-8f6f-68960278dd4d,3116,,"[73.6, 21.1]",69305,75,,,,,-1.5707964,,Right Foot,,,,"[73.6, 9.4]",,Ground Pass,,11.7,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,179,Barcelona,217,['a7f21cb8-cf1c-4459-b7f0-17f78f08e761'],27,,,,,,,,,,,,,,,Barcelona,217,00:30:27.395,Pass,,73.6,21.1,73.6,9.4,7,2,7,0,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.720091,,,,,,,,,,,,,,,e3b3dde1-e36e-4581-ad4a-ef7d90261b27,3120,,"[76.2, 4.2]",69305,75,,,,,2.0557172,,Left Foot,,,,"[71.3, 13.5]",,Ground Pass,,10.511898,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,179,Barcelona,217,"['454f9c97-7506-432f-bf47-8387c0dffbc3', '8bbebf82-1e55-42df-bdfa-14dbd9cce44e']",28,,,,,,,,,,,,,,,Barcelona,217,00:30:28.883,Pass,True,76.2,4.2,71.3,13.5,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.247423,,,,,,,,,,,,,,,bb53d8a3-d8e7-47a0-8003-ac9122346c1b,3130,,"[76.2, 33.8]",69305,75,,,,,1.6308334,,Left Foot,,,,"[75.1, 52.1]",,Ground Pass,,18.33303,,,,Seydou Kéita,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,179,Barcelona,217,['8527bdaa-25b9-4016-92cf-e165493b149d'],36,,,,,,,,,,,,,,,Barcelona,217,00:30:36.689,Pass,,76.2,33.8,75.1,52.1,7,3,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.31615,,,,,,,,,,,,,,,2c8e1ca3-5c64-4b40-8a86-f1c097d1b603,3133,,"[80.8, 58.6]",69305,75,,,,,0.9220413,,Left Foot,,,,"[94.6, 76.8]",,Ground Pass,,22.840315,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,179,Barcelona,217,['179ffe2e-508c-4d00-8eea-d1df0e3641b8'],38,,,,,,,,,,,,,,,Barcelona,217,00:30:38.878,Pass,,80.8,58.6,94.6,76.8,7,5,9,7,0.019351,0.027563,0.008212,0.008212,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,4.524501,,,,,,,,,,,,,,,0b1e2dac-34a0-495a-b510-b87c71f2bdff,3136,,"[106.0, 60.3]",69305,75,,,,,-1.4695395,,Right Foot,True,,,"[111.7, 4.2]",,High Pass,,56.38883,,,,Maxwell Scherrer Cabelino Andrade,,True,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,179,Barcelona,217,['a267af3d-b2af-476c-8f8d-301a65f7e3c3'],46,,,,,,,,,,,,,,,Barcelona,217,00:30:46.971,Pass,,106.0,60.3,111.7,4.2,10,6,11,0,0.04067,0.037926,-0.0027439999999999964,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
