ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,2.1586,,,,,,,,,,,,,e0a6c130-d442-4779-b575-4dfcfe2370e9,117,,"[35.5, 29.5]",69278,2,,,,-1.1611061,,Right Foot,,,"[46.4, 4.4]",,Ground Pass,,27.364576,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,6,Barcelona,217,['f2df2ae2-d344-47d4-9c72-22a2d3059c2d'],1,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.123,Pass,,35.5,29.5,46.4,4.4,3,2,4,0,0.011105,0.011263,0.00015800000000000015,0.00015800000000000015,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.0432,,,,,,,,,,,,,2afe9f08-8fc4-4703-9a3a-1b07062a99da,120,,"[48.1, 6.1]",69278,2,,,,1.4607168,,Left Foot,,,"[50.2, 25.1]",,Ground Pass,,19.1157,,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,6,Barcelona,217,['98ec3e1f-a05f-4c80-b66d-ef5e679fb166'],6,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.109,Pass,,48.1,6.1,50.2,25.1,4,0,4,2,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.6246,,,,,,,,,,,,,91dcf1ea-2b8f-4f61-a573-0dbe1365930f,122,,"[50.4, 24.4]",69278,2,,,,2.4668517,,Right Foot,,,"[36.9, 35.2]",,Ground Pass,,17.288435,,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['d478590d-9301-4d53-b5e3-5cb759fab051'],7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.152,Pass,,50.4,24.4,36.9,35.2,4,2,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.7203,,,,,,,,,,,,,136a69ae-44bf-48ab-8d35-c930f29fd432,125,,"[48.5, 52.1]",69278,2,,,,1.1731683,,Left Foot,,,"[56.9, 72.1]",,Ground Pass,,21.692394,,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,6,Barcelona,217,['9ad091c7-6b10-4088-9803-72c060561178'],13,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.562,Pass,,48.5,52.1,56.9,72.1,4,5,5,7,0.012692,0.012483,-0.00020900000000000085,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.616558,,,,,,,,,,,,,7043e0b9-ff04-44c7-b342-4c2175c1d4d8,128,,"[64.5, 75.8]",69278,2,,,,-0.3742716,,Right Foot,,,"[114.4, 56.2]",,High Pass,,53.611286,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,Through Ball,True,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['22e26d8a-5f4e-433b-8d47-caca2822ae41', '70d6b4fc-979c-4f88-a934-5f1829b459d3']",17,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.063,Pass,,64.5,75.8,114.4,56.2,6,7,11,5,0.014736,0.064426,0.04969,0.04969,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.211557,,,,,,,,,,,,,27a881ce-92a2-425f-bc49-e4d7b30880f5,132,,"[9.8, 25.8]",69278,2,,,,1.0722791,,Keeper Arm,,,"[19.0, 42.7]",,Ground Pass,,19.241882,,,,,Martín Gastón Demichelis,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,7,Málaga,223,['0e2f76cc-a37b-4305-8375-41dab507eb16'],22,,,,,,,,,,,,,,,,Málaga,223,00:02:22.860,Pass,,9.8,25.8,19.0,42.7,0,2,1,4,0.00888,0.010827,0.001946999999999999,0.001946999999999999,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.779111,,,,,,,,,,,,,ee5ee989-4fe2-4e2d-a6d4-2527c5a126e1,136,,"[24.3, 56.0]",69278,2,,,,1.3786272,,Right Foot,,,"[28.6, 78.1]",,Ground Pass,,22.51444,,,,,Manuel Gaspar Haro,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,7,Málaga,223,['a2f9d44e-c857-4920-9875-de65608273da'],27,,,,,,,,,,,,,,,,Málaga,223,00:02:27.767,Pass,,24.3,56.0,28.6,78.1,2,5,2,7,0.010013,0.008449,-0.0015639999999999994,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.5211,,,,,,,,,,,,,34349c46-87ff-44ca-b21c-90129aceb668,139,,"[31.7, 77.7]",69278,2,,,,-0.95536697,,Right Foot,,,"[49.8, 52.1]",,Low Pass,,31.352352,,,,,Quincy Owusu-Abeyie,,,,,,1,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,7,Málaga,223,['de48ad1b-063b-4b7a-8485-e96b6535060c'],29,,,,,,,,,,,,,,,,Málaga,223,00:02:29.587,Pass,,31.7,77.7,49.8,52.1,3,7,4,5,0.009777,0.012692,0.002915000000000001,0.002915000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.577153,,,,,,,,,,,,,aafa8f1f-0fdb-42c0-a901-8ca4e8576f0b,143,,"[49.2, 53.5]",69278,2,,,,-0.8335537,,Right Foot,,,"[57.1, 44.8]",,Low Pass,,11.7515955,,,Incomplete,,Júlio César Clement Baptista,,,,,,1,Regular Play,Quincy Owusu-Abeyie,26730.0,Center Attacking Midfield,7,Málaga,223,"['2eadea12-d149-4b20-834b-777b58b8aa5c', '802379e8-e78c-49c3-9ae6-2c9b8b204e54', '91dd4e74-a8bb-4ac2-aded-72501a60d51f']",32,,,,,,,,,,,,,,,,Málaga,223,00:02:32.162,Pass,True,49.2,53.5,57.1,44.8,4,5,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.756,,,,,,,,,,,,,f866d040-3d41-47a3-b042-1fe5368b9a7e,148,,"[65.9, 35.2]",69278,2,,,,-1.4317003,,Right Foot,,,"[66.6, 30.2]",,Low Pass,,5.0487623,,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,"['77736770-ce72-4ce9-8ea3-24998a7bfa48', '9e3cd19f-94fe-40f9-b6b9-e7f28fe69f0f']",34,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.370,Pass,True,65.9,35.2,66.6,30.2,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.6804,,,,,,,,,,,,,0884d0c5-fc69-40b4-8544-01bab9232b7d,152,,"[66.9, 28.7]",69278,2,,,,-2.4921918,,Left Foot,,,"[61.5, 24.6]",,Ground Pass,,6.780118,,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['0245dce0-6a91-4c93-91c0-13dbe67936f5', 'c2f42222-6e5c-4556-a40d-cc73f1bfb28e']",36,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.817,Pass,True,66.9,28.7,61.5,24.6,6,2,5,2,0.016856,0.014291,-0.0025649999999999996,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.0735,,,,,,,,,,,,,0b62c86c-56f1-4211-9fef-8e0d1ab95944,156,,"[62.1, 25.6]",69278,2,,,,1.525471,,Right Foot,,,"[64.2, 71.9]",,Low Pass,,46.3476,,,,,Daniel Alves da Silva,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,"['3f2ed2ba-df14-4cea-bbf3-49f6c7b0b20a', '45707ef7-e15f-4b6e-8f25-38e1c1d5f85f']",39,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.734,Pass,True,62.1,25.6,64.2,71.9,6,2,6,7,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.5211,,,,,,,,,,,,,c2b48779-e62d-49ee-851b-5dd9c90f56cd,158,,"[66.6, 71.6]",69278,2,,,,-2.582263,,Right Foot,,,"[54.3, 63.9]",,Ground Pass,,14.511374,,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['b8e88a1c-da02-45cb-bf66-8310eed420a3'],41,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.807,Pass,,66.6,71.6,54.3,63.9,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.9794,,,,,,,,,,,,,156dd2b2-22d6-4878-b086-3c764b554b7b,161,,"[53.9, 63.5]",69278,2,,,,-1.174557,,Right Foot,,,"[62.1, 43.9]",,Ground Pass,,21.246176,,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['dfd99805-f282-424c-b0a7-49fea9fd2c1b'],44,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.774,Pass,,53.9,63.5,62.1,43.9,5,6,6,4,0.013845,0.016895,0.0030500000000000006,0.0030500000000000006,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.5716,,,,,,,,,,,,,eb1aeb79-bbae-466d-ac80-ea24ddab3f82,163,,"[63.2, 42.9]",69278,2,,,,1.0899091,,Right Foot,,,"[65.6, 47.5]",,Ground Pass,,5.188449,,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['b7f73fd3-bfb8-44a5-926c-2978a5692065'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.754,Pass,,63.2,42.9,65.6,47.5,6,4,6,4,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.6077,,,,,,,,,,,,,ad5c69e2-f2e1-454e-9a2c-015fd35e79a4,167,,"[63.2, 39.4]",69278,2,,,,-1.8135328,,Right Foot,,,"[58.0, 18.4]",,Ground Pass,,21.634232,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['761d2512-c434-41fc-a83d-490fa5233f80', 'e84f34c1-0700-479c-a8c8-226c7cea02a5']",49,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.153,Pass,True,63.2,39.4,58.0,18.4,6,3,5,1,0.016895,0.013845,-0.0030500000000000006,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7938,,,,,,,,,,,,,30df9bd3-40da-4ed2-b87b-9873762ca0b3,170,,"[58.0, 17.4]",69278,2,,,,1.0503379,,Left Foot,,,"[62.7, 25.6]",,Ground Pass,,9.451455,,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['3961e214-85e5-411f-bcbd-fed8545fd6b9'],51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.743,Pass,,58.0,17.4,62.7,25.6,5,1,6,2,0.013845,0.016856,0.003011,0.003011,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7766,,,,,,,,,,,,,7060c0d9-dcd0-4570-9c46-6254ec2b44c8,174,,"[62.7, 25.6]",69278,2,,,,0.12038282,,Right Foot,,,"[75.1, 27.1]",,Ground Pass,,12.4903965,,,,,David Villa Sánchez,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['54e14f93-435b-4928-a544-c525199aff41', '8e590994-c592-4d61-92ea-560baf482736']",54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.067,Pass,True,62.7,25.6,75.1,27.1,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.5332,,,,,,,,,,,,,cb996b97-0e59-4d05-b6df-9dc0099a685c,176,,"[77.0, 27.5]",69278,2,,,,2.4416997,,Right Foot,,,"[65.6, 37.1]",,Ground Pass,,14.903691,,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,8,Barcelona,217,['cd490792-276c-47b6-8a83-2dd1834a83aa'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.843,Pass,,77.0,27.5,65.6,37.1,7,2,6,3,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.5135,,,,,,,,,,,,,5ba099a0-5674-4340-b91b-b9afd64cc827,179,,"[64.0, 37.1]",69278,2,,,,1.2520044,,Right Foot,,,"[70.7, 57.4]",,Ground Pass,,21.37709,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['25b51ac8-a711-4f85-8af6-75b231fdf2ca'],57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.130,Pass,,64.0,37.1,70.7,57.4,6,3,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.7142,,,,,,,,,,,,,209dbc5e-5d85-4828-8641-04d994ba1896,183,,"[79.6, 61.6]",69278,2,,,,0.89529836,,Left Foot,,,"[92.5, 77.7]",,Ground Pass,,20.63056,,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,"['a578d18c-6ddf-40f3-9509-0c9a395d6c50', 'b3262a01-1bf1-4535-8ea9-cfc89796cd9f']",59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.604,Pass,True,79.6,61.6,92.5,77.7,7,6,9,7,0.018703,0.027563,0.00886,0.00886,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8249,,,,,,,,,,,,,49f4db31-797a-4a12-a715-0cdc79a699a5,186,,"[93.4, 77.9]",69278,3,,,,-2.1327178,,Right Foot,,,"[88.3, 69.8]",,Ground Pass,,9.571834,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['f063f3d9-9774-4a49-a43b-6743336b0c16'],1,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.432,Pass,,93.4,77.9,88.3,69.8,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8934,,,,,,,,,,,,,84e3870c-67fb-4903-ac9b-76ae4f6d7e6b,188,,"[88.3, 68.8]",69278,3,,,,1.2220253,,Left Foot,,,"[91.9, 78.7]",,Ground Pass,,10.53423,,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['a04a51ce-af72-4eea-8606-f810bc702227'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.257,Pass,,88.3,68.8,91.9,78.7,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.7731,,,,,,,,,,,,,a449d63e-f81c-4f0b-8ab4-d46b5a71bd3f,191,,"[90.2, 78.2]",69278,3,,,,-1.1932662,,Right Foot,,,"[94.8, 66.6]",,Ground Pass,,12.478782,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['0d5a940b-3afb-42ee-98b8-d77a2d38790d'],4,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.240,Pass,,90.2,78.2,94.8,66.6,8,7,9,6,0.021221,0.029533,0.008312,0.008312,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8877,,,,,,,,,,,,,79918407-ee64-4dc4-95ba-ea48b29c0997,195,,"[93.2, 73.9]",69278,3,,,,1.7547398,,Left Foot,,,"[92.4, 78.2]",,Ground Pass,,4.3737855,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,"['69920e03-74ae-477d-98ba-1e5b87f5d2b3', 'c7c24daf-d0a5-4012-a0a9-b56e2a0b09fd']",5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.939,Pass,True,93.2,73.9,92.4,78.2,9,7,9,7,0.027563,0.027563,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.8711,,,,,,,,,,,,,c875a16c-d508-4f77-b4cd-6a03e5ba30f6,199,,"[87.1, 76.8]",69278,3,,,,-2.373142,,Left Foot,,,"[81.1, 71.0]",,Ground Pass,,8.345058,,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,['14e7d071-7a47-4e2f-86a4-734b393b64f9'],7,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.574,Pass,,87.1,76.8,81.1,71.0,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.5278,,,,,,,,,,,,,fbe6142b-d41b-4fdb-8649-a53c6e751b42,202,,"[81.6, 71.6]",69278,3,,,,-0.32175055,,Right Foot,,,"[86.4, 70.0]",,Ground Pass,,5.059644,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['8c794511-bd9f-4ef2-8188-89dc9d77238f', 'dcb0bb5b-72ed-47ed-b9bb-15955b99c3f3']",8,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.445,Pass,True,81.6,71.6,86.4,70.0,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.1018,,,,,,,,,,,,,3ecd33e8-5b10-4fd8-9953-7d3656b59f6e,205,,"[85.5, 69.5]",69278,3,,,,-2.1569939,,Left Foot,,,"[77.0, 56.7]",,Ground Pass,,15.36522,,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,"['2e9360f7-752e-4bdf-a367-5b3f8b4420c9', 'b0810047-d6c7-47ae-ace7-785faa2fc6ad']",8,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.973,Pass,True,85.5,69.5,77.0,56.7,8,6,7,5,0.024015,0.019351,-0.0046640000000000015,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.986035,,,,,,,,,,,,,feeaa7fb-1650-4e09-a96b-ddd3b95eaba4,208,,"[77.0, 56.9]",69278,3,,,,-1.6951513,,Right Foot,,,"[75.8, 47.3]",,Ground Pass,,9.674709,,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['4194fbcc-ae4b-43a3-9d8b-84a194135529', 'e5d1e468-f874-4748-9d8d-d3a604fb5b7a']",11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.074,Pass,True,77.0,56.9,75.8,47.3,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.7088,,,,,,,,,,,,,05f9ae16-15d2-434b-96b1-f7f51b4ddd68,211,,"[83.3, 34.8]",69278,3,,,,-1.2753555,,Right Foot,,,"[90.3, 11.8]",,Ground Pass,,24.04163,,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['e490a420-abba-4af7-a2ba-f58406326232'],14,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.428,Pass,,83.3,34.8,90.3,11.8,8,3,8,1,0.023851,0.024015,0.00016400000000000095,0.00016400000000000095,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.827963,,,,,,,,,,,,,95ac7ab6-dfee-4e0f-aebe-e1871283e4d8,215,,"[89.5, 17.6]",69278,3,,,,0.26625204,,Right Foot,,,"[103.8, 21.5]",,Ground Pass,,14.822281,,,Incomplete,,David Villa Sánchez,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,"['4523348e-ec2d-471d-9074-a70ebff63b76', '4959bf93-e8ab-413c-a1bf-b4413fee21c1']",18,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.008,Pass,,89.5,17.6,103.8,21.5,8,1,10,2,0.024015,0.054911,0.030896,0.030896,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.141119,,,,,,,,,,,,,cab84702-458e-439f-a389-de219a85f77e,219,,"[15.1, 64.9]",69278,3,,,,0.7143881,,Right Foot,,,"[27.9, 76.0]",,Ground Pass,,16.94255,,,,,Antonio Galdeano Benítez,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,8,Barcelona,217,['5323ac30-6342-4734-b423-dd517aca5eb3'],20,,,,,,,,,,,,,,,,Málaga,223,00:03:20.778,Pass,,15.1,64.9,27.9,76.0,1,6,2,7,0.008786,0.008449,-0.0003370000000000005,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.2457,,,,,,,,,,,,,9d780bfa-a19a-4cb6-b69d-3f972f32b7d0,225,,"[71.7, 1.4]",69278,3,True,,,1.2937088,,Head,,,"[74.8, 12.3]",,Low Pass,,11.332254,,,,,Andrés Iniesta Luján,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['e4aabf7b-0998-4750-8eeb-df39340778fe'],34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.156,Pass,,71.7,1.4,74.8,12.3,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,0.052113608,0.052113608,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.9418,,,,,,,,,,,,,9b63f065-7a06-4040-b965-41c74acabf4b,228,,"[76.5, 11.1]",69278,3,,,,-1.7879076,,Head,,,"[75.0, 4.3]",,Low Pass,,6.963476,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['a11e22b1-3ed9-4f7f-8dd3-a2e486cd9602', 'ac08788f-d4ca-4dd5-a070-5d4baa17bfa8']",34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.402,Pass,True,76.5,11.1,75.0,4.3,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,0.052113608,0.052113608,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.3844,,,,,,,,,,,,,fbb77b7b-97bd-4bb3-9d40-e219e74fb81a,230,,"[75.0, 4.3]",69278,3,,,,-0.25070927,,Left Foot,,,"[83.2, 2.2]",,Low Pass,,8.464632,,,,,David Villa Sánchez,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['7e7d89cb-201b-4ba9-93fd-77d497a40a7f', 'a11e22b1-3ed9-4f7f-8dd3-a2e486cd9602']",35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.344,Pass,True,75.0,4.3,83.2,2.2,7,0,8,0,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,0.052113608,0.052113608,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
