50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,2.1367,,,,,,,,,,,,,55fb54cd-8bd4-4d77-9fcf-e5868f59b6e1,2621,,,"[111.5, 8.6]",69296,50,,,,1.5707964,,Left Foot,True,,"[111.5, 30.8]",,High Pass,,22.2,,,Incomplete,,David Sergio Trézéguet,,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Left Wing,108,Hércules,1218,"['4eb010ff-b3cc-4e20-b06c-e4fccfedafa5', 'aa282632-b4ee-4835-8e89-a7523dbfda5e', 'bd708512-04f8-48e5-b087-e1aef15fc898']",48,,,,,,,,,,,,,,,Hércules,1218,00:05:48.036,Pass,True,111.5,8.6,111.5,30.8,11,0,11,3,0.037926,0.257454,0.219528,0.219528,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.0275,,,,,,,,,,,,,dc96479e-a3d2-4f77-8075-476a9c53c8d3,2624,,,"[110.6, 1.0]",69296,50,True,,,1.076855,,,,,"[114.8, 8.8]",,High Pass,,8.858893,,,,,Francisco Femenía Far,,,,,,Throw-in,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,109,Hércules,1218,['7103ecdc-10f8-48c5-a730-c19e0d13802f'],56,,,,,,,,,,,,,,,Hércules,1218,00:05:56.977,Pass,,110.6,1.0,114.8,8.8,11,0,11,0,0.037926,0.037926,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.5444,,,,,,,,,,,,,f5c92f28-4349-42ab-a5d8-8484d571fdb7,2626,,,"[116.3, 10.0]",69296,50,,,,-2.2416537,,Right Foot,,,"[111.3, 3.7]",,Low Pass,,8.04301,,,,,Francisco Peña Romero,,,,,,,2,From Throw In,Francisco Femenía Far,3269.0,Left Wing,109,Hércules,1218,['8234bc84-f54b-459c-8761-9feddd4c03b2'],58,,,,,,,,,,,,,,,Hércules,1218,00:05:58.169,Pass,,116.3,10.0,111.3,3.7,11,0,11,0,0.037926,0.037926,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.8721,,,,,,,,,,,,,445a1655-7822-4fe4-9d95-7c464d03d0b1,2635,,,"[31.4, 67.8]",69296,51,,,,-1.4188241,,Right Foot,,,"[33.1, 56.7]",,Ground Pass,,11.229425,,,,,Andrés Iniesta Luján,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,110,Barcelona,217,['f4263d76-58a6-4ad0-a9d3-c203ba0c19ff'],5,,,,,,,,,,,,,,,Barcelona,217,00:06:05.378,Pass,,31.4,67.8,33.1,56.7,3,6,3,5,0.010595,0.011105,0.00051,0.00051,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.784,,,,,,,,,,,,,cd02e701-9f19-4185-9745-a5aafee0a2cf,2637,,,"[36.4, 54.4]",69296,51,,,,2.1429899,,Right Foot,,,"[32.6, 60.3]",,Ground Pass,,7.017834,,,,,Xavier Hernández Creus,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,110,Barcelona,217,['e676935a-6f4b-4316-b95f-da28c4525818'],6,,,,,,,,,,,,,,,Barcelona,217,00:06:06.250,Pass,,36.4,54.4,32.6,60.3,3,5,3,5,0.011105,0.011105,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.938045,,,,,,,,,,,,,f340a001-938b-415d-8558-fee8e78507ac,2641,,,"[44.2, 51.2]",69296,51,,,,-1.6529282,,Right Foot,,,"[41.5, 18.4]",,Ground Pass,,32.910942,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,110,Barcelona,217,"['61b09433-a004-464a-af99-af0a12ddefa8', '8bb4b26c-05ae-466f-985d-a263dc82e8dc']",9,,,,,,,,,,,,,,,Barcelona,217,00:06:09.802,Pass,True,44.2,51.2,41.5,18.4,4,5,3,1,0.012692,0.010595,-0.002097,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,3.031976,,,,,,,,,,,,,6500ea3f-97b1-4bf9-905e-e090d2a19c33,2645,,,"[63.5, 9.0]",69296,51,,,,0.47135955,,Left Foot,,,"[110.0, 32.7]",,High Pass,,52.19138,,,Incomplete,,David Villa Sánchez,,,,Through Ball,True,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,110,Barcelona,217,"['1e9b9155-964b-4b73-8b25-1e768549301d', '7bf25854-fc8c-4639-9a7e-af78ae5eaab8', 'e48e55ff-3c62-4d76-b926-7e06ac92c196']",14,,,,,,,,,,,,,,,Barcelona,217,00:06:14.282,Pass,True,63.5,9.0,110.0,32.7,6,0,10,3,0.014736,0.108051,0.093315,0.093315,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,4.889778,,,,,,,,,,,,,21969bcd-49d6-43ca-b4b8-79d5f8fe0b0e,2651,,,"[22.4, 51.6]",69296,51,,,,0.30239815,,Right Foot,,,"[92.6, 73.5]",,High Pass,,73.53673,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,111,Hércules,1218,['18e4516b-667d-4117-87f3-e9b2618e0467'],52,,,,,,,,,,,,,,,Hércules,1218,00:06:52.008,Pass,,22.4,51.6,92.6,73.5,2,5,9,7,0.010013,0.027563,0.017550000000000003,0.017550000000000003,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.445654,,,,,,,,,,,,,9177dbe1-5b9b-4743-be81-59c5517f5e30,2655,,,"[30.5, 10.0]",69296,51,,,,0.6248862,,Right Foot,,,"[36.6, 14.4]",,High Pass,,7.521303,,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Hércules,1218,['6b134c74-926a-4e06-b573-cb182d98c6a3'],58,,,,,,,,,,,,,,,Barcelona,217,00:06:58.585,Pass,,30.5,10.0,36.6,14.4,2,0,3,1,0.008449,0.010595,0.0021460000000000003,0.0021460000000000003,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.891,,,,,,,,,,,,,2087062b-0f4d-4449-a0a1-c2be1644bf2a,2662,,,"[74.7, 63.2]",69296,52,,,,1.7485865,,Right Foot,,,"[72.4, 76.0]",,Ground Pass,,13.004999,,,,,Jorge López Marco,,,,,,Recovery,2,From Free Kick,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,111,Hércules,1218,"['32b7d328-9b12-4d1c-8c38-56fb16ea6e7a', '3491b3e2-70e8-4bd9-b6fd-f578e22bd56e']",3,,,,,,,,,,,,,,,Hércules,1218,00:07:03.184,Pass,True,74.7,63.2,72.4,76.0,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.3258,,,,,,,,,,,,,14d85c49-46cf-480d-8405-4f7f27348aff,2666,,,"[74.1, 73.5]",69296,52,,,,-1.013672,,Left Foot,,,"[77.9, 67.4]",,Ground Pass,,7.1867933,,,Incomplete,,Nelson Antonio Haedo Valdez,,,,,,,2,From Free Kick,Jorge López Marco,26744.0,Right Wing,111,Hércules,1218,"['21970f1f-36b4-4766-bc60-eed1e83013d7', '6e02d522-191d-403b-915c-80d0aa8e2f65', '9d1c6dd9-fdde-471d-b07a-4bcc6c735eeb']",5,,,,,,,,,,,,,,,Hércules,1218,00:07:05.053,Pass,True,74.1,73.5,77.9,67.4,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.3573,,,,,,,,,,,,,37f37f69-cd19-4264-8575-b8247ed14aea,2676,,,"[35.6, 19.3]",69296,52,,,,0.0,,Left Foot,,,"[38.5, 19.3]",,Ground Pass,,2.9,,,Incomplete,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,111,Hércules,1218,"['3af1b98e-cdd3-4509-84d9-b297340896d8', 'd5bf4e68-c5fe-4842-963a-04780c3bfeea', 'f745caa4-d264-47c3-ba2f-36f5b9af5f2d']",7,,,,,,,,,,,,,,,Barcelona,217,00:07:07.287,Pass,True,35.6,19.3,38.5,19.3,3,1,3,1,0.010595,0.010595,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.442179,,,,,,,,,,,,,3163850f-8905-4c10-b417-719f4467b4fb,2681,,,"[83.7, 55.2]",69296,52,,,,0.14888994,,Right Foot,,,"[87.7, 55.8]",,Ground Pass,,4.0447497,,,,,Jorge López Marco,,,,,,,2,From Free Kick,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,111,Hércules,1218,['c9f595ba-8e5f-482d-ab3f-21af3036e992'],8,,,,,,,,,,,,,,,Hércules,1218,00:07:08.908,Pass,,83.7,55.2,87.7,55.8,8,5,8,5,0.024122,0.024122,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.273507,,,,,,,,,,,,,c2ca9e1c-7579-447d-ae61-795c35a6be0c,2685,,,"[90.5, 52.3]",69296,52,,,,0.74125016,,Right Foot,,,"[103.5, 64.2]",,Ground Pass,,17.62413,,,,,Nelson Antonio Haedo Valdez,,,,,,,2,From Free Kick,Jorge López Marco,26744.0,Right Wing,111,Hércules,1218,"['8291bbcb-b4f5-4572-8ce6-058dc6171970', '991ac6f9-30fc-433d-a97e-7f5643c3d64d']",10,,,,,,,,,,,,,,,Hércules,1218,00:07:10.429,Pass,True,90.5,52.3,103.5,64.2,9,5,10,6,0.028552,0.04067,0.012117999999999997,0.012117999999999997,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.0552,,,,,,,,,,,,,e167269e-f424-4c45-abcc-26afba4074e6,2691,,,"[7.0, 37.0]",69296,52,,,,0.047583103,,Right Foot,,,"[19.6, 37.6]",,Ground Pass,,12.614278,,,,,Sergio Busquets i Burgos,,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,112,Barcelona,217,['e848592e-7f55-45c9-b3ae-bfb6c6893132'],25,,,,,,,,,,,,,,,Barcelona,217,00:07:25.246,Pass,,7.0,37.0,19.6,37.6,0,3,1,3,0.009411,0.010827,0.0014160000000000006,0.0014160000000000006,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.212683,,,,,,,,,,,,,d102c550-0bc1-402d-9b9f-b042b2c67e20,2694,,,"[48.8, 32.9]",69296,52,,,,-0.9169863,,Right Foot,,,"[66.5, 9.8]",,Ground Pass,,29.101547,,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,112,Barcelona,217,['8d2f7a5b-6385-40c4-ad55-f8e9461c2bd2'],31,,,,,,,,,,,,,,,Barcelona,217,00:07:31.024,Pass,,48.8,32.9,66.5,9.8,4,3,6,0,0.012626,0.014736,0.0021100000000000008,0.0021100000000000008,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.9849,,,,,,,,,,,,,93ec82c5-784c-4d20-a763-3e16951068ed,2697,,,"[67.1, 9.6]",69296,52,,,,1.7265024,,Left Foot,,,"[64.4, 26.8]",,Ground Pass,,17.41063,,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,['f9f0a8d1-27a4-4913-a37a-9262377c0fcf'],34,,,,,,,,,,,,,,,Barcelona,217,00:07:34.121,Pass,,67.1,9.6,64.4,26.8,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.722204,,,,,,,,,,,,,3fa8cdf9-8f22-4af8-a66a-a7abf8941b2e,2699,,,"[62.5, 36.7]",69296,52,,,,-1.2220253,,Right Foot,,,"[63.7, 33.4]",,Ground Pass,,3.51141,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,112,Barcelona,217,['c31481d1-7c4a-410b-a8e2-f4b5679fd372'],36,,,,,,,,,,,,,,,Barcelona,217,00:07:36.105,Pass,,62.5,36.7,63.7,33.4,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.556977,,,,,,,,,,,,,8304b836-6ea6-469e-bdff-f176d299672e,2702,,,"[66.7, 38.0]",69296,52,,,,1.0703555,,Left Foot,,,"[87.7, 76.4]",,High Pass,,43.767113,,,,,Daniel Alves da Silva,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,112,Barcelona,217,['e4a09984-34d8-4b2b-8c6a-c5d54b94a113'],38,,,,,,,,,,,,,,,Barcelona,217,00:07:38.410,Pass,,66.7,38.0,87.7,76.4,6,3,8,7,0.016895,0.021221,0.004326,0.004326,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.1081,,,,,,,,,,,,,bc1f68ab-f27e-4e46-980e-153b0740d9af,2705,,,"[89.4, 76.2]",69296,52,,,,-1.6629714,,Right Foot,,,"[88.3, 64.3]",,Ground Pass,,11.950732,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,112,Barcelona,217,['f2d5f1a9-913d-46de-9e87-a9baf4715abe'],41,,,,,,,,,,,,,,,Barcelona,217,00:07:41.778,Pass,,89.4,76.2,88.3,64.3,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.1873,,,,,,,,,,,,,9841c1a2-7344-4878-9ac7-581c7976168c,2709,,,"[87.1, 68.5]",69296,52,,,,1.928105,,Right Foot,,,"[84.3, 76.0]",,Ground Pass,,8.005623,,,,,Daniel Alves da Silva,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,112,Barcelona,217,"['7d91071c-7674-43bc-b395-a79100d6815a', 'e1ff9dd9-69a3-49c7-ae89-1a9bd90a6029']",43,,,,,,,,,,,,,,,Barcelona,217,00:07:43.249,Pass,True,87.1,68.5,84.3,76.0,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.188125,,,,,,,,,,,,,21983915-5ca5-49d5-a04b-839b9bb51da8,2711,,,"[85.8, 76.4]",69296,52,,,,-2.2641478,,Right Foot,,,"[79.9, 69.3]",,Ground Pass,,9.231468,,,,,Xavier Hernández Creus,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,112,Barcelona,217,['6af3fe7a-0299-49b3-bec5-65867efe7c8f'],44,,,,,,,,,,,,,,,Barcelona,217,00:07:44.436,Pass,,85.8,76.4,79.9,69.3,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,713e736b-5927-4421-9a4f-ba52e4c6d596,2714,,,"[79.9, 69.3]",69296,52,,,,-1.613165,,Right Foot,,,"[78.2, 29.2]",,Ground Pass,,40.136017,,,,,Andrés Iniesta Luján,,,True,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,112,Barcelona,217,['51464e25-2dbd-463b-b211-8dc5130fa7e5'],47,,,,,,,,,,,,,,,Barcelona,217,00:07:47.072,Pass,,79.9,69.3,78.2,29.2,7,6,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.497993,,,,,,,,,,,,,69f6b151-0363-4137-9417-af15e7531bea,2717,,,"[85.8, 28.5]",69296,52,,,,-0.5648049,,Right Foot,,,"[106.0, 15.7]",,Ground Pass,,23.914013,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,['1221f4db-f02c-454c-9d27-0c2df0e903fa'],51,,,,,,,,,,,,,,,Barcelona,217,00:07:51.073,Pass,,85.8,28.5,106.0,15.7,8,2,10,1,0.024122,0.04067,0.016547999999999997,0.016547999999999997,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.99133,,,,,,,,,,,,,9985c96b-b3e6-44b9-ace1-a08145d6f8d8,2725,,,"[81.2, 22.2]",69296,53,,,,1.7721134,,Right Foot,,,"[74.2, 56.5]",,Ground Pass,,35.007,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,['53c11766-a482-4e95-8978-a2288b093989'],0,,,,,,,,,,,,,,,Barcelona,217,00:08:00.304,Pass,,81.2,22.2,74.2,56.5,8,2,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.769888,,,,,,,,,,,,,774cda3e-0a55-4f5b-9d2d-11cdfc23f1e0,2728,,,"[77.4, 60.3]",69296,53,,,,0.8445192,,Right Foot,,,"[92.5, 77.3]",,Ground Pass,,22.737854,,,,,Daniel Alves da Silva,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,112,Barcelona,217,['766e4d1d-3fe4-4f44-92b6-7c587e9cea72'],3,,,,,,,,,,,,,,,Barcelona,217,00:08:03.587,Pass,,77.4,60.3,92.5,77.3,7,6,9,7,0.018703,0.027563,0.00886,0.00886,,,,,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.474564,,,,,,,,,,,,,35772b9d-1575-477f-87b5-28d2dcfe6534,2737,,,"[20.1, 14.9]",69296,53,,,,2.4329665,,Right Foot,,,"[13.8, 20.3]",,Ground Pass,,8.29759,,,,,Francisco Peña Romero,,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Left Wing,113,Hércules,1218,"['59c0943c-50eb-4387-ab2f-63ca70f03bbf', 'aad7cf92-6a45-4134-9c0f-7c6ea4491526']",11,,,,,,,,,,,,,,,Hércules,1218,00:08:11.996,Pass,True,20.1,14.9,13.8,20.3,1,1,1,1,0.008786,0.008786,0.0,0.0,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.496334,,,,,,,,,,,,,dbe38061-23f7-45ba-aa00-aceff1625cf7,2741,,,"[14.8, 27.0]",69296,53,,,,-0.4207987,,Right Foot,,,"[47.2, 12.5]",,High Pass,,35.49662,,,,,Nelson Antonio Haedo Valdez,,,,,,,2,Regular Play,Francisco Peña Romero,25900.0,Left Back,113,Hércules,1218,['9adc4f5b-5674-4ec6-9b22-12cde224318b'],15,,,,,,,,,,,,,,,Hércules,1218,00:08:15.671,Pass,,14.8,27.0,47.2,12.5,1,2,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.031746,,,,,,,,,,,,,451803c4-5210-465b-9e0b-ccfa169991f7,2744,,,"[64.0, 14.4]",69296,53,,,,-0.8571701,,Left Foot,,,"[71.1, 6.2]",,Ground Pass,,10.846659,,,,,Francisco Femenía Far,,,,,,,2,Regular Play,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,113,Hércules,1218,['277baddf-d676-480b-aba9-fdef836cdf30'],21,,,,,,,,,,,,,,,Hércules,1218,00:08:21.822,Pass,,64.0,14.4,71.1,6.2,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,0.796393,,,,,,,,,,,,,dbc1f10c-1e1f-4f9e-9fea-6a1f700f8d18,2748,,,"[64.2, 6.0]",69296,53,,,,1.8538921,,Right Foot,,,"[61.0, 17.0]",,Ground Pass,,11.456003,,,,,Matías Lionel Fritzler,,,,,,,2,Regular Play,Francisco Femenía Far,3269.0,Left Wing,113,Hércules,1218,"['277d69a7-bf10-40d8-844e-cb8f44af2bc0', 'b25eb283-b354-4e0e-a6fe-3000cc321183']",26,,,,,,,,,,,,,,,Hércules,1218,00:08:26.028,Pass,True,64.2,6.0,61.0,17.0,6,0,5,1,0.014736,0.013845,-0.0008910000000000012,0.0,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.1393,,,,,,,,,,,,,164514e7-21fd-4b7f-b4f7-93a943090fa0,2751,,,"[59.8, 18.2]",69296,53,,,,1.6672701,,Right Foot,,,"[58.9, 27.5]",,Ground Pass,,9.343447,,,,,Abel Enrique Aguilar Tapia,,,,,,,2,Regular Play,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,113,Hércules,1218,['896a5bda-c5ad-4810-bc0e-75663ef253e1'],27,,,,,,,,,,,,,,,Hércules,1218,00:08:27.642,Pass,,59.8,18.2,58.9,27.5,5,1,5,2,0.013845,0.014291,0.0004460000000000002,0.0004460000000000002,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,2.069,,,,,,,,,,,,,81a08a7d-fd3e-45e3-9782-97681f7f505f,2755,,,"[56.8, 30.0]",69296,53,,,,2.025897,,Right Foot,,,"[45.3, 53.5]",,Ground Pass,,26.16295,,,,,Mohamed Adama Sarr,,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,113,Hércules,1218,"['0c26f9a4-e9b4-4104-9ce1-497644339961', '46a3da7d-8d88-4fa5-925a-bda8798ffae7']",29,,,,,,,,,,,,,,,Hércules,1218,00:08:29.602,Pass,True,56.8,30.0,45.3,53.5,5,2,4,5,0.014291,0.012692,-0.0015989999999999997,0.0,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.203474,,,,,,,,,,,,,b6e2b7a0-19a9-4c84-8c87-9cbe1ebc7741,2758,,,"[47.8, 62.1]",69296,53,,,,1.3708034,,Right Foot,,,"[50.8, 76.9]",,Ground Pass,,15.100993,,,,,David Cortés Caballero,,,,,,,2,Regular Play,Mohamed Adama Sarr,26757.0,Right Center Back,113,Hércules,1218,['aed06b6c-6777-4a5b-b019-fdc9264f85c0'],32,,,,,,,,,,,,,,,Hércules,1218,00:08:32.631,Pass,,47.8,62.1,50.8,76.9,4,6,4,7,0.012147,0.011263,-0.0008839999999999994,0.0,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
,,,,,,,,,,,,,,,,1.222589,,,,,,,,,,,,,adbd6373-600d-4577-9d71-3a6d61c9cfb4,2762,,,"[51.2, 75.6]",69296,53,,,,-0.17037511,,Right Foot,,,"[79.1, 70.8]",,High Pass,,28.309893,,,,,Jorge López Marco,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,113,Hércules,1218,"['ab86bcce-5680-4578-83e0-8700f13c124a', 'c72c90f2-fd86-4c5a-8bf6-47f5b464f2be']",34,,,,,,,,,,,,,,,Hércules,1218,00:08:34.747,Pass,True,51.2,75.6,79.1,70.8,5,7,7,7,0.012483,0.017451,0.004968000000000002,0.004968000000000002,,,0.06643317,0.06643317,2024-09-07 18:28:16.839459,2011-01-29,2010/2011,Spain - La Liga,Hércules vs Barcelona
