bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.8071,,,,,,,,,,,,,,2756c979-d901-4020-8cc6-fd4a5b028a5c,912,,,"[53.2, 43.0]",69234,19,,,,,-0.4128439,,Right Foot,,,"[65.3, 37.7]",,Ground Pass,,13.209845,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['9677480f-2f91-4120-a744-32e58d74cacf'],33,,,,,,,,,,,,,,,Barcelona,217,00:19:33.143,Pass,,53.2,43.0,65.3,37.7,5,4,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,0.0348565,0.0348565,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7565,,,,,,,,,,,,,,2eb54ea0-573e-45c4-9f8f-19d22ef2d635,914,,,"[65.6, 37.7]",69234,19,,,,,2.5134225,,Left Foot,,,"[56.1, 44.6]",,Ground Pass,,11.74138,,,,Sergio Busquets i Burgos,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['84f0f2ce-8d1a-43da-a868-17d7941e62ac'],33,,,,,,,,,,,,,,,Barcelona,217,00:19:33.950,Pass,,65.6,37.7,56.1,44.6,6,3,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,0.0348565,0.0348565,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.0459,,,,,,,,,,,,,,00856d8d-1d76-4f68-86c6-2fb8cb588adc,917,,,"[56.1, 44.6]",69234,19,,,,,0.66157144,,Right Foot,,,"[69.2, 54.8]",,Ground Pass,,16.60271,,,,Xavier Hernández Creus,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['a32da455-1e63-455d-8c0a-14fd41f43fb9'],35,,,,,,,,,,,,,,,Barcelona,217,00:19:35.236,Pass,,56.1,44.6,69.2,54.8,5,4,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,0.0348565,0.0348565,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.519518,,,,,,,,,,,,,,7ec25bcd-bde9-4ac2-a86a-069a5821ec74,920,,,"[76.6, 53.7]",69234,19,,,,,0.7628939,b5177af5-c3f9-441c-9997-adda8ee24a05,Right Foot,,,"[92.5, 68.9]",,Ground Pass,,21.996592,,,,Pedro Eliezer Rodríguez Ledesma,True,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,46,Barcelona,217,['88b1f93e-eb08-493f-8773-022b2f1dede2'],37,,,,,,,,,,,,,,,Barcelona,217,00:19:37.384,Pass,,76.6,53.7,92.5,68.9,7,5,9,6,0.019351,0.029533,0.010182,0.010182,0.0348565,,0.0348565,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8057,,,,,,,,,,,,,,b5177af5-c3f9-441c-9997-adda8ee24a05,923,,,"[100.9, 55.1]",69234,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,46,Barcelona,217,['79154e1b-024a-4a8e-b313-fb121d906873'],41,,Left Foot,"[116.1, 44.3, 0.4]",,"[{'location': [116.1, 43.5], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 54.7], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 58.2], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [86.5, 56.2], 'player': {'id': 26243, 'name': 'Iván Daniel Alonso Vallejo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.7, 34.5], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.9, 49.1], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.2, 31.8], 'player': {'id': 24147, 'name': 'Ernesto Galán Iñigo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 40.1], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 50.3], 'player': {'id': 26667, 'name': 'Raúl Rodríguez Navarro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.4, 32.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.7, 32.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 46.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 30.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7ec25bcd-bde9-4ac2-a86a-069a5821ec74,,Saved,0.0348565,Normal,Open Play,,,,Barcelona,217,00:19:41.321,Shot,,100.9,55.1,,,10,5,0,0,0.054911,0.006383,-0.048528,0.0,,0.0348565,0.0348565,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.664961,,,,,,,,,,,,,,db62a1d7-f7b9-4ca4-bbc1-f38c03bd1953,928,,,"[18.7, 7.5]",69234,19,,,,,0.031989083,,Left Foot,,,"[31.2, 7.9]",,Ground Pass,,12.506398,,,,Francisco Javier Chica Torres,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Left Midfield,47,Espanyol,214,['3a56871e-2c71-4135-9a7d-5ce919564b38'],47,,,,,,,,,,,,,,,Espanyol,214,00:19:47.673,Pass,,18.7,7.5,31.2,7.9,1,0,2,0,0.007796,0.008449,0.0006529999999999999,0.0006529999999999999,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.447864,,,,,,,,,,,,,,358744af-5d81-4517-8726-fe11d8b43d91,932,,,"[28.5, 19.1]",69234,19,,,,,2.6509247,,Right Foot,,,"[13.9, 26.9]",,Ground Pass,,16.552946,,,,Raúl Rodríguez Navarro,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,47,Espanyol,214,"['6c3db312-d2cc-45ff-96d6-48bb0149526a', 'bce8d3fc-3f8b-4546-8c42-9d271c25f0b0']",50,,,,,,,,,,,,,,,Espanyol,214,00:19:50.591,Pass,True,28.5,19.1,13.9,26.9,2,1,1,2,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.682452,,,,,,,,,,,,,,d63ab726-8ddd-48ec-a9e7-0fa4012340c2,935,,,"[14.4, 30.5]",69234,19,,,,,-0.49081483,,Right Foot,,,"[50.7, 11.1]",,High Pass,,41.15884,,,,Iván Daniel Alonso Vallejo,,,,,,,1,Regular Play,Raúl Rodríguez Navarro,26667.0,Left Center Back,47,Espanyol,214,['8dbb67cc-1f8f-469f-9de9-13d8333f635f'],53,,,,,,,,,,,,,,,Espanyol,214,00:19:53.302,Pass,,14.4,30.5,50.7,11.1,1,2,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.165878,,,,,,,,,,,,,,645d67f6-14d9-4bcc-b77b-38c1fee55db0,939,,,"[50.7, 11.1]",69234,19,,,,,1.6918236,,Right Foot,,,"[49.8, 18.5]",,High Pass,,7.454529,,,,Javier Márquez Moreno,,,,,,,1,Regular Play,Iván Daniel Alonso Vallejo,26243.0,Right Center Forward,47,Espanyol,214,"['5d811cdb-cbe2-4eb5-b2b3-0ad0636e6cd4', 'b7eec2aa-0444-4762-93ec-d1d1048ad412']",56,,,,,,,,,,,,,,,Espanyol,214,00:19:56.983,Pass,True,50.7,11.1,49.8,18.5,4,1,4,1,0.012147,0.012147,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.5693,,,,,,,,,,,,,,99a99bb5-b8e8-4769-b321-637e75c7ef3d,946,,,"[74.4, 53.4]",69234,20,,,,,-0.3290497,,Right Foot,,,"[82.6, 50.6]",,Ground Pass,,8.664871,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['7cea66f6-ae3a-41d3-9404-34506e5333ed'],3,,,,,,,,,,,,,,,Barcelona,217,00:20:03.429,Pass,,74.4,53.4,82.6,50.6,7,5,8,5,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,,76afdaaa-b3b1-4382-90f1-0b301f6577f7,950,,,"[83.8, 53.7]",69234,20,,,,,-1.3734008,,Right Foot,,,"[85.8, 43.7]",,Ground Pass,,10.198039,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,"['db0fa125-90a1-4f88-9d98-302675dcba14', 'f8d2b968-aee3-4b05-9dbb-2336c7102ee7']",4,,,,,,,,,,,,,,,Barcelona,217,00:20:04.816,Pass,True,83.8,53.7,85.8,43.7,8,5,8,4,0.024122,0.023851,-0.0002710000000000004,0.0,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.4564,,,,,,,,,,,,,,06840eb0-de13-4b33-80d6-9b68d947f29b,953,,,"[87.6, 36.0]",69234,20,,,,,-0.8205949,,Left Foot,,,"[101.3, 21.3]",,Ground Pass,,20.094278,,,,David Villa Sánchez,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,['41e821b2-f11e-44e3-a040-ec2fa699a868'],7,,,,,,,,,,,,,,,Barcelona,217,00:20:07.210,Pass,,87.6,36.0,101.3,21.3,8,3,10,2,0.023851,0.054911,0.03106,0.03106,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,3.1355,,,,,,,,,,,,,,1bf8143e-5ac9-46e2-b9f9-f1583b785ff3,957,,,"[99.9, 24.1]",69234,20,,,,,1.0492604,,Right Foot,,,"[118.0, 55.6]",,High Pass,,36.329876,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,48,Barcelona,217,"['653a8687-10b1-449e-b4a0-195b0cc531c8', 'fbcee3c0-c8e7-4ded-a1bf-955a25d08ef5']",11,,,,,,,,,,,,,,,Barcelona,217,00:20:11.789,Pass,True,99.9,24.1,118.0,55.6,9,2,11,5,0.028552,0.064426,0.035873999999999996,0.035873999999999996,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.3513,,,,,,,,,,,,,,981d5ce3-83ef-43f7-b309-0fc552b2c7aa,960,,,"[115.2, 57.9]",69234,20,,,,,-3.0078921,,Right Foot,,,"[98.1, 55.6]",,Ground Pass,,17.253984,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,48,Barcelona,217,['a0b4554e-1952-4d51-a0da-799a327ec2c0'],16,,,,,,,,,,,,,,,Barcelona,217,00:20:16.647,Pass,,115.2,57.9,98.1,55.6,11,5,9,5,0.064426,0.028552,-0.035873999999999996,0.0,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6513,,,,,,,,,,,,,,be9ca423-f219-4e43-bd72-cb761b64d9b2,964,,,"[99.3, 52.9]",69234,20,,,,,-1.0133653,,Right Foot,,,"[104.1, 45.2]",,Ground Pass,,9.073588,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,"['5f6880fc-e72a-4f0c-9574-46e25fef50be', '92de897c-b6cc-4f6a-99ce-15accc813936', '93d74431-393e-4f06-a404-c72292c519d4']",19,,,,,,,,,,,,,,,Barcelona,217,00:20:19.148,Pass,True,99.3,52.9,104.1,45.2,9,5,10,4,0.028552,0.108051,0.07949899999999999,0.07949899999999999,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9426,,,,,,,,,,,,,,cde29c84-cb6d-47db-ba6d-8462a8a5e1d0,969,,,"[76.5, 31.8]",69234,20,,,,,-1.3279775,,Right Foot,,,"[79.2, 20.9]",,Ground Pass,,11.229425,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,48,Barcelona,217,['ca340fac-bcf8-4fd8-96d6-8bf31a1807c3'],25,,,,,,,,,,,,,,,Barcelona,217,00:20:25.659,Pass,,76.5,31.8,79.2,20.9,7,3,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,0.032165173,0.032165173,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7144,,,,,,,,,,,,,,5143e95d-f270-40e2-a1ac-d37b5b016659,972,,,"[82.5, 17.6]",69234,20,,,,,0.20401798,69a345cb-629e-4e4b-a7ed-08014db73b28,Left Foot,,,"[91.2, 19.4]",,Ground Pass,,8.884255,,,,Andrés Iniesta Luján,True,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['90939dc0-2f45-4f0e-8de9-023a4d65bba2'],26,,,,,,,,,,,,,,,Barcelona,217,00:20:26.958,Pass,,82.5,17.6,91.2,19.4,8,1,8,1,0.024015,0.024015,0.0,0.0,0.032165173,,0.032165173,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7231,,,,,,,,,,,,,,69a345cb-629e-4e4b-a7ed-08014db73b28,983,,,"[107.8, 25.9]",69234,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,['b88de557-9865-4d78-aada-17cd3d2aac56'],31,,Right Foot,"[116.2, 38.2, 0.5]",,"[{'location': [117.1, 36.8], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 27.3], 'player': {'id': 24147, 'name': 'Ernesto Galán Iñigo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 27.7], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 36.2], 'player': {'id': 26667, 'name': 'Raúl Rodríguez Navarro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 47.1], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 40.1], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 36.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 23.8], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",5143e95d-f270-40e2-a1ac-d37b5b016659,,Saved,0.032165173,Normal,Open Play,,,,Barcelona,217,00:20:31.100,Shot,,107.8,25.9,,,10,2,0,0,0.054911,0.006383,-0.048528,0.0,,0.032165173,0.032165173,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.957933,,,,,,,,,,,,,,c2bd3d87-cb36-4678-9b7c-2fab783dc4a3,985,,,"[11.2, 42.6]",69234,20,,,,,-0.49449083,,Right Foot,,,"[76.3, 7.5]",,High Pass,,73.95959,,,,Iván Daniel Alonso Vallejo,,,,,,,1,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,49,Espanyol,214,['72aba6cb-8ad5-4cc8-9d44-ea5b2e9e62c6'],53,,,,,,,,,,,,,,,Espanyol,214,00:20:53.157,Pass,,11.2,42.6,76.3,7.5,0,4,7,0,0.009411,0.017451,0.008040000000000002,0.008040000000000002,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.959,,,,,,,,,,,,,,f138fb9a-2bd2-44b9-ab21-0e0fcdf7b317,988,,,"[80.0, 6.3]",69234,20,,,,,0.5880026,,Left Foot,,,"[86.0, 10.3]",,High Pass,,7.2111025,,Incomplete,,Pablo Daniel Osvaldo,,,,,,,1,Regular Play,Iván Daniel Alonso Vallejo,26243.0,Right Center Forward,50,Espanyol,214,"['8beaa3f2-81c6-430b-84c4-206e7148d4eb', 'a3978dc8-06d8-4f09-a714-0147bb01e701']",56,,,,,,,,,,,,,,,Espanyol,214,00:20:56.553,Pass,,80.0,6.3,86.0,10.3,7,0,8,0,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8212,,,,,,,,,,,,,,791f0da1-694a-4191-a817-b204cdbd185a,992,,,"[34.6, 79.6]",69234,21,,,,,-2.138098,,Right Foot,,,"[27.4, 68.3]",,Ground Pass,,13.398881,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Espanyol,214,['f5273710-5d3f-48b5-a81d-8afe8a4cc7ad'],0,,,,,,,,,,,,,,,Barcelona,217,00:21:00.720,Pass,,34.6,79.6,27.4,68.3,3,7,2,6,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.5784,,,,,,,,,,,,,,60dfb375-0a8f-4fab-b11f-af9fe4a756c4,995,,,"[28.6, 68.3]",69234,21,,,,,0.26714253,,Right Foot,,,"[57.1, 76.1]",,High Pass,,29.548096,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,50,Espanyol,214,"['28d5e171-6bf4-470a-adea-51c3e4bf20ab', 'ce5b220d-57bd-4e3b-b497-1103bec0fba6']",1,,,,,,,,,,,,,,,Barcelona,217,00:21:01.661,Pass,,28.6,68.3,57.1,76.1,2,6,5,7,0.009424,0.012483,0.0030589999999999992,0.0030589999999999992,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.4563,,,,,,,,,,,,,,28d5e171-6bf4-470a-adea-51c3e4bf20ab,997,,,"[63.9, 4.9]",69234,21,,,,,0.99812996,,Head,,,"[73.7, 20.1]",,High Pass,,18.085354,,,,Javier Márquez Moreno,,,,,,Recovery,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,50,Espanyol,214,"['60dfb375-0a8f-4fab-b11f-af9fe4a756c4', 'efd9f598-c74c-4c58-9703-55960e6a08fb']",3,,,,,,,,,,,,,,,Espanyol,214,00:21:03.240,Pass,,63.9,4.9,73.7,20.1,6,0,7,1,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.5069,,,,,,,,,,,,,,6bc629a6-cda2-48be-90cb-7a957d937a80,1006,,,"[49.3, 64.7]",69234,21,,,,,-1.8166833,,Right Foot,,,"[42.8, 38.8]",,Ground Pass,,26.703184,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,"['29f618f3-cda3-4bd3-8de4-74e7f27d85fd', 'd5cb4ab3-d19c-4d42-9938-b13333de4786']",13,,,,,,,,,,,,,,,Barcelona,217,00:21:13.322,Pass,True,49.3,64.7,42.8,38.8,4,6,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.501,,,,,,,,,,,,,,8beea06b-1af3-4fb0-8ebf-c3eb6125bd2f,1009,,,"[65.7, 34.6]",69234,21,,,,,-1.1169523,,Right Foot,,,"[79.7, 5.9]",,Ground Pass,,31.932585,,,,David Villa Sánchez,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,51,Barcelona,217,['5562a31d-ed82-42b4-bcba-6fd410930594'],18,,,,,,,,,,,,,,,Barcelona,217,00:21:18.759,Pass,,65.7,34.6,79.7,5.9,6,3,7,0,0.016895,0.017451,0.0005560000000000009,0.0005560000000000009,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9587,,,,,,,,,,,,,,e6d39fa8-5da6-4bfa-813d-77137a8f89ef,1013,,,"[87.6, 10.3]",69234,21,,,,,2.559853,,Right Foot,,,"[76.5, 17.6]",,Ground Pass,,13.28533,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,51,Barcelona,217,"['56f48ac9-9afc-4efe-8593-b5ecced1415e', 'a2ff17af-ea21-41c4-9c5d-378f75bfaf5d']",22,,,,,,,,,,,,,,,Barcelona,217,00:21:22.682,Pass,True,87.6,10.3,76.5,17.6,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,2.5167,,,,,,,,,,,,,,9a0a86bc-337a-4fbb-9c39-5abe228d10fc,1016,,,"[77.4, 21.5]",69234,21,,,,,1.1728975,,Right Foot,,,"[98.5, 71.7]",,High Pass,,54.45411,,,,Pedro Eliezer Rodríguez Ledesma,,,True,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,['3c34d7e4-58de-4fb8-bd2a-49c3decfcfea'],26,,,,,,,,,,,,,,,Barcelona,217,00:21:26.011,Pass,,77.4,21.5,98.5,71.7,7,2,9,7,0.019351,0.027563,0.008212,0.008212,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.134073,,,,,,,,,,,,,,cc8e4ea2-9ac2-4df8-934a-4f0dc1ff29cd,1020,,,"[100.9, 68.5]",69234,21,,,,,-2.755492,,Right Foot,,,"[88.6, 63.5]",,Ground Pass,,13.277425,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,51,Barcelona,217,"['004dea22-c7b2-4b0f-b46f-1a3c740ef479', '6857c62f-8fd9-4e36-93d6-9b370644aaea']",29,,,,,,,,,,,,,,,Barcelona,217,00:21:29.637,Pass,True,100.9,68.5,88.6,63.5,10,6,8,6,0.04067,0.024015,-0.016654999999999996,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.534887,,,,,,,,,,,,,,6335b989-9dd9-4822-929d-d9262af0b77b,1023,,,"[89.0, 65.3]",69234,21,,,,,2.3561945,,Left Foot,,,"[80.4, 73.9]",,Ground Pass,,12.162236,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['3b1c9435-54e3-4cf3-beeb-610a6020b60c'],31,,,,,,,,,,,,,,,Barcelona,217,00:21:31.339,Pass,,89.0,65.3,80.4,73.9,8,6,7,7,0.024015,0.017451,-0.006564,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
