bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.6842,,,,,,,,,,,,,36fbf23d-dff0-4822-83ba-da316d35742e,2323,,"[74.4, 50.9]",69283,53,,,,,-2.2605963,,Left Foot,,,,"[71.1, 46.9]",,Ground Pass,,5.185557,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,['2e306311-fb6f-485f-95b4-e9a8b4181c4a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.272,Pass,,74.4,50.9,71.1,46.9,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1522,,,,,,,,,,,,,1022ee91-8668-455a-af9d-b3fa4db25ce0,2326,,"[74.1, 54.1]",69283,53,,,,,1.3379825,,Right Foot,,,,"[78.7, 73.5]",,Ground Pass,,19.937904,,,,Adriano Correia Claro,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['7232a37c-53be-4309-9652-2363d900b399'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.992,Pass,,74.1,54.1,78.7,73.5,7,5,7,7,0.019351,0.017451,-0.001899999999999999,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.8307,,,,,,,,,,,,,f2fbfbcf-e756-4102-8c5c-f511d4d66ced,2329,,"[78.7, 73.5]",69283,53,,,,,-1.7249879,,Left Foot,,,,"[73.4, 39.4]",,Ground Pass,,34.50942,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,['dccfde9e-064f-4aba-8332-fc48803a9440'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.078,Pass,,78.7,73.5,73.4,39.4,7,7,7,3,0.017451,0.019971,0.002519999999999998,0.002519999999999998,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.942933,,,,,,,,,,,,,56d20cc6-c58f-4a27-b9d6-a2b3db241431,2332,,"[84.4, 42.6]",69283,53,,,,,-1.3370532,,Right Foot,,,,"[84.9, 40.5]",,Ground Pass,,2.1587033,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['35ea598c-91ef-4080-9559-d0e7c5fc18e0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.481,Pass,,84.4,42.6,84.9,40.5,8,4,8,4,0.023851,0.023851,0.0,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.0332,,,,,,,,,,,,,1a0e7978-7faf-4d39-a0ba-9641da5755e8,2336,,"[91.8, 33.3]",69283,53,,,,,-0.65107673,,Left Foot,,,,"[110.7, 18.9]",,Ground Pass,,23.760681,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['d8a744cf-93bf-4579-b0c4-f8a9ee53e23e', 'd923b3f7-6e03-4b43-b0e4-f49f00ff98d5']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:08:58.395,Pass,True,91.8,33.3,110.7,18.9,9,3,11,1,0.035113,0.046477,0.011363999999999999,0.011363999999999999,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.0684,,,,,,,,,,,,,5c936343-93ef-4f11-9c45-41b617ced4e4,2339,,"[110.7, 18.9]",69283,54,,,,,1.6034378,,Left Foot,True,,,"[109.9, 43.4]",,Ground Pass,,24.513058,,Incomplete,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,['e9854ce9-7ff9-495e-87d9-36b1cd55d420'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.468,Pass,,110.7,18.9,109.9,43.4,11,1,11,4,0.046477,0.257454,0.21097700000000003,0.21097700000000003,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.6111,,,,,,,,,,,,,06081d12-9780-4e1d-a03a-d207fc410745,2343,,"[22.1, 51.7]",69283,54,,,,,0.40341905,,Right Foot,,,,"[54.9, 65.7]",,Low Pass,,35.662865,,Incomplete,,Pierre Achille Webó Kouamo,,,,,,,2,From Goal Kick,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,127,Barcelona,217,"['2637b2db-b569-4e02-b264-005f3e18faf1', '47ec8f2c-2324-48f7-8048-81a6c7087d85']",4,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:04.074,Pass,,22.1,51.7,54.9,65.7,2,5,5,6,0.010013,0.013845,0.0038320000000000003,0.0038320000000000003,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.3462,,,,,,,,,,,,,2637b2db-b569-4e02-b264-005f3e18faf1,2345,,"[65.2, 14.4]",69283,54,,,,,-0.23441568,,Left Foot,,,,"[71.9, 12.8]",,Low Pass,,6.8883963,,,,Seydou Kéita,,,,,,Recovery,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['06081d12-9780-4e1d-a03a-d207fc410745', '46e83431-3dbc-4573-8382-8da938d925ac']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.685,Pass,,65.2,14.4,71.9,12.8,6,1,7,1,0.016118,0.018703,0.0025850000000000005,0.0025850000000000005,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.975477,,,,,,,,,,,,,77d69d37-0fde-41f2-a46a-8deecad0a7d2,2348,,"[71.9, 12.8]",69283,54,,,,,-2.2378688,,Left Foot,,,,"[65.6, 4.8]",,Ground Pass,,10.182829,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,['57e52a5e-beba-410a-9c7a-280aed549555'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.112,Pass,,71.9,12.8,65.6,4.8,7,1,6,0,0.018703,0.014736,-0.003967,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2318,,,,,,,,,,,,,293ab790-756a-43cf-99ab-7c1aeb20ebd9,2351,,"[65.6, 4.8]",69283,54,,,,,1.2693008,,Left Foot,,,,"[70.7, 21.2]",,Ground Pass,,17.17469,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,['411b1385-3278-4221-9dee-0b24eb69fd55'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.127,Pass,,65.6,4.8,70.7,21.2,6,0,7,2,0.014736,0.019351,0.004614999999999999,0.004614999999999999,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.809655,,,,,,,,,,,,,ad9609ea-52e4-4bff-8b4b-b264862a0b2d,2355,,"[68.5, 20.1]",69283,54,,,,,2.2164273,,Right Foot,,,,"[57.2, 35.1]",,Low Pass,,18.780043,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['5a3fc4d1-eca0-4a47-86d1-966d15664309', 'a6452be4-2404-44c3-a4a3-cc78f6a1dca5']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.399,Pass,True,68.5,20.1,57.2,35.1,6,2,5,3,0.016856,0.014846,-0.0020099999999999996,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.34807,,,,,,,,,,,,,b0cc0949-e858-49e6-a894-9d17a0aecbf3,2358,,"[56.2, 40.0]",69283,54,,,,,1.1624857,,Right Foot,,,,"[62.3, 54.1]",,Ground Pass,,15.362943,,,,Adriano Correia Claro,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['afb54d4a-9eb0-4fc8-bf6f-8767ce6fdbc2'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.656,Pass,,56.2,40.0,62.3,54.1,5,3,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1475,,,,,,,,,,,,,76e94147-32d7-4988-a10d-2404b6b9896e,2361,,"[62.5, 53.9]",69283,54,,,,,-1.1239538,,Right Foot,,,,"[64.8, 49.1]",,Ground Pass,,5.322593,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,['a3856856-aa9e-415b-8d54-58fe8dd5bfd1'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.045,Pass,,62.5,53.9,64.8,49.1,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.5006,,,,,,,,,,,,,9fcd7e2c-681f-4ece-a567-e70a206b5675,2364,,"[64.8, 49.1]",69283,54,,,,,1.2460784,,Left Foot,,,,"[68.2, 59.2]",,Ground Pass,,10.656922,,,,Adriano Correia Claro,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['4fcccc55-7d8d-4f54-8160-5a64e20a9287'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.232,Pass,,64.8,49.1,68.2,59.2,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.4678,,,,,,,,,,,,,41752671-a852-4a55-ad72-c3c50dd3705c,2367,,"[68.2, 59.2]",69283,54,,,,,-2.1848154,,Right Foot,,,,"[63.9, 53.1]",,Ground Pass,,7.4632435,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,['540dc0fa-8e1b-4709-8fa3-2a237528e90b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.773,Pass,,68.2,59.2,63.9,53.1,6,5,6,5,0.016856,0.016856,0.0,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.635717,,,,,,,,,,,,,2aad4d59-5112-42bc-8a67-4a983c222b2b,2370,,"[63.7, 53.1]",69283,54,,,,,-1.493232,,Right Foot,,,,"[65.2, 33.8]",,Ground Pass,,19.358202,,,,Seydou Kéita,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['099505c1-1312-4824-bd42-82b4d6da2229'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.605,Pass,,63.7,53.1,65.2,33.8,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.2089,,,,,,,,,,,,,998378fc-8f9b-44bb-a5c1-5b56722a2b45,2373,,"[62.9, 33.0]",69283,54,,,,,1.8724154,,Left Foot,,,,"[55.9, 55.5]",,Ground Pass,,23.563744,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,['631bb526-d7ba-440c-93aa-abcb99ff4c22'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:09:25.789,Pass,,62.9,33.0,55.9,55.5,6,3,5,5,0.016895,0.014291,-0.0026040000000000004,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.703798,,,,,,,,,,,,,27386cd5-98ab-4886-a784-015b4d6a19df,2377,,"[52.7, 58.2]",69283,54,,,,,-2.6880798,,Right Foot,,,,"[17.0, 40.8]",,Ground Pass,,39.714607,,,,José Manuel Pinto Colorado,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['29d02ea0-e129-43ba-86f5-301c56bc5bb6', 'e6099ab8-1e49-425a-a5f1-ca975a8b0dfb']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.309,Pass,True,52.7,58.2,17.0,40.8,5,5,1,4,0.014291,0.010827,-0.003464,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.527607,,,,,,,,,,,,,5c54ee21-87fd-4df7-8e8f-0af92362729e,2380,,"[16.2, 38.3]",69283,54,,,,,-1.222293,,Right Foot,,,,"[27.1, 8.3]",,Ground Pass,,31.918804,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,127,Barcelona,217,['d24f1ebf-8727-4857-aadf-266bc3140757'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.716,Pass,,16.2,38.3,27.1,8.3,1,3,2,0,0.010827,0.008449,-0.002378,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.360936,,,,,,,,,,,,,3acd59ff-73af-4d5d-a939-62b1df683255,2384,,"[29.9, 11.5]",69283,54,,,,,1.5447153,,Left Foot,,,,"[30.2, 23.0]",,Ground Pass,,11.503912,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['5e47007d-5463-45a4-8871-8cce14a8e81c', '5f3731f2-ca8f-4dd9-9629-3e91ee741f3f']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.270,Pass,True,29.9,11.5,30.2,23.0,2,1,2,2,0.009424,0.010013,0.0005889999999999992,0.0005889999999999992,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.3812,,,,,,,,,,,,,748c2fb4-73bb-418b-9371-8b1419e5134e,2391,,"[51.8, 36.9]",69283,54,,,,,-0.06601962,,Right Foot,,,,"[63.9, 36.1]",,Ground Pass,,12.126417,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['ecd1d6ab-10d8-431c-a863-722a566928e7'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.989,Pass,,51.8,36.9,63.9,36.1,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.463944,,,,,,,,,,,,,32b6a936-8f80-43d2-8b77-05db763cfe0f,2394,,"[65.0, 28.9]",69283,54,,,,,-1.2429109,,Left Foot,,,,"[73.3, 4.5]",,Ground Pass,,25.773048,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,['323c4e20-1b14-4ada-825c-094ac498c707'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.627,Pass,,65.0,28.9,73.3,4.5,6,2,7,0,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1911,,,,,,,,,,,,,3ae4f437-522c-492b-9359-88d278c755df,2397,,"[82.2, 5.4]",69283,54,,,,,1.9215243,,Left Foot,,,,"[76.2, 21.8]",,Ground Pass,,17.463104,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,['b8f27ff2-492d-436f-b956-f29433af2291'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.356,Pass,,82.2,5.4,76.2,21.8,8,0,7,2,0.021221,0.019351,-0.0018700000000000001,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1419,,,,,,,,,,,,,5cdabfaa-bb69-49e1-af97-4c60be446d46,2405,,"[94.8, 54.1]",69283,54,,,,,-2.9789789,,Head,,,,"[82.0, 52.0]",,High Pass,,12.971122,,,,Andrés Iniesta Luján,,,,,,Recovery,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,['f616a9d0-0294-431a-87f1-b18400484b3f'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:09:59.562,Pass,,94.8,54.1,82.0,52.0,9,5,8,5,0.028552,0.024122,-0.00443,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.3478,,,,,,,,,,,,,54e8706c-9c8f-4b72-a955-0849433c1160,2410,,"[80.3, 56.6]",69283,55,,,,,2.284887,,Right Foot,,,,"[72.5, 65.6]",,Ground Pass,,11.90966,,,,Adriano Correia Claro,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['18819748-cc33-4d7f-b0df-227bcadc8939', '447fd639-3990-446d-8fd2-82583fcde164', '9dcbe0a7-682d-4308-9c65-46db1dfb7e74']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.322,Pass,True,80.3,56.6,72.5,65.6,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.6525,,,,,,,,,,,,,7b6c6f13-aa49-4b3d-9f21-1874a9d2bd5b,2412,,"[72.5, 65.6]",69283,55,,,,,-2.5463228,,Left Foot,,,,"[56.7, 54.9]",,Ground Pass,,19.082191,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,"['447fd639-3990-446d-8fd2-82583fcde164', 'e74aa58e-c154-47db-9dd9-96e0795b140b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.670,Pass,True,72.5,65.6,56.7,54.9,7,6,5,5,0.018703,0.014291,-0.004412000000000001,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.8253,,,,,,,,,,,,,c206fbd4-7d28-498d-b343-f8f395b321d1,2415,,"[56.7, 54.9]",69283,55,,,,,-0.308418,,Right Foot,,,,"[68.0, 51.3]",,Ground Pass,,11.859595,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['5cbf4e4e-f6f7-46c7-813d-91255e8086ef'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.788,Pass,,56.7,54.9,68.0,51.3,5,5,6,5,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.835754,,,,,,,,,,,,,b10949f3-8ecb-4651-acc2-c0ea007e41ba,2418,,"[68.0, 51.3]",69283,55,,,,,2.7176354,,Right Foot,,,,"[56.7, 56.4]",,Ground Pass,,12.39758,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['440851f3-ae2e-4852-a8c9-12cbee478da2'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.653,Pass,,68.0,51.3,56.7,56.4,6,5,5,5,0.016856,0.014291,-0.0025649999999999996,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.5695,,,,,,,,,,,,,fdc92219-26f2-4165-9162-288e9c822e3b,2421,,"[63.2, 56.3]",69283,55,,,,,-0.07677189,,Right Foot,,,,"[72.3, 55.6]",,Ground Pass,,9.1268835,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['c6e293e5-b84e-43c0-bec5-8e13aeb72a1b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.319,Pass,,63.2,56.3,72.3,55.6,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.0291,,,,,,,,,,,,,b654c1e2-5793-4471-aabb-a056729d43fc,2425,,"[72.3, 55.0]",69283,55,,,,,3.0235007,,Right Foot,,,,"[60.5, 56.4]",,Low Pass,,11.882761,,,,Gerard Piqué Bernabéu,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['93fff502-4473-4bbf-af27-ce87b88368a4', 'ae56466c-22ae-49c6-b104-009dd15a4a55']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.296,Pass,True,72.3,55.0,60.5,56.4,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.1139,,,,,,,,,,,,,f10f9a3b-6de0-4d58-97bc-bd4754394e0f,2428,,"[60.5, 56.4]",69283,55,,,,,0.8168014,,Right Foot,,,,"[79.0, 76.1]",,High Pass,,27.024803,,,,Adriano Correia Claro,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['a17800d2-11a5-4bc8-972e-eaf8bcb681ba'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.365,Pass,,60.5,56.4,79.0,76.1,5,5,7,7,0.014291,0.017451,0.0031600000000000013,0.0031600000000000013,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.090311,,,,,,,,,,,,,d29880ab-3324-49be-95a0-f8205bb97df9,2431,,"[82.4, 69.7]",69283,55,,,,,-2.6625617,,Left Foot,,,,"[69.5, 63.0]",,Ground Pass,,14.536161,,,,Andrés Iniesta Luján,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,['80727291-5555-4e72-982c-988912e8a851'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.364,Pass,,82.4,69.7,69.5,63.0,8,6,6,6,0.024015,0.016118,-0.007897000000000001,0.0,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.9134,,,,,,,,,,,,,d1238bde-1f1c-4678-9478-095e182badab,2434,,"[69.5, 63.0]",69283,55,,,,,-1.5916266,,Right Foot,,,,"[69.3, 53.4]",,Ground Pass,,9.602083,,,,Sergio Busquets i Burgos,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['5935cb48-44bb-465b-9daa-b55f4eaf4f9f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.073,Pass,,69.5,63.0,69.3,53.4,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,0.7943374,0.7943374,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
