ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.2657,,,,,,,,,,,,,3612b67f-96ec-4fd7-88d6-ee28a9232f30,127,,"[96.8, 7.9]",69300,2,,,,,2.1359458,,Left Foot,,,,"[83.8, 28.4]",Ground Pass,,24.274471,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Barcelona,217,['80d5a8b8-a3be-4493-8375-9cb6b471e6c0'],3,,,,,,,,,,,,,,,Barcelona,217,00:02:03.526,Pass,,96.8,7.9,83.8,28.4,9,0,8,2,0.027563,0.024122,-0.0034409999999999996,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.889,,,,,,,,,,,,,116ba075-f1c2-4720-b9cd-257164c532ff,131,,"[84.0, 29.6]",69300,2,,,,,2.0959604,,Right Foot,,,,"[77.8, 40.3]",Ground Pass,,12.366487,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,"['76947e16-c78d-47b1-8165-511f3671199e', '9f96f918-ec28-4b02-b50d-0ed366c9eb4c']",7,,,,,,,,,,,,,,,Barcelona,217,00:02:07.746,Pass,True,84.0,29.6,77.8,40.3,8,2,7,4,0.024122,0.019971,-0.004151000000000002,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.731564,,,,,,,,,,,,,5abed8d3-de61-41b1-b504-9be5c94126af,134,,"[73.3, 40.4]",69300,2,,,,,2.0953705,,Right Foot,,,,"[63.0, 58.2]",Ground Pass,,20.565262,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['8f5e918f-7bd6-4f39-b40a-92e80971d8d1'],9,,,,,,,,,,,,,,,Barcelona,217,00:02:09.739,Pass,,73.3,40.4,63.0,58.2,7,4,6,5,0.019971,0.016856,-0.0031149999999999997,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.034,,,,,,,,,,,,,2b7c9cd1-d5c9-47ae-9536-29f4f4b97304,137,,"[69.6, 56.2]",69300,2,,,,,-1.4624144,,Right Foot,,,,"[71.7, 36.9]",Ground Pass,,19.413912,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['672d9a8f-3308-4c15-b64c-c026944439a1'],14,,,,,,,,,,,,,,,Barcelona,217,00:02:14.202,Pass,,69.6,56.2,71.7,36.9,6,5,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.024492,,,,,,,,,,,,,30d87c6b-7099-4ef9-a820-cbcb93653efa,140,,"[75.7, 30.4]",69300,2,,,,,-1.1343734,,Right Foot,,,,"[88.2, 3.6]",Ground Pass,,29.571777,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['0015f96f-b6c6-4cd2-9443-cd4ef8678f25'],16,,,,,,,,,,,,,,,Barcelona,217,00:02:16.380,Pass,,75.7,30.4,88.2,3.6,7,3,8,0,0.019971,0.021221,0.0012500000000000011,0.0012500000000000011,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2513,,,,,,,,,,,,,6689dac8-6141-4597-952e-fb9b0892a41f,143,,"[84.3, 4.6]",69300,2,,,,,1.7641186,,Left Foot,,,,"[80.6, 23.5]",Ground Pass,,19.258764,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Barcelona,217,['f4be38e8-2f2c-497a-a7a7-d83a563d9829'],19,,,,,,,,,,,,,,,Barcelona,217,00:02:19.946,Pass,,84.3,4.6,80.6,23.5,8,0,7,2,0.021221,0.019351,-0.0018700000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9736,,,,,,,,,,,,,b3caeb43-e6f0-4586-8949-13adddeaec1b,147,,"[86.3, 8.2]",69300,2,,,,,-0.962107,,Left Foot,,,,"[90.9, 1.6]",Ground Pass,,8.044874,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['1e3629a7-e9f8-4902-a41e-098d55065d43'],25,,,,,,,,,,,,,,,Barcelona,217,00:02:25.450,Pass,,86.3,8.2,90.9,1.6,8,0,8,0,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.6256,,,,,,,,,,,,,eaf283e6-e51f-48d9-95d4-30b6d021171c,150,,"[90.2, 1.7]",69300,2,,,,,2.8023,,Left Foot,,,,"[80.0, 5.3]",Ground Pass,,10.816654,,,,Seydou Kéita,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,7,Barcelona,217,['c20a04e3-95a9-4e68-9243-6c33990f4736'],26,,,,,,,,,,,,,,,Barcelona,217,00:02:26.464,Pass,,90.2,1.7,80.0,5.3,8,0,7,0,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1478,,,,,,,,,,,,,ff1a5bc7-d025-48ca-a2d2-0457868167e9,153,,"[78.4, 11.7]",69300,2,,,,,2.1692152,,Left Foot,,,,"[70.9, 22.7]",Ground Pass,,13.313527,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,7,Barcelona,217,['91069be2-a66b-439a-8098-e8fc4e7737e8'],29,,,,,,,,,,,,,,,Barcelona,217,00:02:29.427,Pass,,78.4,11.7,70.9,22.7,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.2795,,,,,,,,,,,,,14a21a50-62c0-4e92-9831-5b46844c1325,156,,"[68.6, 23.9]",69300,2,,,,,1.3258177,,Right Foot,,,,"[79.8, 68.7]",High Pass,,46.178783,,,,Daniel Alves da Silva,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Barcelona,217,['2d6fcf63-d959-484e-91f0-225b60a4cf0b'],31,,,,,,,,,,,,,,,Barcelona,217,00:02:31.642,Pass,,68.6,23.9,79.8,68.7,6,2,7,6,0.016856,0.018703,0.0018470000000000014,0.0018470000000000014,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5541,,,,,,,,,,,,,96c47f7e-ebdb-478b-a8b8-70d554bbcbc5,159,,"[88.2, 65.3]",69300,2,,,,,-1.6461252,,Right Foot,,,,"[87.8, 60.0]",Ground Pass,,5.315073,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['d2c6cc70-9b79-4201-8642-6e1289f9c134'],35,,,,,,,,,,,,,,,Barcelona,217,00:02:35.518,Pass,,88.2,65.3,87.8,60.0,8,6,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.4922,,,,,,,,,,,,,f51303f7-4b94-47ac-b2a3-a430f1f81de4,163,,"[83.2, 62.2]",69300,2,,,,,0.8716037,,Right Foot,,,,"[86.9, 66.6]",Ground Pass,,5.748913,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,7,Barcelona,217,"['50486a05-9435-48ac-a24b-d16d3081eb43', '9226d502-ad4a-4a7b-9640-ba3685e47687']",37,,,,,,,,,,,,,,,Barcelona,217,00:02:37.176,Pass,True,83.2,62.2,86.9,66.6,8,6,8,6,0.024015,0.024015,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8868,,,,,,,,,,,,,ba7ca926-4ee1-4d09-ae8b-afa1226fbf2a,166,,"[85.8, 68.7]",69300,2,,,,,-2.6658974,,Right Foot,,,,"[79.2, 65.3]",Ground Pass,,7.4242845,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['79d9033a-884b-4b10-8a96-034ecc7237a4'],38,,,,,,,,,,,,,,,Barcelona,217,00:02:38.118,Pass,,85.8,68.7,79.2,65.3,8,6,7,6,0.024015,0.018703,-0.005312000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.4329,,,,,,,,,,,,,ace56dbf-f44a-4599-946a-2785ce5eab88,180,,"[39.9, 25.5]",69300,2,,,,,1.129533,,Left Foot,,,,"[52.7, 52.6]",Ground Pass,,29.97082,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['36c3acb8-634c-4e16-9e76-dc63a1d1fee8'],49,,,,,,,,,,,,,,,Barcelona,217,00:02:49.990,Pass,,39.9,25.5,52.7,52.6,3,2,5,5,0.011105,0.014291,0.0031859999999999996,0.0031859999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,4.8371,,,,,,,,,,,,,f8064e8f-fde4-4f8f-934f-76dfba706579,184,,"[56.1, 53.2]",69300,2,,,,,-0.43087247,,Right Foot,,,,"[118.1, 24.7]",High Pass,,68.23672,,Incomplete,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,"['106cae96-760a-4879-9337-1f4ead7e5f7d', 'cba4380c-fc3a-40c8-9ef7-fd4a99759e2a']",55,,,,,,,,,,,,,,,Barcelona,217,00:02:55.459,Pass,True,56.1,53.2,118.1,24.7,5,5,11,2,0.014291,0.064426,0.050135,0.050135,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,3.9311,,,,,,,,,,,,,427fd45e-ba72-42a1-87ee-8cfc7817a3c2,187,,"[16.8, 42.0]",69300,3,,,,,0.05608679,,Right Foot,,,,"[82.7, 45.7]",High Pass,,66.003784,,Incomplete,,,,,,,,1,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,8,Real Zaragoza,395,['92d8492d-e486-4f1c-aaa5-19b26472aee0'],14,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:14.955,Pass,,16.8,42.0,82.7,45.7,1,4,8,4,0.010827,0.023851,0.013024,0.013024,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.38976,,,,,,,,,,,,,92d8492d-e486-4f1c-aaa5-19b26472aee0,188,,"[37.4, 34.4]",69300,3,,,,True,0.14859712,,,,,,"[54.1, 36.9]",Low Pass,,16.88609,,Incomplete,,,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,8,Real Zaragoza,395,"['261cb1fe-cd9a-4eba-aefc-b4daafc00800', '427fd45e-ba72-42a1-87ee-8cfc7817a3c2', '692bebcc-9af6-4379-a7de-75b87a5df276']",18,,,,,,,,,,,,,,,Barcelona,217,00:03:18.886,Pass,True,37.4,34.4,54.1,36.9,3,3,5,3,0.011324,0.014846,0.003521999999999999,0.003521999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.0026,,,,,,,,,,,,,e796ec49-42f4-48bd-b2ea-cd31989cafa7,193,,"[66.8, 40.8]",69300,3,,,,,-2.610164,,Right Foot,,,,"[52.0, 32.1]",Ground Pass,,17.167702,,,,Paulo César Da Silva Barrios,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,8,Real Zaragoza,395,"['051ae7cb-ad44-4c63-90aa-3795ca874958', 'd35af8a2-9387-45d2-9cf0-93afd6b5aa12']",21,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:21.052,Pass,True,66.8,40.8,52.0,32.1,6,4,4,3,0.016895,0.012626,-0.004269,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.4862,,,,,,,,,,,,,66d7a122-5da1-4792-be70-41e100999ed9,197,,"[53.8, 31.5]",69300,3,,,,,-1.1620021,,Right Foot,,,,"[64.5, 6.8]",Low Pass,,26.918024,,,,Ivan Obradović,,,,,,1,Regular Play,Paulo César Da Silva Barrios,26761.0,Left Center Back,8,Real Zaragoza,395,"['0a1768b3-26b2-4745-9c11-7317823f3f40', '7713d59f-474b-4335-93fc-82d004dba1ab']",23,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:23.594,Pass,True,53.8,31.5,64.5,6.8,5,3,6,0,0.014846,0.014736,-0.00010999999999999899,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.4829,,,,,,,,,,,,,4154aa1a-f230-4835-b9bf-d778f214e801,204,,"[28.2, 69.3]",69300,3,,,,,-2.2398393,,Right Foot,,,,"[7.8, 43.5]",Ground Pass,,32.890728,,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['028af8b8-13a9-41b5-aeee-9553c365b0ea'],28,,,,,,,,,,,,,,,Barcelona,217,00:03:28.730,Pass,,28.2,69.3,7.8,43.5,2,6,0,4,0.009424,0.009411,-1.3000000000000858e-05,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.527684,,,,,,,,,,,,,8bc0268e-32ef-425c-909d-837067bdb115,207,,"[7.8, 43.5]",69300,3,,,,,-1.13652,,Right Foot,,,,"[25.1, 6.2]",Low Pass,,41.116665,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,9,Barcelona,217,"['090ba106-7a27-4ad1-a59d-f23ce5d8c0f7', '1c32ee6b-057a-4f9c-b7f4-dd132adc95af']",31,,,,,,,,,,,,,,,Barcelona,217,00:03:31.213,Pass,True,7.8,43.5,25.1,6.2,0,4,2,0,0.009411,0.008449,-0.0009619999999999993,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1604,,,,,,,,,,,,,e8f26a4f-4dc9-48b6-88ba-48b7203f9b22,210,,"[31.7, 8.0]",69300,3,,,,,0.8304128,,Left Foot,,,,"[42.3, 19.6]",Ground Pass,,15.713688,,,,Gabriel Alejandro Milito,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,['3565b110-a488-4bba-bfc8-7de9855cbbfc'],35,,,,,,,,,,,,,,,Barcelona,217,00:03:35.665,Pass,,31.7,8.0,42.3,19.6,2,0,3,1,0.008449,0.010595,0.0021460000000000003,0.0021460000000000003,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1132,,,,,,,,,,,,,c78fa1c8-4c9e-415d-9d41-1daabd4b5307,213,,"[57.2, 20.1]",69300,3,,,,,1.6369647,,Left Foot,,,,"[56.1, 36.7]",Ground Pass,,16.636406,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['aa79d9c8-7f25-4791-b225-07c241ba1d5e'],39,,,,,,,,,,,,,,,Barcelona,217,00:03:39.709,Pass,,57.2,20.1,56.1,36.7,5,2,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8103,,,,,,,,,,,,,25334bd2-fad3-4813-b13c-786c58305dce,217,,"[61.2, 35.5]",69300,3,,,,,0.6100741,,Right Foot,,,,"[71.5, 42.7]",Ground Pass,,12.56702,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['bf4b692c-b69a-455b-8f9d-9c5eb9a505bc'],41,,,,,,,,,,,,,,,Barcelona,217,00:03:41.878,Pass,,61.2,35.5,71.5,42.7,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.162,,,,,,,,,,,,,f7180106-15af-4c7e-b5b0-ea4dfa06e40b,220,,"[67.8, 41.5]",69300,3,,,,,1.7866771,,Right Foot,,,,"[65.3, 52.9]",Ground Pass,,11.670904,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['f1969e1b-5f9b-4bf1-a209-8aa6f56da78a'],43,,,,,,,,,,,,,,,Barcelona,217,00:03:43.243,Pass,,67.8,41.5,65.3,52.9,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.7411,,,,,,,,,,,,,b333d30c-dcef-4c89-aa6e-e6e3a49e776c,223,,"[68.6, 57.4]",69300,3,,,,,0.483308,,Right Foot,,,,"[96.8, 72.2]",Ground Pass,,31.847763,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['2da6d5a8-5de3-4c17-8276-a0cbaf6b6195'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.710,Pass,,68.6,57.4,96.8,72.2,6,5,9,7,0.016856,0.027563,0.010707000000000001,0.010707000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2818,,,,,,,,,,,,,2823d55f-bec1-47ce-8bd2-8595ebb97b11,226,,"[103.7, 70.0]",69300,3,,,,,-2.9536948,,Right Foot,,,,"[89.5, 67.3]",Ground Pass,,14.4544115,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['0c874088-e515-4e7f-a11e-9ed507eeb2ba'],50,,,,,,,,,,,,,,,Barcelona,217,00:03:50.325,Pass,,103.7,70.0,89.5,67.3,10,6,8,6,0.04067,0.024015,-0.016654999999999996,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.117413,,,,,,,,,,,,,47710ae6-f97b-450b-9737-40c7f9667c3e,229,,"[91.6, 66.5]",69300,3,,,,,-2.2124557,,Right Foot,,,,"[78.6, 49.1]",Ground Pass,,21.720037,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['890e1400-e20e-4a14-8d6e-d3dc4ff36e21'],52,,,,,,,,,,,,,,,Barcelona,217,00:03:52.235,Pass,,91.6,66.5,78.6,49.1,9,6,7,4,0.029533,0.019971,-0.009562000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.9135,,,,,,,,,,,,,8be2debe-f0ca-4a9f-b0da-17a3af3c081d,232,,"[87.5, 46.4]",69300,3,,,,,-1.2277724,,Right Foot,,,,"[98.0, 17.0]",Ground Pass,,31.218744,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['3c73995a-99a1-49af-b9f2-0f43d494e140'],55,,,,,,,,,,,,,,,Barcelona,217,00:03:55.179,Pass,,87.5,46.4,98.0,17.0,8,4,9,1,0.023851,0.029533,0.0056819999999999996,0.0056819999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,5.6985,,,,,,,,,,,,,83cb91cc-095e-4c04-a668-3e4a55b986fa,235,,"[99.1, 20.8]",69300,3,,,,,1.297254,,Left Foot,,,,"[114.7, 76.4]",High Pass,,57.747036,,Unknown,,,,True,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,9,Barcelona,217,,58,,,,,,,,,,,,,,,Barcelona,217,00:03:58.716,Pass,,99.1,20.8,114.7,76.4,9,2,11,7,0.028552,0.037926,0.009374,0.009374,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,3.2864,,,,,,,,,,,,,47c0382b-1672-45a1-b475-f8a7346c5927,240,,"[5.1, 10.1]",69300,4,,,,,0.3687287,,Left Foot,,,,"[65.4, 33.4]",High Pass,,64.64503,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Maurizio Lanzaro,26715.0,Right Center Back,10,Real Zaragoza,395,['383cb79c-3496-47c4-80bc-ef699825586f'],29,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:29.919,Pass,,5.1,10.1,65.4,33.4,0,1,6,3,0.007501,0.016895,0.009394,0.009394,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,3.5295,,,,,,,,,,,,,d16ad769-3c64-4d45-9e63-06e099ce8fd9,244,,"[55.0, 46.4]",69300,4,,,,,-1.9703755,,Head,,,,"[42.5, 16.8]",High Pass,,32.131138,,,,Maxwell Scherrer Cabelino Andrade,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,11,Barcelona,217,['88eea239-28e3-4c46-83ac-f060bad2ed03'],33,,,,,,,,,,,,,,,Barcelona,217,00:04:33.326,Pass,,55.0,46.4,42.5,16.8,5,4,3,1,0.014846,0.010595,-0.004251,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1823,,,,,,,,,,,,,66509fc9-8d82-4bac-96a4-755fff73306c,248,,"[58.7, 16.5]",69300,4,,,,,2.4651365,,Left Foot,,,,"[51.6, 22.2]",Ground Pass,,9.104943,,,,Gabriel Alejandro Milito,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,11,Barcelona,217,['3a7e92d7-dfbc-4291-91f2-6c08ef14f288'],41,,,,,,,,,,,,,,,Barcelona,217,00:04:41.481,Pass,,58.7,16.5,51.6,22.2,5,1,4,2,0.013845,0.012692,-0.0011529999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.54831,,,,,,,,,,,,,bd036425-bb53-4e11-863b-7cd9260843bb,252,,"[54.8, 23.0]",69300,4,,,,,1.1600192,,Left Foot,,,,"[64.6, 45.5]",Ground Pass,,24.541597,,,,Seydou Kéita,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,11,Barcelona,217,['2261fb8d-d6ce-42dc-93ae-0883c3fe6059'],44,,,,,,,,,,,,,,,Barcelona,217,00:04:44.424,Pass,,54.8,23.0,64.6,45.5,5,2,6,4,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1168,,,,,,,,,,,,,350df4ad-3efc-42db-8d0c-d53c8d6da40b,255,,"[64.4, 47.4]",69300,4,,,,,1.0763892,,Left Foot,,,,"[71.3, 60.2]",Ground Pass,,14.541321,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,11,Barcelona,217,['cc752cde-70b1-4ee5-8a49-4642adfa078e'],47,,,,,,,,,,,,,,,Barcelona,217,00:04:47.291,Pass,,64.4,47.4,71.3,60.2,6,4,6,6,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
