50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,1.209273,,,,,,,,,,,,,,,2dfc9cff-6598-4ee0-8a81-8d643b46cff3,524,,"[52.2, 36.9]",69246,12,,,,,1.8688719,,Right Foot,,"[47.1, 53.5]",,Ground Pass,,17.36577,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,18,Barcelona,217,['9b2f648f-e4c4-465a-a881-b01665f0acc5'],13,,,,,,,,,,,,,,Barcelona,217,00:12:13.634,Pass,,52.2,36.9,47.1,53.5,5,3,4,5,0.014846,0.012692,-0.0021539999999999997,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.649068,,,,,,,,,,,,,,,3fd3d967-795c-4620-815c-fe039053804f,527,,"[47.0, 53.7]",69246,12,,,,,-1.5496727,,Right Foot,,"[47.6, 25.3]",,Ground Pass,,28.406338,,,Gabriel Alejandro Milito,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['6028aec5-9ceb-4b17-a949-ad448c1e7869'],15,,,,,,,,,,,,,,Barcelona,217,00:12:15.833,Pass,,47.0,53.7,47.6,25.3,4,5,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.527323,,,,,,,,,,,,,,,273f36da-e62d-4eb9-afd9-a82a31667d08,530,,"[47.3, 25.5]",69246,12,,,,,-0.93082875,,Left Foot,,"[64.2, 2.8]",,Ground Pass,,28.300177,,,Andreu Fontàs Prat,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,18,Barcelona,217,['8b776b66-30cc-40a3-99f9-2192fe4bc4bb'],19,,,,,,,,,,,,,,Barcelona,217,00:12:19.599,Pass,,47.3,25.5,64.2,2.8,4,2,6,0,0.012692,0.014736,0.0020440000000000007,0.0020440000000000007,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.854337,,,,,,,,,,,,,,,2fe4ee4c-52b4-4fad-aa21-ca74c1aa13b7,534,,"[63.6, 3.6]",69246,12,,,,,1.9268106,,Left Foot,,"[56.2, 23.5]",,Ground Pass,,21.231344,,,Thiago Alcântara do Nascimento,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,18,Barcelona,217,"['54b28814-1062-4630-834d-23db626e4756', 'a80af123-e937-4503-8e94-1dcc1116b13d']",21,,,,,,,,,,,,,,Barcelona,217,00:12:21.769,Pass,True,63.6,3.6,56.2,23.5,6,0,5,2,0.014736,0.014291,-0.00044500000000000095,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9337,,,,,,,,,,,,,,,2e024fa7-2247-403c-85a9-1540890f3551,537,,"[56.2, 23.9]",69246,12,,,,,-1.8468933,,Right Foot,,"[52.8, 11.9]",,Ground Pass,,12.472369,,,Gabriel Alejandro Milito,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,18,Barcelona,217,['19c9afd2-9947-4471-bb15-8d65c733ace5'],23,,,,,,,,,,,,,,Barcelona,217,00:12:23.664,Pass,,56.2,23.9,52.8,11.9,5,2,5,1,0.014291,0.013845,-0.0004460000000000002,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.9006,,,,,,,,,,,,,,,4f8e0dc1-6b9d-4f74-9dce-c91c2e25d48e,541,,"[52.7, 8.0]",69246,12,,,,,0.85388297,,Left Foot,,"[65.6, 22.8]",,Ground Pass,,19.632881,Incomplete,,Thiago Alcântara do Nascimento,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,18,Barcelona,217,"['58722151-fa30-40d2-b598-3f711bf951b6', 'da6d1d64-da8f-4501-a5b9-33b883f2ac03']",27,,,,,,,,,,,,,,Barcelona,217,00:12:27.244,Pass,,52.7,8.0,65.6,22.8,5,0,6,2,0.012483,0.016856,0.004373,0.004373,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.8482,,,,,,,,,,,,,,,da6d1d64-da8f-4501-a5b9-33b883f2ac03,543,,"[55.4, 58.2]",69246,12,,,,,-1.1401038,,Left Foot,,"[60.5, 47.1]",,Ground Pass,,12.215564,,,Diego Rivas Gutiérrez,,,,,,Recovery,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,19,Real Sociedad,210,"['4f8e0dc1-6b9d-4f74-9dce-c91c2e25d48e', '64d61e27-c001-4505-ada2-71def9a7c2a7']",29,,,,,,,,,,,,,,Real Sociedad,210,00:12:29.144,Pass,,55.4,58.2,60.5,47.1,5,5,5,4,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9163,,,,,,,,,,,,,,,0d606caf-2776-496a-b8ec-9ed6c1d421bb,545,,"[60.5, 47.1]",69246,12,,,,,0.26211983,,Right Foot,,"[72.8, 50.4]",,Ground Pass,,12.734991,,,Raúl Tamudo Montero,,,,,,,1,Regular Play,Diego Rivas Gutiérrez,26060.0,Right Defensive Midfield,19,Real Sociedad,210,['798f3a19-747b-4f3a-9607-29ae1b0ab385'],29,,,,,,,,,,,,,,Real Sociedad,210,00:12:29.993,Pass,,60.5,47.1,72.8,50.4,5,4,7,4,0.014846,0.019971,0.005124999999999999,0.005124999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.848,,,,,,,,,,,,,,,d5dc4d47-d2c2-4e7e-9381-dd21e8048d25,548,,"[75.1, 50.4]",69246,12,,,,,-0.43207917,,Right Foot,,"[94.4, 41.5]",,Ground Pass,,21.253235,,,Antoine Griezmann,,,,Through Ball,True,,1,Regular Play,Raúl Tamudo Montero,26109.0,Center Forward,19,Real Sociedad,210,['5fdbec4f-296f-4f4f-8e99-4f5c772c7bbd'],30,,,,,,,,,,,,,,Real Sociedad,210,00:12:30.989,Pass,,75.1,50.4,94.4,41.5,7,5,9,4,0.019351,0.035113,0.015761999999999998,0.015761999999999998,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.3135,,,,,,,,,,,,,,,13c3929e-c10b-43d5-9385-d647301dc120,562,,"[93.3, 32.3]",69246,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,20,Real Sociedad,210,"['0831d68d-2a56-46f3-8445-fbc9d8b20c0d', '42a525d8-5ee6-49dc-bc0f-95e8e726d468']",56,Left Foot,"[102.8, 33.4]",,"[{'location': [119.0, 40.4], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 35.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 34.6], 'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 34.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 33.5], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.6, 30.1], 'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 45.2], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 47.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 37.2], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 52.8], 'player': {'id': 26624, 'name': 'Jeffren Isaac Suárez Bermúdez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.8, 43.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 29.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [86.8, 42.0], 'player': {'id': 26060, 'name': 'Diego Rivas Gutiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.5, 30.4], 'player': {'id': 26449, 'name': 'Mikel Aranburu Eizagirre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.8, 43.5], 'player': {'id': 26701, 'name': 'Vadim Demidov'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 35.5], 'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 48.1], 'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.6, 54.6], 'player': {'id': 26441, 'name': 'Daniel Estrada Agirrezablaga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.0595602,Normal,Free Kick,,,,Real Sociedad,210,00:13:56.544,Shot,,93.3,32.3,,,9,3,0,0,0.035113,0.006383,-0.02873,0.0,,0.0595602,0.27778635,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.8976,,,,,,,,,,,,,,,e4048628-d4f8-4a55-9a43-48a34ef3e968,568,,"[95.2, 24.2]",69246,13,,,,,2.6779451,,Right Foot,,"[84.4, 29.6]",,Ground Pass,,12.074767,,,Antoine Griezmann,,,,,,,1,From Free Kick,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,20,Real Sociedad,210,"['3443cf6a-b05f-4a18-8592-d8231875f6b8', 'ce7d09cf-a664-4c93-ad24-d636faae6838']",59,,,,,,,,,,,,,,Real Sociedad,210,00:13:59.708,Pass,True,95.2,24.2,84.4,29.6,9,2,8,2,0.028552,0.024122,-0.00443,0.0,,,0.27778635,0.27778635,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.9453,,,,,,,,,,,,,,,d054099c-bd7b-43d5-b41a-c64bc43ccdf9,570,,"[84.2, 29.6]",69246,14,,,,,0.57512385,7ff5b909-9d27-4956-b307-c4c871633183,Left Foot,,"[109.5, 46.0]",,High Pass,,30.150455,,,Raúl Tamudo Montero,True,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,20,Real Sociedad,210,['75f04e34-1751-4562-a87f-cf2f9254e5e9'],0,,,,,,,,,,,,,,Real Sociedad,210,00:14:00.605,Pass,,84.2,29.6,109.5,46.0,8,2,10,4,0.024122,0.108051,0.08392899999999999,0.08392899999999999,0.21822615,,0.27778635,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.663264,,,,,,,,,,,,,,,7ff5b909-9d27-4956-b307-c4c871633183,572,,"[108.8, 43.4]",69246,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Tamudo Montero,26109.0,Center Forward,20,Real Sociedad,210,['fd6b4a86-745f-46a2-8e38-5674656ea394'],2,Right Foot,"[120.0, 45.2, 1.6]",True,"[{'location': [85.0, 42.9], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 21.7], 'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.2, 29.8], 'player': {'id': 26449, 'name': 'Mikel Aranburu Eizagirre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.1, 37.8], 'player': {'id': 26701, 'name': 'Vadim Demidov'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.5, 43.9], 'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.1, 49.1], 'player': {'id': 26441, 'name': 'Daniel Estrada Agirrezablaga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.2, 39.5], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 29.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.9, 53.6], 'player': {'id': 26624, 'name': 'Jeffren Isaac Suárez Bermúdez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.7, 41.3], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 41.5], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 34.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 24.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 37.6], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",d054099c-bd7b-43d5-b41a-c64bc43ccdf9,,Off T,0.21822615,Volley,Open Play,,,,Real Sociedad,210,00:14:02.597,Shot,,108.8,43.4,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.27778635,0.27778635,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.311948,,,,,,,,,,,,,,,c0eab2b1-ee47-4a5d-b3d1-80b5005debf6,574,,"[6.0, 44.0]",69246,14,,True,,,0.5444011,,Right Foot,,"[53.9, 73.0]",,Ground Pass,,55.99473,,,Daniel Alves da Silva,,,,,,Goal Kick,1,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,21,Barcelona,217,['7ee9833c-62f5-48d5-bd10-cac349a0ed05'],36,,,,,,,,,,,,,,Barcelona,217,00:14:36.344,Pass,,6.0,44.0,53.9,73.0,0,4,5,7,0.009411,0.012483,0.003072,0.003072,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.619562,,,,,,,,,,,,,,,62e0cbec-9a56-49db-9e31-74162c36e890,576,,"[54.1, 74.2]",69246,14,,,,,-1.2490457,,Right Foot,,"[57.9, 62.8]",,Ground Pass,,12.016655,,,Thiago Alcântara do Nascimento,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['b22e8804-d3d7-4cfe-b951-091cbf4bd31d'],38,,,,,,,,,,,,,,Barcelona,217,00:14:38.325,Pass,,54.1,74.2,57.9,62.8,5,7,5,6,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9897,,,,,,,,,,,,,,,12398e4a-2239-46d5-a73b-70fa35684ba6,579,,"[57.6, 62.8]",69246,14,,,,,2.223643,,Right Foot,,"[49.8, 73.0]",,Ground Pass,,12.840561,,,Daniel Alves da Silva,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,21,Barcelona,217,['8cb67b25-0d00-4aae-a385-9be981981e93'],38,,,,,,,,,,,,,,Barcelona,217,00:14:38.984,Pass,,57.6,62.8,49.8,73.0,5,6,4,7,0.013845,0.011263,-0.0025819999999999992,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.36427,,,,,,,,,,,,,,,dd122ea5-4ff8-4c20-a7f7-a56d07148567,582,,"[49.8, 73.0]",69246,14,,,,,-1.884547,,Right Foot,,"[43.7, 54.2]",,Ground Pass,,19.764868,,,Gerard Piqué Bernabéu,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['f20dd5c7-48b0-4c3b-ade5-f0ea306c37b4'],40,,,,,,,,,,,,,,Barcelona,217,00:14:40.014,Pass,,49.8,73.0,43.7,54.2,4,7,4,5,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.738205,,,,,,,,,,,,,,,209955b6-7262-4b92-9944-1c2fb35cc332,585,,"[43.4, 53.5]",69246,14,,,,,-1.4832464,,Right Foot,,"[46.2, 21.6]",,Ground Pass,,32.022648,,,Gabriel Alejandro Milito,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,['3d2a3ea9-a1ca-4971-b597-0ccd9500a516'],43,,,,,,,,,,,,,,Barcelona,217,00:14:43.171,Pass,,43.4,53.5,46.2,21.6,4,5,4,2,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.913248,,,,,,,,,,,,,,,128bf477-05eb-4dd2-8741-fa8156a840db,589,,"[52.4, 20.2]",69246,14,,,,,-1.4337301,,Left Foot,,"[54.8, 2.8]",,Ground Pass,,17.564737,,,Andreu Fontàs Prat,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,21,Barcelona,217,['0d5a13f9-39a3-43e5-ad1a-7d2134d8bf78'],48,,,,,,,,,,,,,,Barcelona,217,00:14:48.037,Pass,,52.4,20.2,54.8,2.8,5,1,5,0,0.013845,0.012483,-0.0013620000000000004,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.352301,,,,,,,,,,,,,,,56f7cf4f-eb9f-4417-838f-90876b207b95,592,,"[54.4, 2.8]",69246,14,,,,,2.0089538,,Left Foot,,"[47.7, 17.1]",,Ground Pass,,15.79177,,,Gabriel Alejandro Milito,,,,,,,1,From Goal Kick,Andreu Fontàs Prat,6890.0,Left Back,21,Barcelona,217,['808d1f6b-899b-4222-bfda-f332a81be435'],50,,,,,,,,,,,,,,Barcelona,217,00:14:50.149,Pass,,54.4,2.8,47.7,17.1,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.1356,,,,,,,,,,,,,,,da65c2d5-5964-4e73-a122-e56220b680ef,595,,"[47.6, 17.4]",69246,14,,,,,1.5869675,,Left Foot,,"[47.0, 54.5]",,Ground Pass,,37.10485,,,Gerard Piqué Bernabéu,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,21,Barcelona,217,['34c4fac4-98f8-4054-bcfe-5ec221eec228'],53,,,,,,,,,,,,,,Barcelona,217,00:14:53.274,Pass,,47.6,17.4,47.0,54.5,4,1,4,5,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,3.125408,,,,,,,,,,,,,,,953a10eb-af56-41a8-8654-f7bab424fa89,598,,"[50.2, 50.3]",69246,14,,,,,-0.9983365,,Right Foot,,"[79.2, 5.3]",,High Pass,,53.535034,Incomplete,,Ibrahim Afellay,,,True,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,"['a119ef43-dbbb-4dd1-9f0d-263ac31c141d', 'da535bf5-c8e7-4c8a-b9c6-fa911a5ccdd8']",56,,,,,,,,,,,,,,Barcelona,217,00:14:56.913,Pass,,50.2,50.3,79.2,5.3,4,4,7,0,0.012626,0.017451,0.004825000000000001,0.004825000000000001,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.780899,,,,,,,,,,,,,,,a119ef43-dbbb-4dd1-9f0d-263ac31c141d,600,,"[41.8, 75.7]",69246,15,,,,,-0.7853982,,Head,,"[49.2, 68.3]",,High Pass,,10.46518,,,Markel Bergara Larrañaga,,,,,,Recovery,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,22,Real Sociedad,210,"['33b54948-6f69-44f5-9237-b9751dd90ad1', '953a10eb-af56-41a8-8654-f7bab424fa89']",0,,,,,,,,,,,,,,Real Sociedad,210,00:15:00.039,Pass,,41.8,75.7,49.2,68.3,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.908054,,,,,,,,,,,,,,,29785d94-1cb8-495f-9e6d-c5979b0aeaa7,603,,"[51.8, 68.5]",69246,15,,,,,1.4644035,,Right Foot,,"[52.9, 78.8]",,Ground Pass,,10.358571,,,Xabier Prieto Argarate,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,22,Real Sociedad,210,['7fe059ba-fc22-4464-a066-2dd55d5585dd'],3,,,,,,,,,,,,,,Real Sociedad,210,00:15:03.484,Pass,,51.8,68.5,52.9,78.8,5,6,5,7,0.013845,0.012483,-0.0013620000000000004,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.157,,,,,,,,,,,,,,,76594514-f602-4534-b556-f66131323675,606,,"[74.6, 78.4]",69246,15,,,,,-0.06053202,,Right Foot,,"[77.9, 78.2]",,Low Pass,,3.306055,Incomplete,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,22,Real Sociedad,210,['d89b308e-3a72-4fbe-aef3-4f5ffd01dc37'],7,,,,,,,,,,,,,,Real Sociedad,210,00:15:07.725,Pass,,74.6,78.4,77.9,78.2,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.5987,,,,,,,,,,,,,,,d40f4ca0-2d16-4d55-974f-64792b2c2e6a,608,,"[71.4, 73.3]",69246,15,,,,True,-1.061406,,,,"[77.6, 62.2]",,High Pass,,12.714166,Incomplete,,Raúl Tamudo Montero,,,,,,Recovery,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,22,Real Sociedad,210,"['24bc4bae-73a7-4ddd-98d7-57ede0bf0477', '50cf6202-cf3d-4343-8052-f9e1ba4f5119', 'f0027eb6-7d25-479d-9971-26bae41fb511']",10,,,,,,,,,,,,,,Real Sociedad,210,00:15:10.175,Pass,True,71.4,73.3,77.6,62.2,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.865002,,,,,,,,,,,,,,,50cf6202-cf3d-4343-8052-f9e1ba4f5119,611,,"[43.4, 18.8]",69246,15,,,,,0.86586916,,Right Foot,,"[49.1, 25.5]",,Low Pass,,8.79659,,,Thiago Alcântara do Nascimento,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,"['2403d68f-420d-4bda-b316-549c29a2d5d4', 'd40f4ca0-2d16-4d55-974f-64792b2c2e6a']",11,,,,,,,,,,,,,,Barcelona,217,00:15:11.773,Pass,,43.4,18.8,49.1,25.5,4,1,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.5395,,,,,,,,,,,,,,,fba136af-ed89-4102-a726-de0e56d90ae2,614,,"[48.5, 25.8]",69246,15,,,,,-1.9272333,,Right Foot,,"[45.0, 16.4]",,Ground Pass,,10.030454,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,23,Barcelona,217,['4d87066a-f950-4c65-b7cc-0155603ff247'],12,,,,,,,,,,,,,,Barcelona,217,00:15:12.678,Pass,,48.5,25.8,45.0,16.4,4,2,4,1,0.012692,0.012147,-0.0005450000000000003,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
