50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.511,,,,,,,,,,,,,b6f234d0-39bf-49e4-bf23-ff26e8bbf2d8,3989,,"[78.0, 60.5]",69280,83,,,,,1.7126933,,Right Foot,,,,"[76.0, 74.5]",,Ground Pass,,14.142136,,,Laureano Sanabria Ruiz,,,,,,,2,From Throw In,Juan Carlos Valerón Santana,15602.0,Right Wing,148,RC Deportivo La Coruña,219,"['84b5caf4-44e7-4b1c-a725-67be9159e433', 'cff24e52-8716-46fc-b2e2-f3e5a99bda02']",25,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:25.113,Pass,True,78.0,60.5,76.0,74.5,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.739209,,,,,,,,,,,,,57843637-93af-4087-9097-7e20f407f6b6,3993,,"[70.3, 72.1]",69280,83,,,,,-2.4651947,,Right Foot,,,,"[55.6, 60.3]",,Ground Pass,,18.850199,,,Diego Daniel Colotto,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,148,RC Deportivo La Coruña,219,"['3dade353-ea07-47c6-9df0-45bc29524683', '85ca6c7e-3871-47f4-b6d7-c8a36c4600b7']",27,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:27.859,Pass,True,70.3,72.1,55.6,60.3,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.8866,,,,,,,,,,,,,c9d2d018-66a0-4d5f-a8e6-4815b4a2de22,3996,,"[55.6, 60.3]",69280,83,,,,,0.39891225,,Right Foot,,,,"[90.0, 74.8]",,High Pass,,37.331085,,,Antonio Tomás González,,,,,,,2,From Throw In,Diego Daniel Colotto,26623.0,Left Center Back,148,RC Deportivo La Coruña,219,['beecc768-a4cb-4f02-82e8-66bb0e98f9ec'],31,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:31.849,Pass,,55.6,60.3,90.0,74.8,5,6,8,7,0.013845,0.021221,0.007376000000000001,0.007376000000000001,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,27f907ff-4e97-4503-a762-4e20345bcb74,4002,,"[38.7, 26.5]",69280,83,,,,,-0.43621546,,Right Foot,,,,"[52.0, 20.3]",,Ground Pass,,14.674127,,,Bojan Krkíc Pérez,,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,149,Barcelona,217,['ded07643-5674-4e32-8eda-2694ae87536b'],35,,,,,,,,,,,,,Barcelona,217,00:38:35.967,Pass,,38.7,26.5,52.0,20.3,3,2,5,1,0.011105,0.013845,0.0027399999999999994,0.0027399999999999994,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.966005,,,,,,,,,,,,,5fb7c0ee-d41a-4aac-8f01-903618b3eb64,4006,,"[54.6, 24.4]",69280,83,,,,,2.2950463,,Right Foot,,,,"[47.7, 32.2]",,Ground Pass,,10.413933,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,149,Barcelona,217,"['68a5753c-3803-48dd-b2d4-7e64f9103c69', 'e10bd875-a800-48d4-8fdb-3db98e4a2374']",38,,,,,,,,,,,,,Barcelona,217,00:38:38.418,Pass,True,54.6,24.4,47.7,32.2,5,2,4,3,0.014291,0.012626,-0.0016649999999999998,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.068798,,,,,,,,,,,,,28ab56b6-64aa-4528-b2f3-7e5670226021,4009,,"[47.7, 32.2]",69280,83,,,,,0.9566985,,Right Foot,,,,"[57.5, 46.1]",,Ground Pass,,17.00735,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,149,Barcelona,217,['37862f1e-0464-4274-815f-3b11239a3f9e'],40,,,,,,,,,,,,,Barcelona,217,00:38:40.491,Pass,,47.7,32.2,57.5,46.1,4,3,5,4,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.889481,,,,,,,,,,,,,ec0d2473-fd08-4492-b053-9de3b5633d0e,4012,,"[57.9, 45.2]",69280,83,,,,,1.3880748,,Left Foot,,,,"[63.0, 72.8]",,Ground Pass,,28.06724,,,Ibrahim Afellay,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['838d4e59-b021-4cbe-8249-a0f9d5f69f4f'],42,,,,,,,,,,,,,Barcelona,217,00:38:42.424,Pass,,57.9,45.2,63.0,72.8,5,4,6,7,0.014846,0.014736,-0.00010999999999999899,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.4616,,,,,,,,,,,,,5b088c2f-6035-4760-b7ee-2e27232525d9,4015,,"[63.2, 73.0]",69280,83,,,,,-1.3744937,,Right Foot,,,,"[66.7, 55.4]",,Ground Pass,,17.944637,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['dbfe76cd-fe33-4bb1-969e-f1ecf155537e'],45,,,,,,,,,,,,,Barcelona,217,00:38:45.821,Pass,,63.2,73.0,66.7,55.4,6,7,6,5,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.013397,,,,,,,,,,,,,ee04f5b9-67c0-4fd0-89ed-f9cb5766aafc,4017,,"[67.1, 55.0]",69280,83,,,,,1.8788491,,Left Foot,,,,"[65.0, 61.6]",,Ground Pass,,6.926038,,,Ibrahim Afellay,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['e80da80e-caee-4556-99e0-6840519f0f7f'],47,,,,,,,,,,,,,Barcelona,217,00:38:47.283,Pass,,67.1,55.0,65.0,61.6,6,5,6,6,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.6449,,,,,,,,,,,,,68095a80-2d77-4df2-b859-d469fde65aa7,4020,,"[65.0, 61.6]",69280,83,,,,,-1.7873466,,Left Foot,,,,"[62.8, 51.6]",,Ground Pass,,10.2391405,,,Seydou Kéita,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['e8c73d3c-4cd0-4aaf-bc1f-3def7871f85a'],48,,,,,,,,,,,,,Barcelona,217,00:38:48.376,Pass,,65.0,61.6,62.8,51.6,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.865698,,,,,,,,,,,,,72c85042-5305-4529-b430-4464b5546140,4022,,"[62.8, 51.6]",69280,83,,,,,0.54956,,Left Foot,,,,"[70.8, 56.5]",,Ground Pass,,9.381365,,,Ibrahim Afellay,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,149,Barcelona,217,['7804a607-3150-4db1-8984-9b60a4dcf5bf'],49,,,,,,,,,,,,,Barcelona,217,00:38:49.021,Pass,,62.8,51.6,70.8,56.5,6,5,6,5,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.425165,,,,,,,,,,,,,42334044-4857-47e2-bd9b-47c6c672122c,4025,,"[75.7, 58.7]",69280,83,,,,,1.818417,,Left Foot,,,,"[71.2, 76.5]",,Ground Pass,,18.36001,,,Adriano Correia Claro,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['1bdb4172-54c2-446a-99f2-44d5fa13d52c'],51,,,,,,,,,,,,,Barcelona,217,00:38:51.494,Pass,,75.7,58.7,71.2,76.5,7,5,7,7,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.1399,,,,,,,,,,,,,988f02ac-1ef7-4238-9bc8-aad25caa24a5,4028,,"[71.2, 76.5]",69280,83,,,,,-0.9600704,,Right Foot,,,,"[77.5, 67.5]",,Ground Pass,,10.9859,,,Ibrahim Afellay,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,149,Barcelona,217,['d45aabe0-0986-4eb9-922f-54d8a50acf3f'],53,,,,,,,,,,,,,Barcelona,217,00:38:53.685,Pass,,71.2,76.5,77.5,67.5,6,7,7,6,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.47003,,,,,,,,,,,,,f73b3247-9f97-423f-9eb0-3e5002cdf7d5,4031,,"[77.5, 67.5]",69280,83,,,,,2.648214,,Right Foot,,,,"[66.9, 73.2]",,Ground Pass,,12.035364,,,Adriano Correia Claro,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['4ac011ed-020e-4570-be69-f3aeefabfdb7'],55,,,,,,,,,,,,,Barcelona,217,00:38:55.017,Pass,,77.5,67.5,66.9,73.2,7,6,6,7,0.018703,0.014736,-0.003967,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.703366,,,,,,,,,,,,,e82c19df-73a0-4342-8d6b-32711355da9c,4034,,"[68.9, 72.2]",69280,83,,,,,0.41348052,,Left Foot,,,,"[78.7, 76.5]",,Ground Pass,,10.701869,,,Ibrahim Afellay,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,149,Barcelona,217,['40eeacbf-ed6c-4c1f-bf82-bd8dbe5b1fdf'],56,,,,,,,,,,,,,Barcelona,217,00:38:56.725,Pass,,68.9,72.2,78.7,76.5,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.411228,,,,,,,,,,,,,a8ca91c1-ede4-4529-abf9-8e6b9f66e8b9,4037,,"[78.7, 76.5]",69280,83,,,,,-1.5063695,,Left Foot,,,,"[79.9, 57.9]",,Ground Pass,,18.63867,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['8568857e-de24-4c0b-b462-b8e9e49341a9'],59,,,,,,,,,,,,,Barcelona,217,00:38:59.351,Pass,,78.7,76.5,79.9,57.9,7,7,7,5,0.017451,0.019351,0.001899999999999999,0.001899999999999999,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.692778,,,,,,,,,,,,,9b4b6fd5-9728-41d9-89cb-a063cec7e83d,4041,,"[80.1, 58.1]",69280,84,,,,,-2.5047915,,Left Foot,,,,"[70.5, 51.0]",,Ground Pass,,11.940268,,,Seydou Kéita,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,"['271ae99d-5529-4a8a-8fc4-28a3e3ecc6b7', 'f8c72fab-a737-42c5-bd18-952b7ddc9e68']",1,,,,,,,,,,,,,Barcelona,217,00:39:01.761,Pass,True,80.1,58.1,70.5,51.0,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.830767,,,,,,,,,,,,,8177780b-046a-4e3e-8b66-0e284f699986,4044,,"[65.9, 45.4]",69280,84,,,,,-1.2561631,,Left Foot,,,,"[71.4, 28.5]",,Ground Pass,,17.772451,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,149,Barcelona,217,['53f09a90-8d78-4ca2-a404-900a36dad789'],3,,,,,,,,,,,,,Barcelona,217,00:39:03.665,Pass,,65.9,45.4,71.4,28.5,6,4,7,2,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.109048,,,,,,,,,,,,,216b8021-7b28-4055-8a09-093e82eaea47,4047,,"[76.5, 26.7]",69280,84,,,,,-0.7986424,,Right Foot,,,,"[91.4, 11.4]",,Ground Pass,,21.356499,,,Eric-Sylvain Bilal Abidal,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,149,Barcelona,217,['5f020a43-bfee-4acf-866e-6d3d195de9c8'],7,,,,,,,,,,,,,Barcelona,217,00:39:07.265,Pass,,76.5,26.7,91.4,11.4,7,2,9,1,0.019351,0.029533,0.010182,0.010182,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.990703,,,,,,,,,,,,,b6e45c98-77ff-4475-b06d-1b417d8af3a8,4050,,"[91.8, 11.2]",69280,84,,,,,3.0662637,,Left Foot,,,,"[81.2, 12.0]",,Ground Pass,,10.630146,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,149,Barcelona,217,['a31028a1-5e6a-4797-b125-6fce2f427fcd'],9,,,,,,,,,,,,,Barcelona,217,00:39:09.065,Pass,,91.8,11.2,81.2,12.0,9,1,8,1,0.029533,0.024015,-0.005517999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.60739,,,,,,,,,,,,,b1ca91f3-e62c-4418-8265-2b08bf75e43b,4054,,"[82.6, 11.4]",69280,84,,,,,-0.8740541,,Right Foot,,,,"[86.7, 6.5]",,Ground Pass,,6.3890533,,,Eric-Sylvain Bilal Abidal,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,149,Barcelona,217,['07ff53e4-7eda-491f-bfee-14b4848693ca'],10,,,,,,,,,,,,,Barcelona,217,00:39:10.532,Pass,,82.6,11.4,86.7,6.5,8,1,8,0,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.472575,,,,,,,,,,,,,bfbd7cc6-5eb1-4c15-871e-664a031e155d,4057,,"[63.2, 14.4]",69280,84,,,,,2.9233358,,Left Foot,,,,"[37.5, 20.1]",,Ground Pass,,26.324512,,,Javier Alejandro Mascherano,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,149,Barcelona,217,['63c51f53-b1ad-4775-b09c-a69d0db3c13f'],14,,,,,,,,,,,,,Barcelona,217,00:39:14.124,Pass,,63.2,14.4,37.5,20.1,6,1,3,1,0.016118,0.010595,-0.005523,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.863942,,,,,,,,,,,,,4fe16b2a-7d65-4e72-a460-ea641f8585ab,4061,,"[38.1, 19.9]",69280,84,,,,,0.7993248,,Right Foot,,,,"[55.8, 38.1]",,Ground Pass,,25.387596,,,Seydou Kéita,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,149,Barcelona,217,"['748b169d-e926-4df0-ad0a-7ae9490b5a1b', '9f3874d7-d92d-421c-8cac-c5543da434a7']",16,,,,,,,,,,,,,Barcelona,217,00:39:16.747,Pass,True,38.1,19.9,55.8,38.1,3,1,5,3,0.010595,0.014846,0.004251,0.004251,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.217163,,,,,,,,,,,,,607900d0-9abf-46d8-82c8-0f0c901604c4,4064,,"[56.3, 46.3]",69280,84,,,,,1.0576535,,Left Foot,,,,"[63.4, 58.9]",,Ground Pass,,14.46271,,,Ibrahim Afellay,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,149,Barcelona,217,['5fc6e1c5-de3e-41ac-9a3e-80e6a33036ba'],20,,,,,,,,,,,,,Barcelona,217,00:39:20.364,Pass,,56.3,46.3,63.4,58.9,5,4,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.0585,,,,,,,,,,,,,1a024198-9894-45b0-b5f3-9475a4112611,4067,,"[64.2, 58.5]",69280,84,,,,,-0.7454195,,Right Foot,,,,"[75.9, 47.7]",,Ground Pass,,15.922626,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['494cd253-f91a-4685-ac13-3ab7a7361061'],22,,,,,,,,,,,,,Barcelona,217,00:39:22.470,Pass,,64.2,58.5,75.9,47.7,6,5,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.0747,,,,,,,,,,,,,be6ee83d-df21-4514-93f6-b6bd0cea398c,4070,,"[75.9, 47.7]",69280,84,,,,,3.1415927,,Left Foot,,,,"[68.1, 47.7]",,Ground Pass,,7.8,,,Ibrahim Afellay,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['54b339b0-8b61-463b-8ab1-2be05e15832c'],23,,,,,,,,,,,,,Barcelona,217,00:39:23.568,Pass,,75.9,47.7,68.1,47.7,7,4,6,4,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.967697,,,,,,,,,,,,,5f1f1e1e-840f-4350-bcf0-dfa81e749ee2,4073,,"[75.4, 55.2]",69280,84,,,,,1.0359712,,Right Foot,,,,"[87.9, 76.3]",,Ground Pass,,24.524681,,,Adriano Correia Claro,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,149,Barcelona,217,['724eaf13-2954-4c7d-8b8e-ef483b4f2bea'],26,,,,,,,,,,,,,Barcelona,217,00:39:26.723,Pass,,75.4,55.2,87.9,76.3,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.566561,,,,,,,,,,,,,bd520285-0eaa-44b6-8ae9-80469e763df8,4076,,"[87.9, 76.3]",69280,84,,,,,-2.4260108,,Left Foot,,,,"[72.6, 63.0]",,Ground Pass,,20.272642,,,Seydou Kéita,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,149,Barcelona,217,['76ed8ebc-2902-43e2-8c26-7c5ba4ecba55'],30,,,,,,,,,,,,,Barcelona,217,00:39:30.257,Pass,,87.9,76.3,72.6,63.0,8,7,7,6,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.997935,,,,,,,,,,,,,af76af76-9919-4bac-8671-c2e61862c315,4079,,"[69.1, 62.0]",69280,84,,,,,-1.1434964,,Left Foot,,,,"[74.2, 50.8]",,Ground Pass,,12.306502,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,149,Barcelona,217,['e8736666-7cc2-402e-b4eb-f6601980e760'],32,,,,,,,,,,,,,Barcelona,217,00:39:32.670,Pass,,69.1,62.0,74.2,50.8,6,6,7,5,0.016118,0.019351,0.0032329999999999998,0.0032329999999999998,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.633716,,,,,,,,,,,,,31fc8101-03fe-4116-a069-167a4e308c21,4083,,"[78.1, 63.8]",69280,84,,,,,0.994645,,Right Foot,,,,"[88.3, 79.5]",,Ground Pass,,18.722446,Out,,Adriano Correia Claro,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,149,Barcelona,217,"['ba27e843-302d-4767-8a6d-3842f773def3', 'd4a00bb4-5e3a-4458-93f4-8adddaa93962']",35,,,,,,,,,,,,,Barcelona,217,00:39:35.422,Pass,True,78.1,63.8,88.3,79.5,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,2.709134,,,,,,,,,,,,,0cad6d5b-0320-4b1a-ba02-f0fc413d135c,4085,,"[35.1, 1.0]",69280,84,,True,,,2.237808,,,,,,"[25.1, 13.7]",,High Pass,,16.164467,,,Diego Daniel Colotto,,,,,,Throw-in,2,From Throw In,Manuel Pablo García Díaz,26209.0,Left Back,150,RC Deportivo La Coruña,219,['b377d736-e4ac-4bc3-a707-175041844007'],45,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:45.469,Pass,,35.1,1.0,25.1,13.7,3,0,2,1,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,3.571535,,,,,,,,,,,,,857faec9-db32-47c2-80ad-861d5f5fb1a4,4087,,"[25.1, 13.7]",69280,84,,True,,,0.43058574,,Right Foot,,,,"[87.8, 42.5]",,High Pass,,68.99805,Incomplete,,,,,,,,,2,From Throw In,Diego Daniel Colotto,26623.0,Left Center Back,150,RC Deportivo La Coruña,219,['0dc17716-bc8b-4e8a-8d90-1ccb45159109'],51,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:51.033,Pass,,25.1,13.7,87.8,42.5,2,1,8,4,0.009424,0.023851,0.014427,0.014427,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.408,,,,,,,,,,,,,d64cf3c9-c39c-49dc-ba40-0b9acd915c23,4090,,"[53.0, 49.9]",69280,85,,,,,-1.6835239,,Right Foot,,,,"[51.8, 39.3]",,Ground Pass,,10.667708,,,Seydou Kéita,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,151,Barcelona,217,['9585de81-6459-447e-a0f2-59d1c505d3c6'],1,,,,,,,,,,,,,Barcelona,217,00:40:01.170,Pass,,53.0,49.9,51.8,39.3,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,0.303369,,,,,,,,,,,,,bb4a7232-5af2-4940-8a5e-7cb15184f4d8,4093,,"[56.1, 39.7]",69280,85,,,,,1.5250268,,Left Foot,,,,"[56.7, 52.8]",,Ground Pass,,13.113733,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,151,Barcelona,217,['8b2ac399-948f-4b31-b09b-87989d2cb0a6'],2,,,,,,,,,,,,,Barcelona,217,00:40:02.700,Pass,,56.1,39.7,56.7,52.8,5,3,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
,,,,,,,,,,,,,,,,,1.569931,,,,,,,,,,,,,f2cadd36-15c7-40c4-a82a-5206994c8a2e,4096,,"[57.5, 52.8]",69280,85,,,,,0.97408146,,Right Foot,,,,"[73.6, 76.5]",,Ground Pass,,28.651352,,,Ibrahim Afellay,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,151,Barcelona,217,['3c9e51a1-f392-4097-a96f-e483121ebe70'],3,,,,,,,,,,,,,Barcelona,217,00:40:03.818,Pass,,57.5,52.8,73.6,76.5,5,5,7,7,0.014291,0.017451,0.0031600000000000013,0.0031600000000000013,,,,,2024-09-07 18:28:25.959180,2011-01-08,2010/2011,Spain - La Liga,RC Deportivo La Coruña vs Barcelona
