bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,1.790748,,,,,,,,,,,,,d131adde-0322-49c1-abc3-49042624e5c1,131,,"[54.0, 34.5]",69303,2,,True,,,0.90602183,,Right Foot,,,,"[65.6, 49.3]",,Ground Pass,,18.804255,,,,Lionel Andrés Messi Cuccittini,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,['de17f9ff-a0ab-46d2-af63-9f1263ca8c36'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.919,Pass,,54.0,34.5,65.6,49.3,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.022169,,,,,,,,,,,,,27a66d1b-b235-44f8-8bc5-5912f65fbc40,133,,"[62.1, 47.3]",69303,2,,,,,2.4805496,,Left Foot,,,,"[57.6, 50.8]",,Ground Pass,,5.700877,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['0e9acd9d-b4e3-4a55-a3f0-49722cbaac3b'],51,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.789,Pass,,62.1,47.3,57.6,50.8,6,4,5,5,0.016895,0.014291,-0.0026040000000000004,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.967819,,,,,,,,,,,,,04de0a05-8341-4c40-8922-2a858d1beae5,136,,"[61.3, 55.7]",69303,2,,,,,0.5880026,,Right Foot,,,,"[69.4, 61.1]",,Ground Pass,,9.734988,,,,Bojan Krkíc Pérez,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['2037cd4c-f508-46c5-a0c2-fa73dd733ec2'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.705,Pass,,61.3,55.7,69.4,61.1,6,5,6,6,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.781945,,,,,,,,,,,,,a94a50ef-2ea4-4674-92f4-ca5744aee10f,139,,"[68.1, 61.9]",69303,2,,,,,2.3874342,,Left Foot,,,,"[61.5, 68.1]",,Ground Pass,,9.055386,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Wing,6,Barcelona,217,['fde2f3fd-37d4-4af3-8e8d-36c8e90fe81a'],55,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.793,Pass,,68.1,61.9,61.5,68.1,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.847603,,,,,,,,,,,,,77df7ea9-ce0b-41ab-bb51-a6095abfcaea,142,,"[62.6, 62.1]",69303,2,,,,,-2.1757877,,Right Foot,,,,"[56.1, 52.7]",,Ground Pass,,11.428473,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['7c6e647e-1f76-45b2-a978-4c230417ec62'],57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.607,Pass,,62.6,62.1,56.1,52.7,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.324377,,,,,,,,,,,,,01d3a1fe-9664-4bb5-aa03-d99cf7569792,145,,"[47.4, 52.5]",69303,3,,,,,2.7462425,,Right Foot,,,,"[34.7, 57.8]",,Ground Pass,,13.76154,,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['35409103-c0e1-43ab-b4db-36a94610bcdb'],0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.478,Pass,,47.4,52.5,34.7,57.8,4,5,3,5,0.012692,0.011105,-0.0015869999999999999,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.778007,,,,,,,,,,,,,84f04a72-0095-41c5-8574-fb3c627baa1b,148,,"[32.4, 57.2]",69303,3,,,,,-0.9673628,,Right Foot,,,,"[42.6, 42.4]",,Ground Pass,,17.974426,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['8e2f4a69-9545-446d-8c95-ae5652e18e82'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.482,Pass,,32.4,57.2,42.6,42.4,3,5,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.153524,,,,,,,,,,,,,9bd4638f-643a-499c-9dc8-964f77b7c7cb,151,,"[56.4, 33.4]",69303,3,,,,,-0.96079236,,Right Foot,,,,"[69.4, 14.8]",,Ground Pass,,22.69273,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['8dde841c-fa5f-4da7-95be-08a0832cb768'],7,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.693,Pass,,56.4,33.4,69.4,14.8,5,3,6,1,0.014846,0.016118,0.0012720000000000006,0.0012720000000000006,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.830289,,,,,,,,,,,,,1086a45d-f81e-494f-8966-9308995e6a1f,154,,"[69.2, 9.4]",69303,3,,,,,-0.7638188,,Left Foot,,,,"[76.3, 2.6]",,Ground Pass,,9.831073,,,,Adriano Correia Claro,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,['64ac4264-8816-438d-8e32-53b19c131ebe'],10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.129,Pass,,69.2,9.4,76.3,2.6,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.311588,,,,,,,,,,,,,f055c992-e25a-436e-ada4-7f6174d79395,157,,"[76.7, 1.9]",69303,3,,,,,2.7131064,,Left Foot,,,,"[68.6, 5.6]",,Ground Pass,,8.905055,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['2af52859-09ff-492a-9a12-e752556e8f1c'],11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.040,Pass,,76.7,1.9,68.6,5.6,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.452337,,,,,,,,,,,,,6a2e6640-29bf-49ec-9b44-76acc51be76c,160,,"[70.3, 4.9]",69303,3,,,,,1.7841074,,Left Foot,,,,"[64.3, 32.6]",,Ground Pass,,28.342371,,,,Javier Alejandro Mascherano,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,['89d24412-fd59-40d0-8f9d-898bd9bbdea9'],13,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.347,Pass,,70.3,4.9,64.3,32.6,6,0,6,3,0.014736,0.016895,0.0021589999999999995,0.0021589999999999995,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.7395,,,,,,,,,,,,,dc042527-bc31-4b0a-bf13-f4d6b2da6462,163,,"[65.4, 39.0]",69303,3,,,,,0.7225182,,Right Foot,,,,"[94.1, 64.3]",,High Pass,,38.259377,,Incomplete,,Daniel Alves da Silva,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,"['62dd2c3f-3fde-4b09-85d5-15ff2e30aa89', '9354b474-d7b5-4836-b313-e24b7875c1b2']",16,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.539,Pass,,65.4,39.0,94.1,64.3,6,3,9,6,0.016895,0.029533,0.012638,0.012638,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.412245,,,,,,,,,,,,,323a85f2-4993-4bc3-a0f3-c526bece71bf,168,,"[64.7, 68.8]",69303,3,,,,,-2.374884,,Left Foot,,,,"[53.8, 58.3]",,Ground Pass,,15.134728,,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['d65dbec1-d485-43e0-92fa-57eaf13e415d'],22,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.062,Pass,,64.7,68.8,53.8,58.3,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.1506,,,,,,,,,,,,,0d46b06b-b59c-4e38-a2a0-e3f039815c14,171,,"[56.8, 50.3]",69303,3,,,,,-1.0104666,,Right Foot,,,,"[86.1, 3.6]",,High Pass,,55.130573,,Incomplete,,Bojan Krkíc Pérez,,True,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['469d52b1-1f18-4f53-9c08-3e5ac9110bb1', '79e38401-5768-47ec-93bd-39e6dca6ce4c']",26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.248,Pass,,56.8,50.3,86.1,3.6,5,4,8,0,0.014846,0.021221,0.0063750000000000005,0.0063750000000000005,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.085968,,,,,,,,,,,,,ea3fd826-368e-457f-b476-d51131a48ace,175,,"[66.4, 1.0]",69303,3,,True,,,2.7851558,,,,,,"[57.0, 4.5]",,Low Pass,,10.030454,,,,Gabriel Alejandro Milito,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['f81f7d67-cc82-4d27-af8e-241d57519d12'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.799,Pass,,66.4,1.0,57.0,4.5,6,0,5,0,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.067846,,,,,,,,,,,,,738d9838-19b8-4aad-a8dd-1f8192734019,177,,"[60.4, 7.1]",69303,3,,,,,1.1011368,,Left Foot,,,,"[70.5, 27.0]",,Ground Pass,,22.316362,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['94771507-872b-42b2-b08e-f7279424c9be'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.175,Pass,,60.4,7.1,70.5,27.0,5,0,6,2,0.012483,0.016856,0.004373,0.004373,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.649954,,,,,,,,,,,,,64f44fed-f813-4139-aaab-b823cb86d14f,180,,"[75.6, 23.4]",69303,3,,,,,-1.8432595,,Right Foot,,,,"[69.9, 3.0]",,Ground Pass,,21.18136,,,,Adriano Correia Claro,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['eca4a7c3-9d2c-4de6-99a7-4194bc8564ca'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.639,Pass,,75.6,23.4,69.9,3.0,7,2,6,0,0.019351,0.014736,-0.004614999999999999,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.360308,,,,,,,,,,,,,8cb44763-744c-4fe1-883f-a5d06317a6c8,183,,"[68.6, 3.2]",69303,3,,,,,-0.021735707,,Right Foot,,,,"[87.0, 2.8]",,Ground Pass,,18.404346,,,,David Villa Sánchez,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['4c8023ff-b929-4669-b5f9-dd365b3b623d'],42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.875,Pass,,68.6,3.2,87.0,2.8,6,0,8,0,0.014736,0.021221,0.0064849999999999994,0.0064849999999999994,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.375051,,,,,,,,,,,,,1dc6a1e1-b5a8-4f76-bbfb-5658839f70ad,187,,"[84.0, 1.9]",69303,3,,,,,3.1415927,,Right Foot,,,,"[67.9, 1.9]",,Ground Pass,,16.1,,,,Adriano Correia Claro,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,7,Barcelona,217,['b2bfe8db-4381-4f6e-91f8-e08e2f1bac81'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.008,Pass,,84.0,1.9,67.9,1.9,8,0,6,0,0.021221,0.014736,-0.0064849999999999994,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.400636,,,,,,,,,,,,,370278e3-d9c2-4fbf-a15a-370ec7af854b,190,,"[68.6, 1.9]",69303,3,,,,,2.4322805,,Right Foot,,,,"[56.6, 12.2]",,Ground Pass,,15.814234,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['e3fd2a69-450c-4701-9452-ee1ced9aa38b'],47,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.308,Pass,,68.6,1.9,56.6,12.2,6,0,5,1,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.058,,,,,,,,,,,,,54119c30-6841-4833-9a5a-5e39f0247179,193,,"[67.9, 24.4]",69303,3,,,,,1.3505774,,Left Foot,,,,"[78.6, 72.2]",,High Pass,,48.982956,,Incomplete,,Lionel Andrés Messi Cuccittini,,True,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,"['269fbe61-0566-475d-9f3a-e2fedaef7912', '99c2d435-1e56-4837-9f37-e94a44c9435c']",53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.183,Pass,,67.9,24.4,78.6,72.2,6,2,7,7,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.7398,,,,,,,,,,,,,269fbe61-0566-475d-9f3a-e2fedaef7912,195,,"[42.4, 8.8]",69303,3,,,,,2.3089569,,Head,,,,"[29.3, 23.2]",,Low Pass,,19.467152,,,,Miguel Torres Gómez,,,,,Recovery,1,Regular Play,Manuel del Moral Fernández,24507.0,Left Wing,8,Getafe,216,"['54119c30-6841-4833-9a5a-5e39f0247179', '6080dc85-ee78-4314-86ec-48d4d8ac315f']",56,,,,,,,,,,,,,,,,Getafe,216,00:03:56.241,Pass,,42.4,8.8,29.3,23.2,4,0,2,2,0.011263,0.010013,-0.0012500000000000011,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.8042,,,,,,,,,,,,,2f3d2360-1a1f-40bb-8d00-d7442dd68b20,199,,"[23.7, 25.5]",69303,3,,,,,2.4363146,,Left Foot,,,,"[8.9, 38.1]",,Ground Pass,,19.437078,,,,Jordi Codina Rodríguez,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,8,Getafe,216,"['162386b5-ade8-4c75-833a-d84546fb1800', 'd50df422-5bba-401f-8552-e1df039b72b9']",59,,,,,,,,,,,,,,,,Getafe,216,00:03:59.042,Pass,True,23.7,25.5,8.9,38.1,2,2,0,3,0.010013,0.009411,-0.0006020000000000001,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.078122,,,,,,,,,,,,,375cbf32-d463-4dd3-9c5a-c3ba454387b0,201,,"[8.3, 37.3]",69303,4,,,,,-0.7165863,,Right Foot,,,,"[49.4, 1.5]",,High Pass,,54.505505,,Out,,,,,,,,1,Regular Play,Jordi Codina Rodríguez,26686.0,Goalkeeper,8,Getafe,216,,0,,,,,,,,,,,,,,,,Getafe,216,00:04:00.846,Pass,,8.3,37.3,49.4,1.5,0,3,4,0,0.009411,0.011263,0.0018520000000000012,0.0018520000000000012,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.767437,,,,,,,,,,,,,5d54da14-cdb6-42fc-8c0a-2ea1b4d83d17,202,,"[69.4, 80.0]",69303,4,,True,,,-0.9296181,,,,,,"[79.7, 66.2]",,Low Pass,,17.220047,,,,Bojan Krkíc Pérez,,,,,Throw-in,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['4ab5090b-fcf5-4d96-b2b8-1bb1b2b43492'],6,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.887,Pass,,69.4,80.0,79.7,66.2,6,7,7,6,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.90903,,,,,,,,,,,,,42089b16-13d8-410d-a7eb-3a7a5ca8ca49,204,,"[77.6, 66.0]",69303,4,,,,,2.8349164,,Right Foot,,,,"[65.6, 69.8]",,Ground Pass,,12.587296,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,9,Barcelona,217,['2a376641-0d71-4e54-9a12-d6af35587033'],8,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.690,Pass,,77.6,66.0,65.6,69.8,7,6,6,6,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.11689,,,,,,,,,,,,,f80d9574-f56b-4733-8136-6611827e0a7a,207,,"[71.1, 69.4]",69303,4,,,,,-2.0721028,,Right Foot,,,,"[57.4, 44.4]",,Ground Pass,,28.507719,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,['8ddfc4e3-878d-45a0-9bcb-accc5b4afb87'],12,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.321,Pass,,71.1,69.4,57.4,44.4,7,6,5,4,0.018703,0.014846,-0.003857000000000001,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.045368,,,,,,,,,,,,,338c823e-6a59-4ffc-9cc7-10a5fcc403f3,210,,"[56.4, 44.4]",69303,4,,,,,-0.055498507,,Left Foot,,,,"[65.4, 43.9]",,Ground Pass,,9.013878,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['57dbf55a-8148-45cd-b323-9506dee0a982'],14,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.478,Pass,,56.4,44.4,65.4,43.9,5,4,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.884063,,,,,,,,,,,,,c7712ecf-42c5-404b-b90d-ebdfd9c3e47e,213,,"[67.3, 34.9]",69303,4,,,,,-1.2459562,,Right Foot,,,,"[77.1, 5.8]",,Ground Pass,,30.705862,,,,Adriano Correia Claro,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['5b7db536-23d0-4d5c-b776-0f9ec77f4b2e'],16,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.881,Pass,,67.3,34.9,77.1,5.8,6,3,7,0,0.016895,0.017451,0.0005560000000000009,0.0005560000000000009,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,5.609318,,,,,,,,,,,,,53345e04-9ac4-4310-9cbb-82a03968157a,221,,"[12.6, 37.1]",69303,4,,,,,0.54089296,,Drop Kick,,,,"[74.7, 74.4]",,High Pass,,72.44101,,Incomplete,,,,,,,,1,From Throw In,Jordi Codina Rodríguez,26686.0,Goalkeeper,9,Barcelona,217,['e9e06fca-e972-403c-869c-dc17b5d8cf71'],37,,,,,,,,,,,,,,,,Getafe,216,00:04:37.918,Pass,,12.6,37.1,74.7,74.4,1,3,7,7,0.010827,0.017451,0.006624000000000001,0.006624000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.078355,,,,,,,,,,,,,5ba9f5e0-583d-4500-9922-98af79238d33,225,,"[44.6, 6.6]",69303,4,,,,,-0.35171434,,Left Foot,,,,"[55.5, 2.6]",,High Pass,,11.610771,,,,Adriano Correia Claro,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,"['971cae68-2a56-4e04-92ce-fbdb4a047cf1', 'a54c35ce-1471-46a2-b22e-09a66cc8ea97']",44,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.049,Pass,True,44.6,6.6,55.5,2.6,4,0,5,0,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.2221,,,,,,,,,,,,,293e61d0-70e9-454c-9673-8dfce0f27d6c,230,,"[65.9, 77.1]",69303,4,,,,True,0.0,,,,,,"[73.2, 77.1]",,Low Pass,,7.3,,Incomplete,,Juan Ángel Albín Leites,,,,,Recovery,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Back,9,Barcelona,217,"['03bbf645-d1aa-4e64-8c51-8aad7fe6434d', '106b8dd6-8351-4779-96f8-9c08273632c5', 'b92da320-9372-4e74-aba3-e0ccf8d999af']",46,,,,,,,,,,,,,,,,Getafe,216,00:04:46.272,Pass,True,65.9,77.1,73.2,77.1,6,7,7,7,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.902,,,,,,,,,,,,,b82913ca-92f6-4699-8d33-c5b713704301,233,,"[78.1, 80.0]",69303,4,,,,,-1.0980304,,,,,,"[84.8, 66.9]",,Low Pass,,14.713939,,Incomplete,,,,,,,Throw-in,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Back,10,Getafe,216,['88e67a7c-26ca-4ba2-a111-889de1a03ac3'],59,,,,,,,,,,,,,,,,Getafe,216,00:04:59.945,Pass,,78.1,80.0,84.8,66.9,7,7,8,6,0.017451,0.024015,0.006564,0.006564,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.083858,,,,,,,,,,,,,88e67a7c-26ca-4ba2-a111-889de1a03ac3,234,,"[36.2, 14.1]",69303,5,,,,,-1.2758592,,Head,,,,"[38.6, 6.2]",,Low Pass,,8.256513,,,,Xavier Hernández Creus,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,11,Barcelona,217,"['b82913ca-92f6-4699-8d33-c5b713704301', 'd824639d-eae5-4a7e-8b43-8947c6689ba9']",1,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.847,Pass,,36.2,14.1,38.6,6.2,3,1,3,0,0.010595,0.009777,-0.000818000000000001,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.893554,,,,,,,,,,,,,3a8454d4-abe1-4ac1-b9de-e9aa52022f05,238,,"[40.7, 4.3]",69303,5,,,,,2.158799,,Right Foot,,,,"[34.7, 13.3]",,Ground Pass,,10.816654,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,11,Barcelona,217,"['34d51306-ad42-443b-bcc4-1004c18dd983', 'ba0b380c-4ebf-465d-a450-6e247f312def']",3,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.099,Pass,True,40.7,4.3,34.7,13.3,3,0,3,1,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
