50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.340833,,,,,,,,,,,,,,,,4f0d782b-995d-44ac-957f-b87c9cb3be59,3111,,"[37.5, 20.5]",69307,72,,,,,0.92358464,,Right Foot,,,"[44.0, 29.1]",,Ground Pass,,10.780074,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['8171240a-d4cc-4475-94d4-b697f097bcf0'],12,,,,,,,,,,,,,,,Barcelona,217,00:27:12.901,Pass,,37.5,20.5,44.0,29.1,3,2,4,2,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.528496,,,,,,,,,,,,,,,,022127d5-2b14-4dcc-accf-17aafe6cd823,3114,,"[44.0, 28.7]",69307,72,,,,,-0.8804951,,Right Foot,,,"[58.7, 10.9]",,Ground Pass,,23.085278,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['366487a3-ff50-4ba1-a64d-19c993810dcd'],15,,,,,,,,,,,,,,,Barcelona,217,00:27:15.689,Pass,,44.0,28.7,58.7,10.9,4,2,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.973149,,,,,,,,,,,,,,,,3f901c98-c2f0-4b6e-b46b-162e8ba03b97,3117,,"[76.2, 11.7]",69307,72,,,,,-1.7790023,,Left Foot,,,"[74.7, 4.6]",,Ground Pass,,7.256721,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,['08fb734c-7891-4d43-aac9-f92f62a0a1e2'],20,,,,,,,,,,,,,,,Barcelona,217,00:27:20.591,Pass,,76.2,11.7,74.7,4.6,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.374429,,,,,,,,,,,,,,,,04c81e1f-efc4-4dce-8092-a8d474d382f5,3120,,"[74.7, 4.6]",69307,72,,,,,2.1335335,,Right Foot,,,"[66.5, 17.6]",,Ground Pass,,15.370101,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,172,Barcelona,217,['dd5dad7d-e84b-4f54-99bd-d202b280be5b'],21,,,,,,,,,,,,,,,Barcelona,217,00:27:21.604,Pass,,74.7,4.6,66.5,17.6,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.314044,,,,,,,,,,,,,,,,2d2779bf-14aa-4749-ba71-abb25dc8850c,3124,,"[67.6, 18.6]",69307,72,,,,,1.6655121,,Right Foot,,,"[65.7, 38.6]",,Low Pass,,20.090048,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['343f89e4-2533-40a0-9d17-a7d5bf2368c3'],25,,,,,,,,,,,,,,,Barcelona,217,00:27:25.551,Pass,,67.6,18.6,65.7,38.6,6,1,6,3,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.810868,,,,,,,,,,,,,,,,a79b1859-92cd-47b8-99a4-00cf1e88f2b4,3127,,"[64.0, 41.1]",69307,72,,,,,1.117517,,Right Foot,,,"[81.0, 76.0]",,Low Pass,,38.82023,,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,172,Barcelona,217,['a3edcda2-e934-47ae-a581-5df1a98ee6fc'],29,,,,,,,,,,,,,,,Barcelona,217,00:27:29.813,Pass,,64.0,41.1,81.0,76.0,6,4,7,7,0.016895,0.017451,0.0005560000000000009,0.0005560000000000009,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.07613,,,,,,,,,,,,,,,,abd26272-3fcc-42b0-a3d5-df401d1023ea,3130,,"[96.4, 65.7]",69307,72,,,,,-1.6951513,,Right Foot,,,"[94.7, 52.1]",,Low Pass,,13.705838,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Barcelona,217,['d4323bb8-717d-4a2e-a1ad-c21139e3163f'],34,,,,,,,,,,,,,,,Barcelona,217,00:27:34.653,Pass,,96.4,65.7,94.7,52.1,9,6,9,5,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.820802,,,,,,,,,,,,,,,,3dfd7021-b955-4f10-83ee-d1246a25a569,3135,,"[96.8, 53.9]",69307,72,,,,,-2.9356012,,Left Foot,,,"[90.1, 52.5]",,Ground Pass,,6.844706,,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,['e4e23758-3aa1-4d6e-9ba4-75069f1c27db'],39,,,,,,,,,,,,,,,Barcelona,217,00:27:39.196,Pass,,96.8,53.9,90.1,52.5,9,5,8,5,0.028552,0.024122,-0.00443,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.209396,,,,,,,,,,,,,,,,f61916f9-07e9-404d-91da-f2b961cee5ce,3140,,"[90.1, 53.9]",69307,72,,,,,1.371241,,Right Foot,,,"[91.9, 62.8]",,Ground Pass,,9.080198,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Barcelona,217,['4edcadc1-18d8-4c3c-bac8-b5fb2ecba415'],41,,,,,,,,,,,,,,,Barcelona,217,00:27:41.682,Pass,,90.1,53.9,91.9,62.8,8,5,9,6,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.5422,,,,,,,,,,,,,,,,e44e00a3-98d4-4df4-9446-4a6e86221b8b,3147,,"[81.6, 52.7]",69307,72,,,,,-0.7476802,,Left Foot,,,"[87.1, 47.6]",,High Pass,,7.5006666,,,Incomplete,,Xavier Hernández Creus,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,"['34a479ec-5992-42a0-bfbc-89c5c772714a', '6dabb7ce-5a7f-4015-980c-391195888f80']",45,,,,,,,,,,,,,,,Barcelona,217,00:27:45.750,Pass,,81.6,52.7,87.1,47.6,8,5,8,4,0.024122,0.023851,-0.0002710000000000004,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.302771,,,,,,,,,,,,,,,,31e03279-203d-4aca-b1f9-40142a374c4d,3150,,"[83.5, 49.3]",69307,72,,,,,-2.6779451,,Left Foot,,,"[70.1, 42.6]",,High Pass,,14.981655,,,,,Sergio Busquets i Burgos,,,,,Recovery,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,['2692e9e9-d4b7-4ed5-ae71-7b7381fc379a'],46,,,,,,,,,,,,,,,Barcelona,217,00:27:46.924,Pass,,83.5,49.3,70.1,42.6,8,4,6,4,0.023851,0.016895,-0.006956,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.550771,,,,,,,,,,,,,,,,c84cb2a6-e001-4dd4-ac09-9af5d583164e,3153,,"[68.8, 42.2]",69307,72,,,,,-2.8081238,,Right Foot,,,"[53.5, 36.9]",,Low Pass,,16.191973,,,,,Carles Puyol i Saforcada,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,['5addff3c-6327-4238-9a33-77ab0fc5d71c'],49,,,,,,,,,,,,,,,Barcelona,217,00:27:49.080,Pass,,68.8,42.2,53.5,36.9,6,4,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.389605,,,,,,,,,,,,,,,,254c3ed8-3a6a-423d-9062-6a34ddc99614,3156,,"[50.1, 37.1]",69307,72,,,,,3.0707655,,Right Foot,,,"[20.5, 39.2]",,Ground Pass,,29.6744,,,,,Víctor Valdés Arribas,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,172,Barcelona,217,['16443676-03cd-4936-a47a-a043bb8598af'],51,,,,,,,,,,,,,,,Barcelona,217,00:27:51.837,Pass,,50.1,37.1,20.5,39.2,4,3,1,3,0.012626,0.010827,-0.0017990000000000003,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.4086,,,,,,,,,,,,,,,,d303aa32-055f-43f4-a8f2-d9431c8d3c02,3159,,"[19.6, 40.9]",69307,72,,,,,0.6324178,,Right Foot,,,"[58.9, 69.7]",,High Pass,,48.722992,,,,,David Villa Sánchez,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,172,Barcelona,217,['8aced3cf-6b18-464a-8c10-643963f434d8'],56,,,,,,,,,,,,,,,Barcelona,217,00:27:56.149,Pass,,19.6,40.9,58.9,69.7,1,4,5,6,0.010827,0.013845,0.003018,0.003018,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.0913,,,,,,,,,,,,,,,,9c564e88-45a9-4052-8292-0cbae18743af,3162,,"[60.4, 69.7]",69307,72,,,,True,0.0,,,,,"[61.7, 69.7]",,High Pass,,1.3,,,Incomplete,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,172,Barcelona,217,"['be75bf79-5862-4f73-b1c7-db1cd6671e9a', 'cd83ae2f-4234-4f6f-b4e8-3f57b88cbf1b']",58,,,,,,,,,,,,,,,Barcelona,217,00:27:58.584,Pass,True,60.4,69.7,61.7,69.7,5,6,5,6,0.013845,0.013845,0.0,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.503289,,,,,,,,,,,,,,,,e2291c9e-13b0-48f3-b271-f96ca2c64b38,3166,,"[57.1, 61.9]",69307,73,,,,,2.5696237,,Right Foot,,,"[41.1, 72.2]",,Low Pass,,19.028662,,,,,Gerard Piqué Bernabéu,,,,,Recovery,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,172,Barcelona,217,['ec76972e-8b1c-4eae-a27f-7192a7586a61'],1,,,,,,,,,,,,,,,Barcelona,217,00:28:01.638,Pass,,57.1,61.9,41.1,72.2,5,6,3,7,0.013845,0.009777,-0.0040680000000000004,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.003762,,,,,,,,,,,,,,,,4bca0816-4144-4a64-ba1a-a6552e2e78a2,3169,,"[40.7, 71.8]",69307,73,,,,,0.17118049,,Right Foot,,,"[78.3, 78.3]",,High Pass,,38.1577,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['de18eb78-d8bd-4b24-b010-1413450473e3'],4,,,,,,,,,,,,,,,Barcelona,217,00:28:04.102,Pass,,40.7,71.8,78.3,78.3,3,7,7,7,0.009777,0.017451,0.007674000000000002,0.007674000000000002,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.244,,,,,,,,,,,,,,,,aca4a04d-2495-49bd-854a-0c6a4561d7a5,3173,,"[39.5, 0.1]",69307,73,,,,,0.2537741,,,,,"[74.2, 9.1]",,High Pass,,35.848152,,,Incomplete,,Dejan Lekić,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,173,Osasuna,422,"['7b3debbf-be04-42af-bfbc-3994ddd18cca', '9f3ef3a9-a4b9-4b60-a5ad-b80c79e5011a']",23,,,,,,,,,,,,,,,Osasuna,422,00:28:23.196,Pass,,39.5,0.1,74.2,9.1,3,0,7,0,0.009777,0.017451,0.007674000000000002,0.007674000000000002,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.917048,,,,,,,,,,,,,,,,80a3f883-3081-4ab3-9543-aecbe8d68f61,3177,,"[48.0, 77.7]",69307,73,,,,,-0.4930509,,Right Foot,,,"[54.7, 74.1]",,Low Pass,,7.605919,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['bded6f23-6928-447b-a6f9-323174ca46a8'],26,,,,,,,,,,,,,,,Barcelona,217,00:28:26.641,Pass,,48.0,77.7,54.7,74.1,4,7,5,7,0.011263,0.012483,0.0012199999999999989,0.0012199999999999989,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.3032,,,,,,,,,,,,,,,,6cd3bcae-da67-47e4-ad2e-1299ace9c10b,3181,,"[54.3, 72.4]",69307,73,,,,,-1.9809237,,Right Foot,,,"[50.3, 63.2]",,Ground Pass,,10.031949,,,,,Daniel Alves da Silva,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,"['2631761c-4752-4368-b20d-af08f52c2a2c', '4fc88620-3d13-459e-9d5a-b65137e4d8c9']",27,,,,,,,,,,,,,,,Barcelona,217,00:28:27.873,Pass,True,54.3,72.4,50.3,63.2,5,7,4,6,0.012483,0.012147,-0.0003359999999999995,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.7474,,,,,,,,,,,,,,,,a44c9863-1c93-4d3a-959a-a8f41f30e2a0,3183,,"[49.9, 63.2]",69307,73,,,,,-1.125219,,Right Foot,,,"[53.1, 56.5]",,Ground Pass,,7.4249578,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,['478ffe73-7b9f-43b4-87ee-9e7deadd1bb8'],29,,,,,,,,,,,,,,,Barcelona,217,00:28:29.176,Pass,,49.9,63.2,53.1,56.5,4,6,5,5,0.012147,0.014291,0.002144,0.002144,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.0016,,,,,,,,,,,,,,,,96ed4b9b-9c57-4a87-80ba-8d93794a2673,3185,,"[53.5, 56.3]",69307,73,,,,,0.64689666,,Right Foot,,,"[62.9, 63.4]",,Low Pass,,11.780067,,,,,David Villa Sánchez,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['e181d26e-3db2-4292-83b4-55fa4c38b246'],29,,,,,,,,,,,,,,,Barcelona,217,00:28:29.924,Pass,,53.5,56.3,62.9,63.4,5,5,6,6,0.014291,0.016118,0.0018270000000000005,0.0018270000000000005,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.044315,,,,,,,,,,,,,,,,2ff69652-1cbc-4e5d-8057-98fe93babbb1,3187,,"[63.2, 64.2]",69307,73,,,,,2.1898625,,Right Foot,,,"[57.5, 72.2]",,Low Pass,,9.822932,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,174,Barcelona,217,['d3a3379d-313a-4888-9074-e4a63e210873'],30,,,,,,,,,,,,,,,Barcelona,217,00:28:30.925,Pass,,63.2,64.2,57.5,72.2,6,6,5,7,0.016118,0.012483,-0.003635000000000001,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.605463,,,,,,,,,,,,,,,,a987cf4a-0c38-4958-a1de-e9b0863ee0a2,3191,,"[57.1, 72.4]",69307,73,,,,,-1.773455,,Right Foot,,,"[55.6, 65.1]",,Ground Pass,,7.4525166,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,"['514f3d2a-de77-4405-89dc-cd4732fc00be', 'bd070c90-32b0-4c53-9468-471511c26036']",32,,,,,,,,,,,,,,,Barcelona,217,00:28:32.614,Pass,True,57.1,72.4,55.6,65.1,5,7,5,6,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.52159,,,,,,,,,,,,,,,,88550414-c6e9-4ccf-9ed5-d9fc764ca3ba,3193,,"[55.8, 65.1]",69307,73,,,,,1.9247937,,Right Foot,,,"[54.1, 69.7]",,Ground Pass,,4.90408,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['6224b47b-5ae7-44a9-abd7-2b49165fa7d4'],33,,,,,,,,,,,,,,,Barcelona,217,00:28:33.219,Pass,,55.8,65.1,54.1,69.7,5,6,5,6,0.013845,0.013845,0.0,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.101922,,,,,,,,,,,,,,,,e2dda963-a830-4e4c-b4c2-b97d54447665,3196,,"[57.3, 63.0]",69307,73,,,,,0.118840344,,Right Foot,,,"[64.0, 63.8]",,Ground Pass,,6.747592,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,['91a00e64-c9b1-4fad-bcc5-ee9a7d2f400f'],34,,,,,,,,,,,,,,,Barcelona,217,00:28:34.916,Pass,,57.3,63.0,64.0,63.8,5,6,6,6,0.013845,0.016118,0.0022730000000000007,0.0022730000000000007,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.5708,,,,,,,,,,,,,,,,12333cf5-790e-4c32-92e4-1c89f8f2d430,3199,,"[64.8, 64.0]",69307,73,,,,,-0.8960554,,Right Foot,,,"[67.6, 60.5]",,Ground Pass,,4.482187,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['cbf0f09b-1e7d-43ca-83b5-57e86e962f38'],36,,,,,,,,,,,,,,,Barcelona,217,00:28:36.662,Pass,,64.8,64.0,67.6,60.5,6,6,6,6,0.016118,0.016118,0.0,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,3.225647,,,,,,,,,,,,,,,,3d7c8c1e-aed4-48db-8128-0b3d168c3591,3206,,"[71.1, 67.8]",69307,73,,,,,-0.46122044,,Left Foot,,,"[104.1, 51.4]",,Low Pass,,36.85051,True,,Incomplete,,David Villa Sánchez,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,174,Barcelona,217,"['88a3f034-f644-400e-a1d1-2d67ad1ec573', 'a09e749d-e4c9-458c-a772-6da968308018']",40,,,,,,,,,,,,,,,Barcelona,217,00:28:40.675,Pass,,71.1,67.8,104.1,51.4,7,6,10,5,0.018703,0.054911,0.036208000000000004,0.036208000000000004,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.7913,,,,,,,,,,,,,,,,6591beae-f16f-45b4-b0a8-e47fbb3cb167,3209,,"[11.3, 33.5]",69307,73,,True,,,-0.121352,,Right Foot,,,"[85.1, 24.5]",,High Pass,,74.346756,,,Incomplete,,,,,,,,2,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,174,Barcelona,217,['97c7ee6d-3c65-4206-8a99-bee49e661c99'],55,,,,,,,,,,,,,,,Osasuna,422,00:28:55.512,Pass,,11.3,33.5,85.1,24.5,0,3,8,2,0.009411,0.024122,0.014711000000000002,0.014711000000000002,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.2114,,,,,,,,,,,,,,,,5ffb2a5b-fa18-44d0-ace7-fabf148b9614,3212,,"[38.8, 49.7]",69307,73,,,,,-0.4514531,,Right Foot,,,"[42.1, 48.1]",,Low Pass,,3.6674242,,,Incomplete,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,"['3a9e277b-f0b6-46c0-b605-5b01604839e2', '3e807465-08c3-41e2-9df6-019d0f16b561', '458ad32e-347d-4ecd-b2c8-a963e0b0fce8']",59,,,,,,,,,,,,,,,Barcelona,217,00:28:59.821,Pass,True,38.8,49.7,42.1,48.1,3,4,3,4,0.011324,0.011324,0.0,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.5152,,,,,,,,,,,,,,,,b96bfef7-249d-4bdc-9a96-ad46640b60e5,3218,,"[64.1, 28.3]",69307,74,,,,,-1.0483929,,Right Foot,,,"[69.8, 18.4]",,Low Pass,,11.423659,,,Incomplete,,Ignacio Monreal Eraso,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Left Defensive Midfield,174,Barcelona,217,"['73a8a7bf-1f96-4ce3-b47e-e21dfdd0361e', 'af9c0103-21e5-4dd2-bf4c-c0484755482b', 'bfd6cc10-95a3-4186-8b20-df9a0861fce4']",2,,,,,,,,,,,,,,,Osasuna,422,00:29:02.679,Pass,True,64.1,28.3,69.8,18.4,6,2,6,1,0.016856,0.016118,-0.0007379999999999991,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.968411,,,,,,,,,,,,,,,,bfd6cc10-95a3-4186-8b20-df9a0861fce4,3220,,"[50.3, 61.7]",69307,74,,,,,-0.90053296,,Right Foot,,,"[56.8, 53.5]",,Ground Pass,,10.463747,,,,,Daniel Alves da Silva,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,"['12462313-ba61-4970-9f2c-d2dcceca9e6a', 'b96bfef7-249d-4bdc-9a96-ad46640b60e5']",4,,,,,,,,,,,,,,,Barcelona,217,00:29:04.194,Pass,,50.3,61.7,56.8,53.5,4,6,5,5,0.012147,0.014291,0.002144,0.002144,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.434789,,,,,,,,,,,,,,,,172f780e-b83b-4fe8-8628-735e64774afa,3223,,"[56.4, 55.8]",69307,74,,,,,-1.2120256,,No Touch,,,"[57.9, 51.8]",,Ground Pass,,4.2720017,,True,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,['b913b7ae-d67b-4ce1-a0c9-2187aa3bfe8b'],5,,,,,,,,,,,,,,,Barcelona,217,00:29:05.203,Pass,,56.4,55.8,57.9,51.8,5,5,5,5,0.014291,0.014291,0.0,0.0,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.3707,,,,,,,,,,,,,,,,3415b098-5943-4847-b152-7855ada231a1,3227,,"[81.4, 45.3]",69307,74,,,,,-0.37337637,,Left Foot,,,"[91.1, 41.5]",,Ground Pass,,10.417773,,,,,David Villa Sánchez,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,174,Barcelona,217,['5f394f8e-6757-4886-aa89-e646e24b73b8'],8,,,,,,,,,,,,,,,Barcelona,217,00:29:08.840,Pass,,81.4,45.3,91.1,41.5,8,4,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,0.39784998,0.39784998,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
