bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,2.0521,,,,,,,,,,,,,b9d4debc-6347-4d5b-87c0-985c8d15e17a,138,,,"[71.6, 36.0]",69274,2,,,,,-0.95817345,,Right Foot,,,,"[86.5, 14.8]",,High Pass,,25.912352,Incomplete,,,,,,,Recovery,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,7,Valencia,207,"['3947e3d2-37f7-4c95-85a1-e5bb58579ace', '83cc4de0-5b72-499c-823e-74395e477b08']",15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.673,Pass,,71.6,36.0,86.5,14.8,7,3,8,1,0.019971,0.024015,0.0040440000000000025,0.0040440000000000025,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.994305,,,,,,,,,,,,,42e5b7a3-3f27-4fac-a7d0-bb86f0e556d9,141,,,"[31.4, 63.5]",69274,2,,,,,2.6224465,,Right Foot,,,,"[21.6, 69.1]",,Low Pass,,11.287161,,,Ricardo Miguel Moreira da Costa,,,,,,1,From Free Kick,Marius Stankevičius,26681.0,Right Back,7,Valencia,207,['17de5931-4dfb-462c-87d1-ee2c71e0c3ed'],18,,,,,,,,,,,,,,,,Valencia,207,00:02:18.347,Pass,,31.4,63.5,21.6,69.1,2,6,2,6,0.009424,0.009424,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.668006,,,,,,,,,,,,,fd37c991-ff50-4290-a067-4709dd66c76a,145,,,"[18.9, 65.7]",69274,2,,,,,-2.1005867,,Right Foot,,,,"[8.3, 47.6]",,Ground Pass,,20.975462,,,Vicente Guaita Panadero,,,,,,1,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,7,Valencia,207,"['366eb66c-7088-4a73-a9a7-c071a31508fd', 'd60967c3-70b6-4565-9de6-c185e54c30cc']",20,,,,,,,,,,,,,,,,Valencia,207,00:02:20.515,Pass,True,18.9,65.7,8.3,47.6,1,6,0,4,0.008786,0.009411,0.0006249999999999988,0.0006249999999999988,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.682146,,,,,,,,,,,,,352a41c4-82d9-42b1-9540-8ccfe74f6e14,148,,,"[8.3, 47.6]",69274,2,,,,,-0.16722696,,Right Foot,,,,"[55.1, 39.7]",,High Pass,,47.46209,,,Juan Manuel Mata García,,,,,,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,7,Valencia,207,['75708bea-9026-47d4-a650-b45fc514b654'],22,,,,,,,,,,,,,,,,Valencia,207,00:02:22.432,Pass,,8.3,47.6,55.1,39.7,0,4,5,3,0.009411,0.014846,0.005435000000000001,0.005435000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.943272,,,,,,,,,,,,,7cc008db-a12b-43d4-a631-8b54c8517d88,152,,,"[55.9, 28.1]",69274,2,,,,,-0.6304562,,Left Foot,,,,"[88.1, 4.6]",,High Pass,,39.86339,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Center Forward,7,Valencia,207,"['131fbc8d-9c63-483a-961b-108b0c233db0', '9d2635ec-500a-4f14-9dd4-eca5c6c57571']",27,,,,,,,,,,,,,,,,Valencia,207,00:02:27.163,Pass,True,55.9,28.1,88.1,4.6,5,2,8,0,0.014291,0.021221,0.00693,0.00693,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.281623,,,,,,,,,,,,,19f4c292-0203-4448-a57c-c5913442e889,155,,,"[94.8, 14.2]",69274,2,,,,,-0.07785649,,Left Foot,,,,"[108.9, 13.1]",,Ground Pass,,14.142842,,,Jérémy Mathieu,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing,7,Valencia,207,['605dcb1d-ba5f-49aa-93a2-16c337ddc160'],32,,,,,,,,,,,,,,,,Valencia,207,00:02:32.643,Pass,,94.8,14.2,108.9,13.1,9,1,10,1,0.029533,0.04067,0.011136999999999998,0.011136999999999998,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.2493,,,,,,,,,,,,,ada09053-e18a-49ba-bf98-c50f8e995da3,158,,,"[108.9, 13.1]",69274,2,,,,,1.4288993,,Right Foot,,,,"[109.7, 18.7]",,Ground Pass,,5.656854,Incomplete,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,7,Valencia,207,['912ab327-41d2-4b87-8179-0e44afe9bf64'],33,,,,,,,,,,,,,,,,Valencia,207,00:02:33.950,Pass,,108.9,13.1,109.7,18.7,10,1,10,1,0.04067,0.04067,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.802007,,,,,,,,,,,,,c6c73aec-643c-4976-a336-43ca34b25334,160,,,"[120.0, 1.0]",69274,3,,,,,1.9860028,78980d65-fc6f-4188-a7b1-61d23f8f50e9,Left Foot,,,,"[101.0, 44.1]",,High Pass,,47.102123,,True,Juan Manuel Mata García,True,True,Outswinging,,Corner,1,From Corner,Alberto Facundo Costa,26728.0,Right Center Midfield,8,Valencia,207,['c3f88db3-a82e-440f-8135-c4a15048a698'],1,,,,,,,,,,,,,,,,Valencia,207,00:03:01.728,Pass,,120.0,1.0,101.0,44.1,11,0,10,4,0.037926,0.108051,0.07012499999999999,0.07012499999999999,0.050241794,,0.050241794,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.3955,,,,,,,,,,,,,78980d65-fc6f-4188-a7b1-61d23f8f50e9,162,,,"[100.9, 44.3]",69274,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Manuel Mata García,3294.0,Center Forward,8,Valencia,207,['708b036f-2337-45ca-b082-fac7a96d439e'],4,,Left Foot,,"[120.0, 35.1, 0.2]",True,"[{'location': [119.6, 38.3], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 41.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 42.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.8, 44.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.9, 44.2], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 20.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 22.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.5, 16.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.5, 42.8], 'player': {'id': 26645, 'name': 'Ángel Dealbert Ibáñez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 44.3], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 1.4], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.2, 43.5], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 35.7], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.0, 36.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 35.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 36.6], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",c6c73aec-643c-4976-a336-43ca34b25334,,Off T,0.050241794,Volley,Open Play,,,,Valencia,207,00:03:04.530,Shot,,100.9,44.3,,,10,4,0,0,0.108051,0.006383,-0.101668,0.0,,0.050241794,0.050241794,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.46391,,,,,,,,,,,,,2ae71b96-c765-4e1f-bcf6-3d98dabd10cb,164,,,"[7.0, 45.0]",69274,3,,True,,,1.4694499,,Left Foot,,,,"[8.8, 62.7]",,Ground Pass,,17.79129,,,Gerard Piqué Bernabéu,,,,,Goal Kick,1,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,9,Barcelona,217,['8b5d342a-acfd-4509-b622-192c1f6a4331'],16,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.335,Pass,,7.0,45.0,8.8,62.7,0,4,0,6,0.009411,0.007501,-0.0019099999999999994,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.718029,,,,,,,,,,,,,1b2fec59-521e-4e4b-a9b2-031cfef5a7aa,166,,,"[8.8, 62.7]",69274,3,,,,,-1.69731,,Right Foot,,,,"[5.9, 39.9]",,Ground Pass,,22.98369,,,José Manuel Pinto Colorado,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['d96d0f7d-3e91-4139-a618-d367b9fec85e'],20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.425,Pass,,8.8,62.7,5.9,39.9,0,6,0,3,0.007501,0.009411,0.0019099999999999994,0.0019099999999999994,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,3.308924,,,,,,,,,,,,,2107f5ff-e4c4-428c-830a-dcdddf673c87,169,,,"[6.7, 41.7]",69274,3,,,,,0.57107556,,Right Foot,,,,"[64.6, 78.9]",,High Pass,,68.82042,Incomplete,,,,,,,,1,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,9,Barcelona,217,['8dff56b8-c198-4607-81a9-8e3da3b7d08c'],25,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.602,Pass,,6.7,41.7,64.6,78.9,0,4,6,7,0.009411,0.014736,0.005325000000000002,0.005325000000000002,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.670051,,,,,,,,,,,,,4cda6cec-e287-43bf-a708-c34aa92b87b9,172,,,"[63.2, 80.0]",69274,3,,True,,,-2.634494,,,,,,"[57.8, 77.0]",,Low Pass,,6.177378,,,Xavier Hernández Creus,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,10,Barcelona,217,['b384f11f-c022-4580-a02c-1c77c0335e6e'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.782,Pass,,63.2,80.0,57.8,77.0,6,7,5,7,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.506031,,,,,,,,,,,,,2fffa158-330c-40b1-ad33-432a3bf9b53a,174,,,"[57.2, 77.6]",69274,3,,,,,-2.1073482,,Right Foot,,,,"[36.8, 43.3]",,Ground Pass,,39.90802,,,Sergio Busquets i Burgos,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['fd9b8533-3b08-4327-bbdd-32cc26b31ef6'],42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.452,Pass,,57.2,77.6,36.8,43.3,5,7,3,4,0.012483,0.011324,-0.0011589999999999986,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.921877,,,,,,,,,,,,,65ec39c9-aed8-4fc7-a6c8-52e30d16dfbc,177,,,"[52.9, 38.3]",69274,3,,,,,-1.6610676,,Right Foot,,,,"[50.8, 15.1]",,Ground Pass,,23.29485,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Back,10,Barcelona,217,['f5f3d87f-4895-4560-9962-3c843342e235'],46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.638,Pass,,52.9,38.3,50.8,15.1,5,3,5,1,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.867001,,,,,,,,,,,,,82a45fad-f12b-4c16-9967-80cd61147a24,180,,,"[50.8, 15.1]",69274,3,,,,,0.36269882,,Left Foot,,,,"[70.3, 22.5]",,Ground Pass,,20.856894,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,10,Barcelona,217,['5afaa265-ddf8-41d3-83d3-553328e5ae11'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.585,Pass,,50.8,15.1,70.3,22.5,4,1,6,2,0.012147,0.016856,0.004709,0.004709,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.0416,,,,,,,,,,,,,327dc599-97d1-470e-8b58-02b9239d12e9,186,,,"[63.5, 28.1]",69274,3,,,,,-1.2490457,,Right Foot,,,,"[64.1, 26.3]",,Ground Pass,,1.8973666,Incomplete,,,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,10,Barcelona,217,['9612ee68-2cef-41ee-9d17-13b740300651'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.226,Pass,,63.5,28.1,64.1,26.3,6,2,6,2,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,0.470903,,,,,,,,,,,,,69d83415-5901-4b2c-a04a-35c4805a7d72,188,,,"[65.5, 53.9]",69274,3,,,,,-2.7004132,,Left Foot,,,,"[61.9, 52.2]",,Ground Pass,,3.981206,,,Éver Maximiliano David Banega,,,,,Recovery,1,Regular Play,Juan Manuel Mata García,3294.0,Center Forward,11,Valencia,207,['98bfcea5-5646-4391-aeb0-98a4e4bf99bd'],54,,,,,,,,,,,,,,,,Valencia,207,00:03:54.498,Pass,,65.5,53.9,61.9,52.2,6,5,6,5,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.188891,,,,,,,,,,,,,355040b4-dfa3-48b1-b681-ff87e83e132c,192,,,"[61.1, 52.8]",69274,3,,,,,2.177034,,Right Foot,,,,"[50.7, 67.8]",,Ground Pass,,18.25267,,,Marius Stankevičius,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,11,Valencia,207,"['6d7db001-e566-478b-babd-b75e8bae5b8a', 'bf58c8db-05e1-4515-bc88-b29631ddf452']",56,,,,,,,,,,,,,,,,Valencia,207,00:03:56.150,Pass,True,61.1,52.8,50.7,67.8,5,5,5,6,0.014291,0.013845,-0.0004460000000000002,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.1114,,,,,,,,,,,,,96e6480a-6622-42ca-b217-d238ffd1715c,195,,,"[50.7, 67.8]",69274,3,,,,,-2.7193415,,Right Foot,,,,"[30.0, 58.5]",,Ground Pass,,22.69317,,,Ricardo Miguel Moreira da Costa,,,,,,1,Regular Play,Marius Stankevičius,26681.0,Right Back,11,Valencia,207,['c6ddb04c-6160-4eed-ab29-5c263cbf5824'],58,,,,,,,,,,,,,,,,Valencia,207,00:03:58.870,Pass,,50.7,67.8,30.0,58.5,4,6,2,5,0.012147,0.010013,-0.0021340000000000005,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.221542,,,,,,,,,,,,,b7b57a9f-6cff-45c2-8cbe-df6eb5c075ed,198,,,"[30.0, 58.5]",69274,4,,,,,-2.5349123,,Right Foot,,,,"[11.7, 45.8]",,Ground Pass,,22.275099,,,Vicente Guaita Panadero,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,11,Valencia,207,['dcbbf677-7d63-4955-9437-fa67450dc0d6'],1,,,,,,,,,,,,,,,,Valencia,207,00:04:01.607,Pass,,30.0,58.5,11.7,45.8,2,5,1,4,0.010013,0.010827,0.0008140000000000005,0.0008140000000000005,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.542402,,,,,,,,,,,,,a151c1ef-3b7e-425b-beff-1727cc676173,201,,,"[12.2, 43.1]",69274,4,,,,,-0.68829393,,Right Foot,,,,"[56.7, 6.5]",,High Pass,,57.617794,Incomplete,,Jérémy Mathieu,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,11,Valencia,207,"['1536a156-44e5-4c10-87d4-3916fd0b674c', '893591d9-8a57-4848-9746-da1579feca0a']",5,,,,,,,,,,,,,,,,Valencia,207,00:04:05.813,Pass,,12.2,43.1,56.7,6.5,0,4,5,0,0.009411,0.012483,0.003072,0.003072,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.0596,,,,,,,,,,,,,893591d9-8a57-4848-9746-da1579feca0a,204,,,"[64.3, 74.5]",69274,4,,,,True,-0.54163903,,,,,,"[88.4, 60.0]",,High Pass,,28.12579,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,11,Valencia,207,"['7819c0df-57a9-42d0-b03e-d542179ba0b6', '7e596b95-c3ea-4707-94a5-8fff83f79049', 'a151c1ef-3b7e-425b-beff-1727cc676173', 'ce7846b4-06db-445e-b6cb-2054dd66701f']",8,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.355,Pass,True,64.3,74.5,88.4,60.0,6,7,8,5,0.014736,0.024122,0.009386,0.009386,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.218624,,,,,,,,,,,,,ce7846b4-06db-445e-b6cb-2054dd66701f,206,,,"[32.6, 21.0]",69274,4,,,,,0.17219082,,Head,,,,"[51.0, 24.2]",,Low Pass,,18.676188,,,Jordi Alba Ramos,,,,,Recovery,1,Regular Play,Ángel Dealbert Ibáñez,26645.0,Left Center Back,11,Valencia,207,"['09142843-f52f-4a11-a824-dc8ac1030e69', '893591d9-8a57-4848-9746-da1579feca0a']",10,,,,,,,,,,,,,,,,Valencia,207,00:04:10.415,Pass,,32.6,21.0,51.0,24.2,3,2,5,2,0.011105,0.014291,0.0031859999999999996,0.0031859999999999996,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.742552,,,,,,,,,,,,,61417146-f811-46f9-b2b4-6fc03facffa9,209,,,"[51.0, 24.2]",69274,4,,,,,0.4266275,,Left Foot,,,,"[70.8, 33.2]",,High Pass,,21.749483,Incomplete,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing,11,Valencia,207,['70203dd0-6d2c-4332-bad7-819557793191'],11,,,,,,,,,,,,,,,,Valencia,207,00:04:11.906,Pass,,51.0,24.2,70.8,33.2,4,2,7,3,0.012692,0.019971,0.007278999999999999,0.007278999999999999,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.989959,,,,,,,,,,,,,70203dd0-6d2c-4332-bad7-819557793191,210,,,"[50.2, 47.8]",69274,4,,,,,1.5755357,,Head,,,,"[50.1, 68.9]",,Low Pass,,21.100237,,,Gerard Piqué Bernabéu,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Back,12,Barcelona,217,"['2bb5c615-a61c-46b6-a4c2-759e38efc656', '61417146-f811-46f9-b2b4-6fc03facffa9']",13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.648,Pass,,50.2,47.8,50.1,68.9,4,4,4,6,0.012626,0.012147,-0.00047900000000000026,0.0,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.025935,,,,,,,,,,,,,4af80162-a874-4944-b56a-b5b637a81055,213,,,"[50.8, 70.1]",69274,4,,,,,-0.39746758,,Right Foot,,,,"[72.0, 61.2]",,Ground Pass,,22.99239,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['8fcc8c62-f49c-4d40-81c2-1b8452d6a0df'],19,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.593,Pass,,50.8,70.1,72.0,61.2,4,6,7,6,0.012147,0.018703,0.006556000000000001,0.006556000000000001,,,,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.479441,,,,,,,,,,,,,ca606e74-263b-42d6-9b60-d9a504eb4e2d,220,,,"[53.6, 14.8]",69274,4,,,,,-0.88774204,,Right Foot,,,,"[61.9, 4.6]",,Ground Pass,,13.150285,,,Jordi Alba Ramos,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,13,Valencia,207,['68fc6f81-1284-4caa-bb72-fc97cd61d3c3'],23,,,,,,,,,,,,,,,,Valencia,207,00:04:23.652,Pass,,53.6,14.8,61.9,4.6,5,1,6,0,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,0.0071930317,0.0071930317,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,1.5463,,,,,,,,,,,,,b6bc46ea-e3fb-4f50-908e-59e75fb73ee1,223,,,"[79.0, 5.5]",69274,4,,,,,1.0280458,,Left Foot,,,,"[90.4, 24.4]",,Ground Pass,,22.071928,,,Juan Manuel Mata García,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing,13,Valencia,207,['ffd96f58-a6b6-41dc-92cb-66bbd757387f'],28,,,,,,,,,,,,,,,,Valencia,207,00:04:28.079,Pass,,79.0,5.5,90.4,24.4,7,0,8,2,0.017451,0.024122,0.006671,0.006671,,,0.0071930317,0.0071930317,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
,,,,,,,,,,,,,,,,,2.848531,,,,,,,,,,,,,70b8856e-eaa1-4c1b-a08e-1990cb236eff,226,,,"[89.6, 25.8]",69274,4,,,,,1.7328838,705d298d-e17d-4c6f-9c03-8b50098efbaf,Left Foot,,,,"[84.4, 57.6]",,High Pass,,32.22235,,,Marius Stankevičius,True,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Forward,13,Valencia,207,['91d6ac4f-44fb-4132-bc76-35386c9f6178'],31,,,,,,,,,,,,,,,,Valencia,207,00:04:31.587,Pass,,89.6,25.8,84.4,57.6,8,2,8,5,0.024122,0.024122,0.0,0.0,0.0071930317,,0.0071930317,,2024-09-07 18:28:24.434497,2011-03-02,2010/2011,Spain - La Liga,Valencia vs Barcelona
